"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"12","r10_a7_fmlr_blend","2022_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\012_r10_a7_fmlr_blend_2022_full_m1.ini","True","r10_activity_probe_r10_a7_fmlr_blend_2022_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_blend_2022_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:22:00","2026-07-14T21:22:10"
"13","r10_a7_fmlr_blend","2024_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\013_r10_a7_fmlr_blend_2024_full_m1.ini","True","r10_activity_probe_r10_a7_fmlr_blend_2024_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_blend_2024_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:22:10","2026-07-14T21:22:20"
"14","r10_a7_fmlr_blend","2025_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\014_r10_a7_fmlr_blend_2025_full_m1.ini","True","r10_activity_probe_r10_a7_fmlr_blend_2025_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_blend_2025_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:22:20","2026-07-14T21:22:30"
"15","r10_a7_fmlr_blend","2026_ytd","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\015_r10_a7_fmlr_blend_2026_ytd_m1.ini","True","r10_activity_probe_r10_a7_fmlr_blend_2026_ytd_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_blend_2026_ytd_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:22:30","2026-07-14T21:22:39"
"16","r10_a7_fmlr_tight","2020_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\016_r10_a7_fmlr_tight_2020_full_m1.ini","True","r10_activity_probe_r10_a7_fmlr_tight_2020_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_tight_2020_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:22:39","2026-07-14T21:22:49"
"17","r10_a7_fmlr_tight","2022_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\017_r10_a7_fmlr_tight_2022_full_m1.ini","True","r10_activity_probe_r10_a7_fmlr_tight_2022_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_tight_2022_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:22:49","2026-07-14T21:22:59"
"18","r10_a7_fmlr_tight","2024_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\018_r10_a7_fmlr_tight_2024_full_m1.ini","True","r10_activity_probe_r10_a7_fmlr_tight_2024_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_tight_2024_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:22:59","2026-07-14T21:23:09"
"19","r10_a7_fmlr_tight","2025_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\019_r10_a7_fmlr_tight_2025_full_m1.ini","True","r10_activity_probe_r10_a7_fmlr_tight_2025_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_tight_2025_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:23:09","2026-07-14T21:23:19"
"20","r10_a7_fmlr_tight","2026_ytd","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\020_r10_a7_fmlr_tight_2026_ytd_m1.ini","True","r10_activity_probe_r10_a7_fmlr_tight_2026_ytd_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_fmlr_tight_2026_ytd_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:23:19","2026-07-14T21:23:28"
"21","r10_a7_dfg_fmlr_blend","2020_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\021_r10_a7_dfg_fmlr_blend_2020_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_blend_2020_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_blend_2020_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:23:28","2026-07-14T21:23:37"
"22","r10_a7_dfg_fmlr_blend","2022_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\022_r10_a7_dfg_fmlr_blend_2022_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_blend_2022_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_blend_2022_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:23:37","2026-07-14T21:23:47"
"23","r10_a7_dfg_fmlr_blend","2024_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\023_r10_a7_dfg_fmlr_blend_2024_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_blend_2024_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_blend_2024_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:23:47","2026-07-14T21:23:57"
"24","r10_a7_dfg_fmlr_blend","2025_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\024_r10_a7_dfg_fmlr_blend_2025_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_blend_2025_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_blend_2025_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:23:57","2026-07-14T21:24:06"
"25","r10_a7_dfg_fmlr_blend","2026_ytd","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\025_r10_a7_dfg_fmlr_blend_2026_ytd_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_blend_2026_ytd_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_blend_2026_ytd_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:24:06","2026-07-14T21:24:15"
"26","r10_a7_dfg_fmlr_tight","2020_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\026_r10_a7_dfg_fmlr_tight_2020_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_tight_2020_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_tight_2020_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:24:15","2026-07-14T21:24:25"
"27","r10_a7_dfg_fmlr_tight","2022_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\027_r10_a7_dfg_fmlr_tight_2022_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_tight_2022_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_tight_2022_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:24:25","2026-07-14T21:24:34"
"28","r10_a7_dfg_fmlr_tight","2024_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\028_r10_a7_dfg_fmlr_tight_2024_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_tight_2024_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_tight_2024_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:24:34","2026-07-14T21:24:44"
"29","r10_a7_dfg_fmlr_tight","2025_full","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\029_r10_a7_dfg_fmlr_tight_2025_full_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_tight_2025_full_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_tight_2025_full_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:24:44","2026-07-14T21:24:53"
"30","r10_a7_dfg_fmlr_tight","2026_ytd","1","REPORT_FOUND","RUN_HIDDEN","outputs\r10_activity_probe_package\configs\030_r10_a7_dfg_fmlr_tight_2026_ytd_m1.ini","True","r10_activity_probe_r10_a7_dfg_fmlr_tight_2026_ytd_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\r10_activity_probe_r10_a7_dfg_fmlr_tight_2026_ytd_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T21:24:53","2026-07-14T21:25:02"
