"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"11","re_may140","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\011_re_may140_2025_full_m4.ini","True","re_risk_re_may140_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:49:10","2026-07-14T17:49:40"
"12","re_may140","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\012_re_may140_2026_ytd_m4.ini","True","re_risk_re_may140_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:49:40","2026-07-14T17:50:40"
"13","re_blockliq","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\013_re_blockliq_2019_full_m4.ini","True","re_risk_re_blockliq_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:50:40","2026-07-14T17:51:02"
"14","re_blockliq","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\014_re_blockliq_2021_full_m4.ini","True","re_risk_re_blockliq_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:51:02","2026-07-14T17:51:27"
"15","re_blockliq","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\015_re_blockliq_2023_full_m4.ini","True","re_risk_re_blockliq_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:51:27","2026-07-14T17:52:00"
"16","re_blockliq","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\016_re_blockliq_2024_full_m4.ini","True","re_risk_re_blockliq_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:52:00","2026-07-14T17:52:30"
"17","re_blockliq","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\017_re_blockliq_2025_full_m4.ini","True","re_risk_re_blockliq_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:52:30","2026-07-14T17:53:00"
"18","re_blockliq","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\018_re_blockliq_2026_ytd_m4.ini","True","re_risk_re_blockliq_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:53:00","2026-07-14T17:53:55"
"19","re_blockliq_may140","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\019_re_blockliq_may140_2019_full_m4.ini","True","re_risk_re_blockliq_may140_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:53:55","2026-07-14T17:54:18"
"20","re_blockliq_may140","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\020_re_blockliq_may140_2021_full_m4.ini","True","re_risk_re_blockliq_may140_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:54:18","2026-07-14T17:54:41"
"21","re_blockliq_may140","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\021_re_blockliq_may140_2023_full_m4.ini","True","re_risk_re_blockliq_may140_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:54:41","2026-07-14T17:55:09"
"22","re_blockliq_may140","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\022_re_blockliq_may140_2024_full_m4.ini","True","re_risk_re_blockliq_may140_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:55:09","2026-07-14T17:55:39"
"23","re_blockliq_may140","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\023_re_blockliq_may140_2025_full_m4.ini","True","re_risk_re_blockliq_may140_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:55:39","2026-07-14T17:56:06"
"24","re_blockliq_may140","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_guard_model4_shortlist_package\configs\024_re_blockliq_may140_2026_ytd_m4.ini","True","re_risk_re_blockliq_may140_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_blockliq_may140_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T17:56:06","2026-07-14T17:57:02"
