"EntryTime","ExitTime","Era","Year","Side","Volume","EntryPrice","InitialStop","InitialRiskMoney","Profit","RiskR","HoldHours","D1MomentumPercent","BreakoutATR","BodyRatio","CloseLocation","RangeATR","ChannelWidthATR","ATRPercent","TickVolumeRatio","StopATR"
"2018-08-13T11:00:00","2018-08-13T19:49:40","training_2015_2018","2018","sell","0.03","1204.41","1209.71","15.9","31.77","1.998113","8.8278","10.277453","1.078332","0.673267","0.811881","2.054934","4.061038","0.204033","1.453702","2.154934"
"2018-08-15T12:00:00","2018-08-15T17:58:40","training_2015_2018","2018","sell","0.04","1186.17","1189.66","13.96","27.88","1.997135","5.9778","11.392057","0.122013","0.757848","0.986547","1.133706","6.227758","0.165826","1.24803","1.772598"
"2018-08-23T11:00:00","2018-08-24T08:00:00","training_2015_2018","2018","sell","0.04","1189.05","1193.11","16.24","3.02","0.185961","21","10.316371","0.32345","0.279302","0.311721","1.662865","4.851752","0.202811","1.904479","1.684076"
"2018-09-10T08:00:00","2018-09-10T16:00:40","training_2015_2018","2018","sell","0.04","1193.07","1196.53","13.84","-13.84","-1","8.0111","9.730966","0.133885","0.664894","0.664894","0.740303","3.488876","0.212854","0.33987","1.364028"
"2018-09-28T10:00:00","2018-09-28T15:56:40","training_2015_2018","2018","sell","0.04","1181.7","1185.63","15.72","-15.72","-1","5.9444","11.304791","0.058757","0.9","0.935714","1.265537","7.00565","0.187229","1.483117","1.776836"
"2018-10-08T11:00:00","2018-10-08T15:31:40","training_2015_2018","2018","sell","0.04","1193.87","1197.45","14.32","28.68","2.002793","4.5278","9.897593","0.549404","0.856678","0.986971","1.307496","4.51448","0.196671","0.643387","1.526746"
"2018-10-17T06:00:00","2018-10-17T11:40:40","training_2015_2018","2018","sell","0.04","1222.43","1225.99","14.24","-14.24","-1","5.6778","7.574202","0.440509","0.781513","0.781513","1.080836","4.069028","0.180133","0.676839","1.616803"
"2018-10-18T10:00:00","2018-10-18T12:20:40","training_2015_2018","2018","sell","0.04","1220.57","1224.36","15.16","-15.16","-1","2.3444","8.157683","0.406139","0.531401","0.531401","1.955136","3.77804","0.173485","2.307885","1.790673"
"2018-10-29T09:00:00","2018-10-30T12:25:20","training_2015_2018","2018","sell","0.03","1230.68","1235.65","14.91","29.68","1.99061","27.4222","5.994559","0.249676","0.83427","0.851124","1.154345","3.861868","0.250593","0.474976","1.611025"
"2018-10-31T06:00:00","2018-11-01T04:00:00","training_2015_2018","2018","sell","0.02","1217.59","1223.19","11.2","-0.3","-0.026786","22","6.941866","0.885577","0.595506","0.601124","2.341078","3.98071","0.187331","0.655337","2.454231"
"2018-11-08T07:00:00","2018-11-08T21:02:40","training_2015_2018","2018","sell","0.04","1223.47","1226.99","14.08","-14.08","-1","14.0444","4.990045","0.092786","0.413534","0.458647","0.617026","5.933658","0.176184","0.252858","1.630967"
"2018-11-09T06:00:00","2018-11-09T18:47:40","training_2015_2018","2018","sell","0.03","1218.33","1223.7","16.11","32.19","1.998138","12.7944","5.200391","0.485703","0.819495","0.98917","1.084998","2.890717","0.209549","0.589441","2.101567"
"2018-11-27T09:00:00","2018-11-27T09:31:40","training_2015_2018","2018","sell","0.07","1220.71","1222.87","15.12","-15.12","-1","0.5278","5.499238","0.080835","0.597403","0.606061","1.556079","4.149545","0.121611","0.697342","1.453991"
"2018-11-30T13:00:00","2018-11-30T18:59:40","training_2015_2018","2018","sell","0.05","1221.94","1225.05","15.55","1.55","0.099678","5.9944","5.549597","0.130608","0.38835","0.417476","1.16979","3.827371","0.144115","0.969924","1.763827"
"2018-12-14T10:00:00","2018-12-14T19:00:00","training_2015_2018","2018","sell","0.04","1238.51","1242.54","16.12","-6.68","-0.414392","9","2.016473","0.591074","0.439024","0.631098","1.978287","3.305187","0.133871","0.693386","2.428106"
"2018-12-28T09:00:00","2018-12-28T10:26:40","training_2015_2018","2018","buy","0.04","1280.94","1276.89","16.2","-16.2","-1","1.4444","1.813567","0.762873","0.751656","0.827815","1.279932","3.500742","0.184232","0.76404","1.714749"
"2018-12-31T10:00:00","2018-12-31T16:00:00","training_2015_2018","2018","buy","0.04","1281.28","1277.2","16.32","-5.32","-0.32598","6","1.919664","0.068259","0.950617","1","0.921502","2.844141","0.13723","1.290723","2.31843"
"2019-01-03T09:00:00","2019-01-03T12:34:40","validation_2019_2020","2019","buy","0.03","1292.25","1287.24","15.03","-15.03","-1","3.5778","2.394465","0.627943","0.724739","0.926829","1.001221","4.043258","0.22186","0.830573","1.746607"
"2019-01-14T11:00:00","2019-01-14T15:39:40","validation_2019_2020","2019","buy","0.04","1293.9","1289.95","15.8","-15.8","-1","4.6611","4.897823","0.094362","0.242718","0.800971","0.971927","3.128096","0.163837","1.13072","1.864567"
"2019-01-23T11:00:00","2019-01-23T15:16:40","validation_2019_2020","2019","buy","0.04","1286.48","1283.1","13.52","-13.52","-1","4.2778","5.080796","0.410448","0.777778","0.957265","1.455224","4.017413","0.125013","1.061856","2.102488"
"2019-01-25T10:00:00","2019-01-25T16:14:20","validation_2019_2020","2019","buy","0.04","1284.81","1281.35","13.84","27.68","2","6.2389","4.869481","0.373832","0.571429","0.714286","0.962067","3.930731","0.141608","0.968908","1.903189"
"2019-01-29T09:00:00","2019-01-29T15:10:40","validation_2019_2020","2019","buy","0.06","1305.2","1302.7","15","30","2","6.1778","7.167468","0.302401","0.377593","0.419087","1.428995","4.097243","0.129236","1.137129","1.481559"
"2019-01-31T16:00:00","2019-01-31T19:00:00","validation_2019_2020","2019","buy","0.02","1325.41","1319.71","11.4","-8.16","-0.715789","3","8.77475","0.27249","0.643059","0.728045","1.414546","6.287317","0.188298","1.804441","2.283931"
"2019-02-15T12:00:00","2019-02-15T18:00:00","validation_2019_2020","2019","buy","0.03","1316.01","1311.61","13.2","-4.71","-0.356818","6","10.236399","0.054127","0.565714","0.862857","0.789355","6.008119","0.168493","0.732892","1.985431"
"2019-03-06T09:00:00","2019-03-06T11:07:40","validation_2019_2020","2019","buy","0.03","1290.59","1285.68","14.73","-14.73","-1","2.1278","7.284349","0.489091","0.647059","0.931373","1.467274","3.941501","0.16162","0.716097","2.353656"
"2019-03-12T15:00:00","2019-03-13T10:37:40","validation_2019_2020","2019","buy","0.03","1298.43","1294.25","12.54","24.7","1.969697","19.6278","7.230984","0.253837","0.564607","0.634831","2.101535","4.368359","0.130483","2.557831","2.467178"
"2019-03-22T16:00:00","2019-03-26T07:00:00","validation_2019_2020","2019","buy","0.03","1314.46","1309.39","15.21","15.11","0.993425","87","9.228639","0.167197","0.475379","0.875","2.101911","4.251592","0.191134","2.117399","2.01879"
"2019-04-08T15:00:00","2019-04-08T15:50:40","validation_2019_2020","2019","buy","0.07","1298.5","1296.32","15.26","30.52","2","0.8444","8.576016","0.201584","0.762712","0.932203","0.849532","7.00504","0.10699","0.980169","1.568683"
"2019-04-30T13:00:00","2019-04-30T15:40:40","validation_2019_2020","2019","buy","0.05","1284.87","1281.62","16.25","-16.25","-1","2.6778","4.621536","0.091421","0.6","0.6","1.265823","4.571027","0.110692","1.240071","2.28706"
"2019-05-10T16:00:00","2019-05-13T05:10:40","validation_2019_2020","2019","buy","0.03","1288.47","1284.11","13.08","-13.46","-1.029052","61.1778","6.125757","0.821449","0.599548","0.902715","2.521392","2.127781","0.136073","2.185889","2.484484"
"2019-05-31T10:00:00","2019-05-31T17:39:40","validation_2019_2020","2019","buy","0.03","1294.64","1290.35","12.87","25.71","1.997669","7.6611","5.437985","0.506699","0.735714","1","1.36419","8.628502","0.158549","1.080176","2.08782"
"2019-06-03T11:00:00","2019-06-04T06:00:00","validation_2019_2020","2019","buy","0.02","1315.33","1308.91","12.84","16.75","1.304517","19","6.035715","0.839721","0.917785","0.963087","2.076655","6.034843","0.218234","1.705329","2.235889"
"2019-06-14T06:00:00","2019-06-14T10:06:20","validation_2019_2020","2019","buy","0.03","1347.03","1341.57","16.38","32.73","1.998168","4.1056","8.385299","0.792246","0.763593","0.763593","1.782554","4.745048","0.176189","1.224169","2.299747"
"2019-06-24T19:00:00","2019-06-25T06:44:40","validation_2019_2020","2019","buy","0.01","1413.91","1403.99","9.92","19.71","1.986895","11.7444","10.279902","0.590037","0.567742","0.622581","2.110519","3.431295","0.311693","1.909619","2.251367"
"2019-07-30T13:00:00","2019-07-31T05:00:00","validation_2019_2020","2019","buy","0.02","1428.53","1422.42","12.22","-1.41","-0.115385","16","7.991371","0.080367","0.536667","0.723333","1.148106","5.093762","0.182942","1.356303","2.338806"
"2019-08-05T16:00:00","2019-08-05T18:06:40","validation_2019_2020","2019","buy","0.02","1462.8","1454.96","15.68","-15.68","-1","2.1111","10.256979","0.176211","0.590618","0.803838","1.03304","5.54185","0.3104","1.359792","1.727753"
"2019-08-13T10:00:00","2019-08-13T15:04:40","validation_2019_2020","2019","buy","0.01","1522.56","1514.09","8.47","0.85","0.100354","5.0778","15.204121","0.533425","0.438378","0.642746","1.467491","4.6337","0.286925","1.60695","1.93837"
"2019-08-28T15:00:00","2019-08-28T16:50:40","validation_2019_2020","2019","buy","0.02","1545.61","1537.69","15.84","-15.84","-1","1.8444","19.267523","0.171875","0.653439","0.838624","0.984375","3.690104","0.248494","1.179282","2.063542"
"2019-08-29T10:00:00","2019-08-29T11:00:40","validation_2019_2020","2019","buy","0.01","1549.47","1540.35","9.12","-9.12","-1","1.0111","19.786857","0.644152","0.772657","0.84639","1.697744","3.429391","0.247499","1.655762","2.379306"
"2019-09-20T09:00:00","2019-09-20T15:00:00","validation_2019_2020","2019","buy","0.02","1505.84","1499.3","13.08","-12.1","-0.925076","6","13.943426","0.101781","0.428044","0.907749","0.985096","3.925845","0.182707","0.668036","2.375536"
"2019-09-23T17:00:00","2019-09-24T03:00:00","validation_2019_2020","2019","buy","0.02","1522.46","1515.93","13.06","-3.63","-0.277948","10","15.778502","0.278228","0.617916","0.948812","1.47758","5.361967","0.243204","2.552577","1.763965"
"2019-10-14T13:00:00","2019-10-15T10:00:00","validation_2019_2020","2019","buy","0.01","1494.52","1485.18","9.34","-4.25","-0.455032","21","16.813999","0.897969","0.68612","0.701893","1.506117","3.93871","0.281706","1.222104","2.219017"
"2019-10-23T10:00:00","2019-10-24T11:00:00","validation_2019_2020","2019","buy","0.04","1491.7","1487.88","15.28","-8.99","-0.588351","25","16.278361","0.414118","0.664723","0.979592","1.614118","3.712941","0.142479","1.181344","1.798824"
"2019-10-25T11:00:00","2019-10-25T18:17:40","validation_2019_2020","2019","buy","0.02","1507.02","1501.27","11.5","1.16","0.10087","7.2944","17.737842","0.088872","0.75","0.962121","1.020093","6.962906","0.171754","1.213877","2.221329"
"2019-10-31T10:00:00","2019-10-31T14:32:40","validation_2019_2020","2019","buy","0.03","1500.43","1496.09","13.02","26.04","2","4.5444","16.454356","0.217551","0.916667","0.916667","0.846685","5.406438","0.226735","0.673182","1.275952"
"2019-11-13T08:00:00","2019-11-14T04:00:00","validation_2019_2020","2019","buy","0.03","1461.43","1456.79","13.92","-0.41","-0.029454","20","13.984487","0.113829","0.565445","0.790576","0.587602","4.697739","0.222453","0.502363","1.42595"
"2019-11-14T11:00:00","2019-11-15T02:00:00","validation_2019_2020","2019","buy","0.02","1469.82","1463.7","12.24","-1.49","-0.121732","15","14.793401","0.672862","0.691974","0.819957","1.713755","2.780669","0.183042","1.613683","2.274721"
"2019-11-20T10:00:00","2019-11-20T14:26:40","validation_2019_2020","2019","buy","0.03","1477.9","1472.39","16.53","-16.53","-1","4.4444","14.581112","0.569075","0.528736","0.967433","1.954324","4.294272","0.180753","1.239797","2.061812"
"2019-12-04T10:00:00","2019-12-04T11:07:40","validation_2019_2020","2019","buy","0.02","1484.01","1478.21","11.6","-11.6","-1","1.1278","11.25738","0.774716","0.83557","0.926174","1.148584","6.506071","0.174862","0.97626","2.235286"
"2019-12-13T15:00:00","2019-12-13T16:02:40","validation_2019_2020","2019","buy","0.02","1473.84","1467.67","12.34","-12.34","-1","1.0444","8.072725","0.109632","0.442804","0.669742","1.697729","3.627251","0.216637","0.971196","1.93242"
"2019-12-26T16:00:00","2019-12-27T08:27:40","validation_2019_2020","2019","buy","0.03","1508.04","1503.16","14.64","1.09","0.074454","16.4611","8.328094","0.202941","0.609572","0.871537","1.644233","7.703458","0.160136","1.900544","2.021723"
"2020-01-03T11:00:00","2020-01-06T01:05:00","validation_2019_2020","2020","buy","0.02","1544.45","1537.05","14.8","29.35","1.983108","62.0833","9.567255","0.085357","0.329317","0.550201","0.732892","6.71376","0.220011","1.689254","2.177999"
"2020-01-17T15:00:00","2020-01-21T09:56:40","validation_2019_2020","2020","buy","0.03","1559.16","1553.83","15.99","0.83","0.051907","90.9444","8.969797","0.813873","0.757576","0.763636","1.526012","4.25896","0.138715","1.104798","2.463006"
"2020-01-30T10:00:00","2020-01-30T16:34:40","validation_2019_2020","2020","buy","0.03","1581.76","1576.64","15.36","-15.36","-1","6.5778","9.497195","0.257426","0.540984","0.782201","1.409241","4.293729","0.191581","1.605517","1.690759"
"2020-02-18T10:00:00","2020-02-18T17:28:40","validation_2019_2020","2020","buy","0.04","1588.54","1584.83","14.84","29.68","2","7.4778","5.228615","0.58548","0.804627","0.830334","2.277518","5.005855","0.10753","1.599199","2.1726"
"2020-02-19T11:00:00","2020-02-19T16:00:00","validation_2019_2020","2020","buy","0.02","1607.95","1600.87","14.16","-9.34","-0.659605","5","6.887782","0.637301","0.630573","0.643312","1.471415","6.066854","0.199091","1.531238","2.21184"
"2020-02-21T06:00:00","2020-02-21T15:02:40","validation_2019_2020","2020","buy","0.02","1625.14","1618.56","13.16","26.32","2","9.0444","6.01553","0.083022","0.90625","0.90625","0.442784","5.753425","0.222379","0.489532","1.821323"
"2020-05-07T16:00:00","2020-05-07T20:04:40","validation_2019_2020","2020","buy","0.01","1698.24","1688.33","9.91","19.81","1.998991","4.0778","14.75431","0.22787","0.381494","0.722403","1.349693","3.42901","0.268814","1.287461","2.170552"
"2020-05-26T06:00:00","2020-05-26T11:00:00","validation_2019_2020","2020","buy","0.01","1734.02","1725.19","8.83","-4.16","-0.471121","5","18.265928","0.083694","0.640379","0.984227","0.884363","3.3059","0.206754","0.796037","2.462952"
"2020-05-28T08:00:00","2020-05-28T20:17:20","validation_2019_2020","2020","buy","0.02","1716.39","1708.47","15.84","1.58","0.099747","12.2889","17.436493","0.142118","0.688312","0.688312","0.468988","4.399553","0.287035","0.322634","1.608476"
"2020-06-02T17:00:00","2020-06-02T18:26:40","validation_2019_2020","2020","buy","0.02","1744.59","1736.44","16.3","-16.3","-1","1.4444","17.745648","0.409122","0.856","0.965333","1.036628","2.357982","0.207355","2.593361","2.253421"
"2020-06-10T15:00:00","2020-06-10T18:03:20","validation_2019_2020","2020","buy","0.02","1723.63","1715.25","16.76","-16.76","-1","3.0556","16.236302","0.786305","0.776718","0.891221","1.520383","2.625852","0.199962","1.166913","2.432801"
"2020-06-18T12:00:00","2020-06-18T12:48:40","validation_2019_2020","2020","buy","0.01","1733.03","1724.26","8.77","-8.77","-1","0.8111","16.736999","0.740345","0.728081","0.811944","2.103434","3.77656","0.215897","1.507636","2.345089"
"2020-06-19T15:00:00","2020-06-22T01:05:00","validation_2019_2020","2020","buy","0.02","1733.91","1727.41","13","25.75","1.980769","58.0833","16.546792","0.368632","0.91048","0.960699","1.592766","5.397322","0.165842","0.967836","2.259624"
"2020-07-01T11:00:00","2020-07-01T13:32:40","validation_2019_2020","2020","buy","0.02","1787.91","1781.47","12.88","-12.88","-1","2.5444","14.766926","0.445515","0.723708","0.770053","1.350993","5.117399","0.23227","1.02021","1.549729"
"2020-07-06T15:00:00","2020-07-07T06:00:00","validation_2019_2020","2020","buy","0.03","1779.39","1773.85","16.62","9.67","0.581829","15","14.041738","0.162338","0.863524","0.920596","1.453824","3.257576","0.155788","1.394047","1.997547"
"2020-07-08T12:00:00","2020-07-08T16:35:20","validation_2019_2020","2020","buy","0.02","1799.64","1792.05","15.18","30.38","2.001318","4.5889","14.908821","0.620397","0.758242","0.758242","1.288952","6.17847","0.196162","1.288005","2.150992"
"2020-07-15T11:00:00","2020-07-15T14:04:40","validation_2019_2020","2020","buy","0.02","1811.88","1805.31","13.14","-13.14","-1","3.0778","16.197016","0.128287","0.899818","0.974499","1.408595","5.295702","0.215121","0.883713","1.685632"
"2020-07-21T10:00:00","2020-07-21T15:21:40","validation_2019_2020","2020","buy","0.02","1822.88","1816.14","13.48","26.96","2","5.3611","16.279114","0.789158","0.658147","0.865815","2.147881","3.781095","0.159889","1.243425","2.313073"
"2020-09-15T06:00:00","2020-09-15T16:51:40","validation_2019_2020","2020","buy","0.01","1963.27","1954.71","8.56","-8.56","-1","10.8611","32.704804","0.102147","0.366197","0.428571","1.153802","5.2722","0.219424","0.965797","1.987406"
"2020-10-08T16:00:00","2020-10-08T17:01:40","validation_2019_2020","2020","buy","0.02","1898.34","1889.82","17.04","-17.04","-1","1.0278","9.341805","0.757517","0.646727","0.809255","2.306391","3.758948","0.202367","2.367472","2.218964"
"2020-10-09T11:00:00","2020-10-09T21:32:20","validation_2019_2020","2020","buy","0.02","1913.25","1905.14","16.22","32.44","2","10.5389","10.311681","0.052975","0.931553","0.933222","1.220456","6.293806","0.25654","0.960607","1.652567"
"2020-10-19T14:00:00","2020-10-19T16:45:40","validation_2019_2020","2020","buy","0.02","1913.61","1907.39","12.44","-12.44","-1","2.7611","9.73525","0.213388","0.798635","0.901024","0.744316","3.995935","0.205717","0.808513","1.581011"
"2020-11-09T06:00:00","2020-11-09T13:46:40","validation_2019_2020","2020","buy","0.01","1960.86","1951.96","8.9","-8.9","-1","7.7778","12.817475","0.080025","0.647482","0.933453","0.855648","3.611881","0.331394","0.623031","1.369621"
"2020-11-20T08:00:00","2020-11-20T09:42:40","validation_2019_2020","2020","buy","0.02","1869.01","1861.61","14.8","-14.8","-1","1.7111","9.199389","0.184387","0.475177","0.893617","0.565187","3.070448","0.266971","0.619331","1.482904"
"2020-12-01T10:00:00","2020-12-01T13:16:40","validation_2019_2020","2020","buy","0.01","1791.01","1782.26","8.75","17.5","2","3.2778","5.541768","0.548393","0.786624","0.875796","1.208389","4.54493","0.290155","0.924286","1.683606"
"2020-12-16T11:00:00","2020-12-16T15:20:40","validation_2019_2020","2020","buy","0.01","1861.8","1852.63","9.17","-9.17","-1","4.3444","5.649312","0.730822","0.786902","0.902287","2.183386","3.658647","0.236659","1.766207","2.081389"
"2020-12-17T07:00:00","2020-12-17T10:37:40","validation_2019_2020","2020","buy","0.02","1868.44","1861.44","14","28","2","3.6278","5.495911","0.147394","0.862705","0.942623","0.856291","3.993683","0.305035","0.401813","1.228268"
