"EntryTime","ExitTime","Era","Year","Side","Volume","EntryPrice","InitialStop","InitialRiskMoney","Profit","RiskR","HoldHours","D1MomentumPercent","BreakoutATR","BodyRatio","CloseLocation","RangeATR","ChannelWidthATR","ATRPercent","TickVolumeRatio","StopATR","MarketD1ADX","MarketH4ADX","MarketH1ADX","D1EmaGapATR","D1PriceGapATR","D1EmaSlopeATR","D1Efficiency20","D1RangePosition60","H4Efficiency20","H1Efficiency20","H1Compression5_20"
"2019-08-05T16:00:00.0000000","2019-08-05T18:06:25.0000000","era_2019_2020","2019","buy","0.02","1462.89","1454.96","15.86","-16.4","-1.034048","2.1069","10.256979","0.176211","0.590618","0.803838","1.03304","5.54185","0.3104","1.359792","1.747577","20.731902","23.854625","46.325441","3.219937","5.726907","2.002078","0.193582","0.931339","0.249003","0.404599","0.748193"
"2019-08-13T10:00:00.0000000","2019-08-13T15:04:57.0000000","era_2019_2020","2019","buy","0.01","1522.6","1514.09","8.51","0.84","0.098707","5.0825","15.204121","0.533425","0.438378","0.642746","1.467491","4.6337","0.286925","1.60695","1.947527","44.08709","29.227599","33.86427","3.556177","8.080246","2.276829","0.398067","0.966997","0.224651","0.46514","0.694234"
"2019-08-28T15:00:00.0000000","2019-08-28T16:50:34.0000000","era_2019_2020","2019","buy","0.02","1545.68","1537.69","15.98","-15.98","-1","1.8428","19.267523","0.171875","0.653439","0.838624","0.984375","3.690104","0.248494","1.179282","2.081771","39.663004","18.830419","29.333293","4.038419","7.963401","2.694245","0.429557","0.946555","0.402617","0.181496","0.911164"
"2019-08-29T10:00:00.0000000","2019-08-29T11:00:10.0000000","era_2019_2020","2019","buy","0.01","1549.52","1540.35","9.17","-9.22","-1.005453","1.0028","19.786857","0.644152","0.772657","0.84639","1.697744","3.429391","0.247499","1.655762","2.392346","41.530022","14.745776","33.585731","4.166585","7.923489","2.834421","0.527744","0.939672","0.186365","0.179055","0.83568"
"2019-09-20T09:00:00.0000000","2019-09-20T15:00:00.0000000","era_2019_2020","2019","buy","0.02","1505.89","1499.3","13.18","-12.2","-0.925645","6","13.943426","0.101781","0.428044","0.907749","0.985096","3.925845","0.182707","0.668036","2.393711","18.469404","42.569549","36.679871","4.451037","5.343891","1.780081","0.001441","0.666267","0.092001","0.339011","0.775199"
"2019-09-23T17:00:00.0000000","2019-09-24T03:00:00.0000000","era_2019_2020","2019","buy","0.02","1522.55","1515.93","13.24","-3.81","-0.287764","10","15.778502","0.278228","0.617916","0.948812","1.47758","5.361967","0.243204","2.552577","1.788277","17.632032","53.524196","16.539001","4.39345","5.967466","1.669843","-0.048721","0.767796","0.207191","0.472423","0.87737"
"2019-10-14T13:00:00.0000000","2019-10-15T10:00:00.0000000","era_2019_2020","2019","buy","0.01","1494.58","1485.18","9.4","-4.31","-0.458511","21","16.813999","0.897969","0.68612","0.701893","1.506117","3.93871","0.281706","1.222104","2.23327","14.95732","18.240511","37.91786","3.942317","3.924405","0.582999","-0.003206","0.558899","-0.242866","0.318182","0.599337"
"2019-10-23T10:00:00.0000000","2019-10-24T11:00:00.0000000","era_2019_2020","2019","buy","0.04","1491.77","1487.88","15.56","-9.27","-0.595758","25","16.278361","0.414118","0.664723","0.979592","1.614118","3.712941","0.142479","1.181344","1.831765","20.429198","19.720015","35.18569","4.943056","4.912682","0.299698","-0.248255","0.557877","-0.064024","0.278027","0.724254"
"2019-10-25T11:00:00.0000000","2019-10-25T18:17:20.0000000","era_2019_2020","2019","buy","0.02","1507.05","1501.27","11.56","1.16","0.100346","7.2889","17.737842","0.088872","0.75","0.962121","1.020093","6.962906","0.171754","1.213877","2.232921","22.482755","35.695625","35.571639","5.270559","6.108779","0.268165","-0.010279","0.573131","0.425609","0.599424","0.738551"
"2019-10-31T10:00:00.0000000","2019-10-31T14:32:41.0000000","era_2019_2020","2019","buy","0.03","1500.43","1496.09","13.02","26.46","2.032258","4.5447","16.454356","0.217551","0.916667","0.916667","0.846685","5.406438","0.226735","0.673182","1.275952","20.423153","22.418609","15.981735","5.588572","5.966411","0.326153","-0.034064","0.373354","-0.134113","0.307494","0.516691"
"2019-11-13T08:00:00.0000000","2019-11-14T04:00:00.0000000","era_2019_2020","2019","buy","0.03","1461.52","1456.79","14.19","-0.68","-0.047921","20","13.984487","0.113829","0.565445","0.790576","0.587602","4.697739","0.222453","0.502363","1.453638","27.253113","39.206166","21.56473","4.293466","2.529849","-0.061657","-0.161038","0.096311","-0.143756","0.276316","0.436156"
"2019-11-14T11:00:00.0000000","2019-11-15T02:00:00.0000000","era_2019_2020","2019","buy","0.02","1469.89","1463.7","12.38","-1.63","-0.131664","15","14.793401","0.672862","0.691974","0.819957","1.713755","2.780669","0.183042","1.613683","2.300743","25.826785","27.153864","30.364026","4.304393","2.962796","-0.120698","-0.172968","0.158783","0.13525","0.172438","0.872564"
"2019-11-20T10:00:00.0000000","2019-11-20T14:26:27.0000000","era_2019_2020","2019","buy","0.02","1477.97","1472.39","11.16","-11.16","-1","4.4408","14.581112","0.569075","0.528736","0.967433","1.954324","4.294272","0.180753","1.239797","2.088019","16.852036","14.064072","29.112124","4.245955","3.534329","-0.271854","-0.10073","0.240014","0.072454","0.476154","0.826047"
"2019-12-04T10:00:00.0000000","2019-12-04T11:07:21.0000000","era_2019_2020","2019","buy","0.02","1484.06","1478.21","11.7","-11.82","-1.010256","1.1225","11.25738","0.774716","0.83557","0.926174","1.148584","6.506071","0.174862","0.97626","2.254558","22.172906","26.129515","38.173084","4.737899","4.769412","-1.241674","-0.052968","0.352543","0.407644","0.640396","0.633657"
"2019-12-13T15:00:00.0000000","2019-12-13T16:02:09.0000000","era_2019_2020","2019","buy","0.02","1473.89","1467.67","12.44","-12.44","-1","1.0358","8.072725","0.109632","0.442804","0.669742","1.697729","3.627251","0.216637","0.971196","1.948081","23.443185","28.0813","17.989082","4.108593","3.677789","-0.847062","-0.01468","0.264601","0.181643","0.274068","0.863302"
"2019-12-26T16:00:00.0000000","2019-12-27T08:27:16.0000000","era_2019_2020","2019","buy","0.03","1508.08","1503.16","14.76","1.09","0.073848","16.4544","8.328094","0.202941","0.609572","0.871537","1.644233","7.703458","0.160136","1.900544","2.03829","34.74924","68.070533","73.029052","4.316925","6.275714","-0.300664","0.352605","0.722771","0.674834","0.695562","0.987025"
"2020-01-03T11:00:00.0000000","2020-01-06T01:05:00.0000000","era_2019_2020","2020","buy","0.02","1544.51","1537.05","14.92","62.51","4.189678","62.0833","9.567255","0.085357","0.329317","0.550201","0.732892","6.71376","0.220011","1.689254","2.195659","57.691965","45.955545","67.874766","4.893802","9.072448","0.657166","0.494854","0.970262","0.486039","0.65253","1.01211"
"2020-01-17T15:00:00.0000000","2020-01-21T09:56:10.0000000","era_2019_2020","2020","buy","0.03","1559.2","1553.83","16.11","0.74","0.045934","90.9361","8.969797","0.813873","0.757576","0.763636","1.526012","4.25896","0.138715","1.104798","2.481503","53.757972","17.35562","28.40366","3.421775","5.802283","1.741775","0.475648","0.64477","0.482927","0.351653","0.801209"
"2020-01-30T10:00:00.0000000","2020-01-30T16:34:18.0000000","era_2019_2020","2020","buy","0.03","1581.8","1576.64","15.48","-15.48","-1","6.5717","9.497195","0.257426","0.540984","0.782201","1.409241","4.293729","0.191581","1.605517","1.70396","42.193826","29.882212","25.844854","4.954214","8.520626","3.004048","0.332476","0.793461","0.151655","0.428903","0.865159"
"2020-02-18T10:00:00.0000000","2020-02-18T17:28:16.0000000","era_2019_2020","2020","buy","0.04","1588.6","1584.83","15.08","30.48","2.02122","7.4711","5.228615","0.58548","0.804627","0.830334","2.277518","5.005855","0.10753","1.599199","2.207728","32.608465","31.47619","32.04247","5.177688","7.664112","2.227536","0.13539","0.811008","0.509174","0.340717","1.086266"
"2020-02-19T11:00:00.0000000","2020-02-19T16:00:00.0000000","era_2019_2020","2020","buy","0.02","1608.01","1600.87","14.28","-9.46","-0.662465","5","6.887782","0.637301","0.630573","0.643312","1.471415","6.066854","0.199091","1.531238","2.230584","36.433013","51.839809","34.298103","5.00741","8.571525","2.156135","0.258141","0.938015","0.678709","0.50404","0.814046"
"2020-02-21T06:00:00.0000000","2020-02-21T15:02:37.0000000","era_2019_2020","2020","buy","0.02","1625.14","1618.56","13.16","26.34","2.00152","9.0436","6.01553","0.083022","0.90625","0.90625","0.442784","5.753425","0.222379","0.489532","1.821323","45.033392","60.794913","40.846486","5.166581","9.554207","2.264905","0.311418","0.973902","0.687978","0.480274","0.798304"
"2020-05-28T13:00:00.0000000","2020-05-28T20:43:58.0000000","era_2019_2020","2020","buy","0.01","1724.63","1714.73","9.9","-9.97","-1.007071","7.7328","17.436493","0.499947","0.776965","0.875686","1.163706","6.033401","0.272599","0.837148","2.10617","24.420091","37.193886","47.374769","5.18254","6.342543","1.906426","-0.014025","0.823188","-0.20221","0.633709","0.843366"
"2020-06-10T15:00:00.0000000","2020-06-10T18:03:01.0000000","era_2019_2020","2020","buy","0.02","1723.63","1715.25","16.76","-16.76","-1","3.0503","16.236302","0.786305","0.776718","0.891221","1.520383","2.625852","0.199962","1.166913","2.432801","18.62176","40.037786","26.394843","4.289557","5.12236","1.290803","0.045196","0.832053","0.060557","0.198612","0.97185"
"2020-06-18T12:00:00.0000000","2020-06-18T12:48:27.0000000","era_2019_2020","2020","buy","0.01","1733.31","1724.26","9.05","-9.33","-1.030939","0.8075","16.736999","0.740345","0.728081","0.811944","2.103434","3.77656","0.215897","1.507636","2.419925","14.953093","16.49358","27.578323","4.153571","5.127774","0.935347","-0.087321","0.801328","0.010801","0.45614","0.907302"
"2020-06-19T15:00:00.0000000","2020-06-22T01:20:02.0000000","era_2019_2020","2020","buy","0.02","1734.17","1727.41","13.52","27.03","1.99926","58.3339","16.546792","0.368632","0.91048","0.960699","1.592766","5.397322","0.165842","0.967836","2.350043","13.668732","16.523299","38.796607","4.189132","5.000868","0.903656","-0.019109","0.782375","0.049981","0.471758","1.006947"
"2020-07-01T11:00:00.0000000","2020-07-01T13:32:08.0000000","era_2019_2020","2020","buy","0.02","1788.19","1781.47","13.44","-15.74","-1.171131","2.5356","14.766926","0.445515","0.723708","0.770053","1.350993","5.117399","0.23227","1.02021","1.617158","29.093348","20.026798","33.928582","5.582607","8.617806","1.375675","0.244801","0.962594","0.330119","0.415299","0.755556"
"2020-07-06T15:00:00.0000000","2020-07-07T06:00:00.0000000","era_2019_2020","2020","buy","0.02","1779.73","1773.85","11.76","5.77","0.490646","15","14.041738","0.162338","0.863524","0.920596","1.453824","3.257576","0.155788","1.394047","2.120202","29.093789","23.620015","24.728941","6.021475","8.642297","1.746457","0.564345","0.89012","-0.053128","0.161175","1.18192"
"2020-07-08T12:00:00.0000000","2020-07-08T17:23:40.0000000","era_2019_2020","2020","buy","0.02","1799.8","1792.05","15.5","31.02","2.00129","5.3944","14.908821","0.620397","0.758242","0.758242","1.288952","6.17847","0.196162","1.288005","2.196317","34.316447","17.472048","22.113235","5.941284","9.246954","1.897309","0.534912","0.980045","0.449159","0.619726","0.80718"
"2020-07-15T11:00:00.0000000","2020-07-15T14:04:18.0000000","era_2019_2020","2020","buy","0.02","1812","1805.31","13.38","-13.64","-1.019432","3.0717","16.197016","0.128287","0.899818","0.974499","1.408595","5.295702","0.215121","0.883713","1.716421","45.954315","14.292306","20.593175","6.35652","9.819138","2.317284","0.57716","0.939466","0.055331","0.444962","0.772423"
"2020-07-21T10:00:00.0000000","2020-07-21T15:22:17.0000000","era_2019_2020","2020","buy","0.02","1823.23","1816.14","14.18","29","2.045134","5.3714","16.279114","0.789158","0.658147","0.865815","2.147881","3.781095","0.159889","1.243425","2.433162","40.152826","34.456372","43.532254","6.661877","10.142843","2.603822","0.442639","0.977886","0.190268","0.478636","1.127435"
"2020-09-15T06:00:00.0000000","2020-09-15T16:51:16.0000000","era_2019_2020","2020","buy","0.01","1963.35","1954.71","8.64","-8.83","-1.021991","10.8544","32.704804","0.102147","0.366197","0.428571","1.153802","5.2722","0.219424","0.965797","2.005978","16.436101","26.27502","18.68787","5.174712","6.520733","1.231966","-0.089115","0.638714","0.124723","0.370706","0.796427"
"2020-10-08T16:00:00.0000000","2020-10-08T17:01:03.0000000","era_2019_2020","2020","buy","0.01","1898.43","1889.82","8.61","-8.69","-1.009292","1.0175","9.341805","0.757517","0.646727","0.809255","2.306391","3.758948","0.202367","2.367472","2.242392","18.177052","16.387016","29.608469","4.467998","3.910125","-0.018234","-0.205098","0.331928","0.047548","0.392334","0.994672"
"2020-10-09T11:00:00.0000000","2020-10-12T01:06:55.0000000","era_2019_2020","2020","buy","0.02","1913.42","1905.14","16.56","32.89","1.986111","62.1153","10.311681","0.052975","0.931553","0.933222","1.220456","6.293806","0.25654","0.960607","1.687205","16.381135","22.431644","45.758045","4.388477","4.024009","-0.081164","-0.178236","0.350208","-0.039108","0.309726","0.738358"
"2020-10-19T14:00:00.0000000","2020-10-19T16:45:42.0000000","era_2019_2020","2020","buy","0.02","1913.73","1907.39","12.68","-12.86","-1.014196","2.7617","9.73525","0.213388","0.798635","0.901024","0.744316","3.995935","0.205717","0.808513","1.611495","14.889125","16.297047","33.157899","4.985531","4.7226","-0.417708","-0.150148","0.221166","0.23486","0.254058","0.737114"
"2020-11-09T06:00:00.0000000","2020-11-09T13:46:49.0000000","era_2019_2020","2020","buy","0.01","1960.96","1951.96","9","-9.02","-1.002222","7.7803","12.817475","0.080025","0.647482","0.933453","0.855648","3.611881","0.331394","0.623031","1.385011","25.025344","48.513401","31.127934","4.340132","6.05283","-0.002172","0.085683","0.617792","0.331538","0.235043","0.730421"
"2020-11-20T08:00:00.0000000","2020-11-20T09:42:45.0000000","era_2019_2020","2020","buy","0.02","1869.04","1861.61","14.86","-14.96","-1.006729","1.7125","9.199389","0.184387","0.475177","0.893617","0.565187","3.070448","0.266971","0.619331","1.488917","20.009899","33.195843","30.883842","2.97542","2.071112","-0.284358","-0.120545","0.126028","-0.389229","0.332392","0.631831"
"2020-12-01T10:00:00.0000000","2020-12-01T13:16:17.0000000","era_2019_2020","2020","buy","0.01","1791.12","1782.26","8.86","17.75","2.003386","3.2714","5.541768","0.548393","0.786624","0.875796","1.208389","4.54493","0.290155","0.924286","1.704772","39.8017","40.239057","41.316164","2.985995","-0.822752","-1.006308","-0.352909","0.063366","-0.221288","0.395169","0.685353"
"2020-12-16T11:00:00.0000000","2020-12-16T15:20:05.0000000","era_2019_2020","2020","buy","0.01","1861.91","1852.63","9.28","-9.45","-1.018319","4.3347","5.649312","0.730822","0.786902","0.902287","2.183386","3.658647","0.236659","1.766207","2.106355","18.210057","36.071713","23.089943","2.192296","1.819064","-1.275261","-0.090934","0.444052","0.261853","0.352941","1.022147"
"2020-12-17T07:00:00.0000000","2020-12-17T10:37:28.0000000","era_2019_2020","2020","buy","0.02","1868.49","1861.44","14.1","28.44","2.017021","3.6244","5.495911","0.147394","0.862705","0.942623","0.856291","3.993683","0.305035","0.401813","1.237042","19.154504","46.468979","15.447704","2.123706","2.126073","-1.209781","-0.026922","0.495723","0.241929","0.286932","0.653215"
"2021-02-12T09:00:00.0000000","2021-02-12T17:50:28.0000000","era_2021_2023","2021","sell","0.02","1818.74","1824.76","12.04","-12.08","-1.003322","8.8411","8.010361","0.142564","0.979284","0.992467","1.283074","6.80923","0.227544","0.634457","1.455564","17.12023","27.923421","32.076615","-1.239199","-0.147829","0.71107","0.08553","0.686573","0.070288","0.537421","0.79907"
"2021-03-30T10:00:00.0000000","2021-03-30T14:50:29.0000000","era_2021_2023","2021","sell","0.02","1703.15","1711.14","15.98","32","2.002503","4.8414","9.198878","0.318521","0.308176","0.841195","1.416639","5.258938","0.2636","1.545783","1.779474","18.497401","36.240974","30.136674","1.405549","4.231726","2.649783","0.058914","0.876128","0.436138","0.543391","0.958998"
"2021-03-31T06:00:00.0000000","2021-03-31T09:33:39.0000000","era_2021_2023","2021","sell","0.01","1678.33","1686.9","8.57","-8.63","-1.007001","3.5608","11.589032","0.066504","0.762089","0.912959","1.011247","5.838631","0.304622","0.754103","1.676528","21.821194","58.113228","56.265491","1.427861","5.150303","2.4997","0.230426","0.970829","0.670316","0.507186","0.854694"
"2021-05-26T11:00:00.0000000","2021-05-26T16:59:16.0000000","era_2021_2023","2021","buy","0.01","1909.32","1900.13","9.19","-9.19","-1","5.9878","5.097202","0.380048","0.610345","0.839655","1.450181","6.96337","0.209478","1.034039","2.297775","59.763127","29.168309","24.918993","0.266387","4.137928","1.756696","0.564008","0.995389","0.32126","0.640724","0.942797"
"2021-06-01T10:00:00.0000000","2021-06-01T11:20:29.0000000","era_2021_2023","2021","buy","0.02","1915.33","1909.59","11.48","-11.52","-1.003484","1.3414","5.023631","0.308784","0.665924","0.717149","1.593611","4.365572","0.147104","1.819572","2.037888","62.155583","22.454162","28.654989","0.767078","4.799174","2.516518","0.601716","0.974059","0.159625","0.39524","1.054307"
"2021-07-16T14:00:00.0000000","2021-07-16T16:39:41.0000000","era_2021_2023","2021","sell","0.02","1819.63","1826.59","13.92","-13.96","-1.002874","2.6614","0.553372","0.184519","0.590909","0.65427","2.270524","3.684128","0.175723","1.222315","2.176622","40.914019","30.040961","28.928716","-0.331073","-1.106137","1.284672","-0.416538","0.525228","-0.164665","0.18653","1.217442"
"2021-07-19T15:00:00.0000000","2021-07-19T15:54:40.0000000","era_2021_2023","2021","sell","0.02","1800.56","1807.89","14.66","-14.68","-1.001364","0.9111","3.201312","0.326378","0.447043","0.822558","1.94489","6.492777","0.207599","1.288072","1.961958","39.167195","29.773129","29.513853","-0.313984","-0.169537","1.106144","-0.322446","0.633372","0.033494","0.319272","0.891651"
"2021-07-28T17:00:00.0000000","2021-07-28T18:15:37.0000000","era_2021_2023","2021","sell","0.02","1795.19","1802.08","13.78","-13.78","-1","1.2603","2.658598","0.058046","0.638699","0.885274","1.883263","3.86327","0.172739","2.374526","2.221896","23.192871","21.182741","30.474367","-0.210025","0.499002","0.521281","-0.323975","0.711978","0.083682","0.148058","1.168508"
"2021-08-17T09:00:00.0000000","2021-08-17T16:00:00.0000000","era_2021_2023","2021","buy","0.02","1791.66","1784.03","15.26","-4.4","-0.288336","7","0.664624","0.644122","0.842924","0.849145","1.882594","5.410628","0.190652","1.023021","2.234387","22.1786","35.599848","20.915512","-0.232045","-0.663897","-0.598004","-0.11989","0.445797","0.581231","0.436113","0.978384"
"2021-08-27T08:00:00.0000000","2021-08-27T12:00:00.0000000","era_2021_2023","2021","buy","0.02","1799.95","1792.61","14.68","-5.62","-0.382834","4","3.043531","0.170653","0.788793","0.931034","0.649042","5.365785","0.198599","0.302781","2.052721","22.056573","35.407637","46.758272","-0.301652","-0.504953","-0.669321","-0.169563","0.492085","-0.097974","0.392133","0.689539"
"2021-09-29T12:00:00.0000000","2021-09-29T16:10:05.0000000","era_2021_2023","2021","buy","0.02","1743.05","1736.3","13.5","-13.52","-1.001481","4.1681","0.299127","0.20007","0.637317","1","1.109689","3.280214","0.246607","0.910497","1.57028","21.305848","18.193874","25.404805","-0.575941","-2.76164","-0.532499","-0.36966","0.333598","-0.056411","0.231307","0.832427"
"2021-10-11T16:00:00.0000000","2021-10-11T16:35:37.0000000","era_2021_2023","2021","sell","0.02","1750.89","1758.31","14.84","-14.86","-1.001348","0.5936","0.362915","0.060449","0.521851","0.90874","2.239493","2.841105","0.198413","2.038874","2.135118","15.698831","18.425605","18.742887","0.781662","1.655747","0.942229","0.140672","0.509784","0.020162","0.228101","0.766532"
"2021-10-18T10:00:00.0000000","2021-10-18T17:00:00.0000000","era_2021_2023","2021","sell","0.02","1764.58","1772.23","15.3","-8.58","-0.560784","7","0.94936","0.094362","0.531295","0.622999","1.662231","5.448827","0.234225","1.635928","1.851754","22.797483","35.287581","40.992273","0.773792","1.193408","0.816626","-0.060932","0.441327","-0.08659","0.431061","0.702799"
"2021-10-22T10:00:00.0000000","2021-10-22T17:09:59.0000000","era_2021_2023","2021","buy","0.01","1793.17","1784.41","8.76","17.53","2.001142","7.1664","0.103847","1.348132","0.885315","0.918881","1.935571","3.123985","0.206018","1.643567","2.371251","20.982908","36.670837","43.305642","-0.853475","-0.537027","-0.693936","0.212864","0.664146","0.323132","0.135796","0.760836"
"2021-10-25T17:00:00.0000000","2021-10-26T04:00:00.0000000","era_2021_2023","2021","buy","0.01","1807.86","1798.11","9.75","-2.58","-0.264615","11","1.150495","0.790975","0.560096","0.737981","2.109266","5.126125","0.218192","2.614656","2.472924","24.206492","56.560973","63.443317","-0.799487","-0.077023","-0.568152","0.221426","0.726169","0.383249","0.232175","0.672238"
"2021-10-28T06:00:00.0000000","2021-10-28T13:00:00.0000000","era_2021_2023","2021","buy","0.02","1799.64","1793.7","11.88","-3.78","-0.318182","7","0.989726","0.123288","0.3126","0.421053","1.431507","3.541096","0.243389","0.912016","1.355708","26.363587","37.156651","18.186232","-0.680305","0.115043","-0.165133","0.347065","0.754163","-0.047863","0.381141","0.763636"
"2021-11-12T11:00:00.0000000","2021-11-12T17:01:34.0000000","era_2021_2023","2021","sell","0.02","1853.26","1860.43","14.34","-14.34","-1","6.0261","0.448092","0.452254","0.496088","0.859155","1.740907","3.021387","0.198057","1.7399","1.952609","29.849501","24.995656","29.0624","0.193815","-2.851583","-0.612781","-0.279298","0.046154","-0.540815","0.287493","0.981035"
"2021-11-22T13:00:00.0000000","2021-11-22T16:17:04.0000000","era_2021_2023","2021","sell","0.02","1839.57","1847.59","16.04","32.12","2.002494","3.2844","2.675026","0.134307","0.665089","0.733728","1.644769","4.955718","0.279277","1.140013","1.5618","42.049483","25.984794","37.177007","-0.26407","-2.004219","-1.234665","-0.228292","0.202661","0.189131","0.515152","0.942057"
"2021-11-23T11:00:00.0000000","2021-11-23T18:58:15.0000000","era_2021_2023","2021","sell","0.01","1800.98","1810.42","9.44","18.9","2.002119","7.9708","5.170819","0.21891","0.695925","0.778474","1.611518","6.932727","0.329737","1.431628","1.590275","38.0926","43.195104","35.053679","-0.233347","-0.195175","-1.059964","0.010292","0.465741","0.67683","0.626787","0.832652"
"2021-12-02T08:00:00.0000000","2021-12-02T15:00:00.0000000","era_2021_2023","2021","sell","0.02","1776.01","1782.4","12.78","-7.14","-0.558685","7","5.873031","0.097087","0.176966","0.75","0.822931","3.638465","0.243571","0.725276","1.477716","22.673383","19.438263","41.709814","-0.077913","0.688478","-0.801147","-0.051786","0.612868","0.147531","0.090739","0.466775"
"2021-12-17T08:00:00.0000000","2021-12-17T21:00:00.0000000","era_2021_2023","2021","buy","0.02","1805.09","1797.11","15.96","-5.92","-0.370927","13","1.159469","0.203167","0.71988","0.885542","0.991933","6.623842","0.185423","0.808768","2.385629","20.346369","40.071005","52.943312","-0.156021","0.102293","-0.511412","-0.294953","0.4973","0.245283","0.513514","0.993224"
"2021-12-21T15:00:00.0000000","2021-12-21T17:00:00.0000000","era_2021_2023","2021","buy","0.02","1798.84","1792.07","13.54","-13.18","-0.973412","2","0.51597","0.185252","0.324427","0.984733","0.951689","3.625136","0.153048","0.867422","2.457428","17.288973","24.989097","20.893838","-0.167778","-0.357862","-0.648955","-0.091937","0.441252","0.261575","0.171301","0.920188"
"2021-12-28T13:00:00.0000000","2021-12-28T16:07:39.0000000","era_2021_2023","2021","buy","0.03","1817.95","1812.13","17.46","-17.61","-1.008591","3.1275","1.987031","0.750626","0.984962","1","1.109258","5.475396","0.131914","0.70599","2.426939","15.820509","24.518642","29.255809","-0.112701","0.860572","-0.475223","0.128227","0.501752","0.568836","0.314036","0.933097"
"2022-01-28T12:00:00.0000000","2022-01-31T01:05:00.0000000","era_2021_2023","2022","sell","0.02","1791.43","1799.31","15.76","4.17","0.264594","61.0833","0.741387","0.098345","0.317881","0.509934","0.724394","5.25066","0.232719","0.89325","1.889398","18.111365","51.591306","28.910186","-0.450632","0.252839","-0.703082","0.080955","0.644807","0.51425","0.367856","0.534753"
"2022-02-04T12:00:00.0000000","2022-02-04T15:31:40.0000000","era_2021_2023","2022","buy","0.03","1811.04","1805.41","16.89","-16.92","-1.001776","3.5278","4.404364","0.263938","0.682857","0.748571","0.942634","5.752761","0.205025","0.895502","1.516644","15.776711","27.243385","37.755201","0.357069","0.180194","0.49336","0.088469","0.42069","0.271377","0.223054","0.672641"
"2022-02-16T12:00:00.0000000","2022-02-16T14:45:03.0000000","era_2021_2023","2022","buy","0.02","1858.56","1851.86","13.4","-13.46","-1.004478","2.7508","4.066392","0.244546","0.530035","0.830389","0.786439","3.651521","0.193623","0.891108","1.861845","35.282266","21.843477","31.201445","0.582983","2.299666","0.624629","0.1829","0.79437","0.316446","0.425954","0.498872"
"2022-02-17T06:00:00.0000000","2022-02-17T10:28:39.0000000","era_2021_2023","2022","buy","0.02","1874.95","1867.38","15.14","30.28","2","4.4775","3.535382","0.534908","0.851485","1","1.637143","4.899849","0.230335","0.897","1.753352","37.526983","28.813189","42.478709","0.666751","3.084115","0.670193","0.13802","0.917355","0.302188","0.389415","0.839249"
"2022-03-17T11:12:30.0000000","2022-03-17T20:11:36.0000000","era_2021_2023","2022","buy","0.02","1937.81","1929.33","16.96","1.68","0.099057","8.985","9.066647","0.413587","0.735256","0.819135","1.034646","5.856668","0.379884","0.920982","1.149563","54.949288","60.517585","26.120819","1.310004","2.113801","1.552059","0.134605","0.498379","-0.394645","0.238586","0.586242"
"2022-04-13T19:00:00.0000000","2022-04-14T09:00:00.0000000","era_2021_2023","2022","buy","0.01","1981.03","1971.32","9.71","-8.95","-0.92173","14","11.257087","0.050166","0.477612","0.916045","1.075549","3.59386","0.251569","1.276936","1.948099","25.618368","51.307795","18.216773","2.527124","4.496701","1.044166","0.204388","0.641655","0.353766","0.381679","1.200438"
"2022-04-18T10:00:00.0000000","2022-04-18T18:00:00.0000000","era_2021_2023","2022","buy","0.02","1989.07","1981.96","14.22","-10.1","-0.710267","8","11.54331","0.072727","0.567416","0.755618","1.101741","4.362089","0.324905","1.055548","1.099613","32.657569","35.15238","39.659231","2.690139","4.804485","1.119112","0.133284","0.665138","0.32918","0.269048","0.585541"
"2022-04-29T15:00:00.0000000","2022-04-29T15:30:14.0000000","era_2021_2023","2022","buy","0.01","1919.6","1909.69","9.91","-9.93","-1.002018","0.5039","5.633504","0.375251","0.80708","0.955752","1.262006","7.737324","0.233228","1.076771","2.213022","32.455346","39.078547","69.86471","2.477612","1.435848","0.662367","-0.166147","0.374805","0.162213","0.642184","0.963473"
"2022-05-18T07:00:00.0000000","2022-05-18T11:00:00.0000000","era_2021_2023","2022","sell","0.01","1808.59","1817.76","9.17","-6.98","-0.761178","4","2.382707","0.393192","0.759295","0.816047","0.999609","4.976526","0.28265","0.701722","1.794053","36.040664","21.178438","36.599421","-1.128575","1.347756","0.986282","0.461088","0.90235","0.090346","0.403079","0.752646"
"2022-05-23T07:00:00.0000000","2022-05-23T15:56:39.0000000","era_2021_2023","2022","buy","0.01","1854.48","1845.11","9.37","0.94","0.10032","8.9442","3.153783","0.155103","0.767068","0.767068","0.514942","4.394582","0.260761","0.626493","1.938486","32.296886","23.820783","47.790879","1.00007","-0.348358","-1.35525","-0.298167","0.207684","0.344367","0.115149","1.02346"
"2022-05-27T11:00:00.0000000","2022-05-27T15:32:28.0000000","era_2021_2023","2022","buy","0.02","1858.36","1851.52","13.68","-13.68","-1","4.5411","3.691399","0.483747","0.8625","0.914583","1.228564","4.013309","0.21024","1.04423","1.750883","21.378161","34.779774","15.661952","0.938306","-0.191725","-1.491204","-0.171552","0.225817","-0.00542","0.329471","0.791555"
"2022-06-02T10:00:00.0000000","2022-06-02T17:10:15.0000000","era_2021_2023","2022","buy","0.02","1851.96","1843.71","16.5","33","2","7.1708","3.518174","0.458198","0.770878","0.811563","1.120307","5.162528","0.22509","0.92364","1.978374","18.311017","25.436541","20.880545","0.896353","-0.394403","-1.672302","-0.153769","0.21953","-0.099536","0.494046","0.692561"
