"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Deposit","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","SourceSha256","SignalTimeframe","MoveLookback","CorrelationLookback","MinimumCorrelation","DivergenceThresholdATR","RequireTurn","TurnMinimumATR","MinimumXAUMoveATR","TakeProfitR","StopRule"
"14","xmrv_div125","7","independent_m15_xag_relative_value","1","discovery_model1","xmrv_div125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\014_xmrv_div125_discovery_2018_2020_m1.ini","xmrv_div125_discovery_2018_2020_m1","profiles\xmrv_div125.set","7C8CA0E96553B4592C9A7626956F6D2A0CEDF8F0404E2FB270813D7D0874AA12","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.25","true","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"15","xmrv_div150","8","independent_m15_xag_relative_value","1","discovery_model1","xmrv_div150.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\015_xmrv_div150_older_2015_2017_m1.ini","xmrv_div150_older_2015_2017_m1","profiles\xmrv_div150.set","7BD39DBB678B66E5AEFF36A5113D98CE51AF361AFEBC518006DBA449B35E2819","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.50","true","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"16","xmrv_div150","8","independent_m15_xag_relative_value","1","discovery_model1","xmrv_div150.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\016_xmrv_div150_discovery_2018_2020_m1.ini","xmrv_div150_discovery_2018_2020_m1","profiles\xmrv_div150.set","7BD39DBB678B66E5AEFF36A5113D98CE51AF361AFEBC518006DBA449B35E2819","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.50","true","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"17","xmrv_corr020","9","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr020.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\017_xmrv_corr020_older_2015_2017_m1.ini","xmrv_corr020_older_2015_2017_m1","profiles\xmrv_corr020.set","440DCF4BB4B6B6F4CD96A7363DE03F08258B8E38B84AA0B9FAED83696B4558B8","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.20","1.00","true","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"18","xmrv_corr020","9","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr020.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\018_xmrv_corr020_discovery_2018_2020_m1.ini","xmrv_corr020_discovery_2018_2020_m1","profiles\xmrv_corr020.set","440DCF4BB4B6B6F4CD96A7363DE03F08258B8E38B84AA0B9FAED83696B4558B8","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.20","1.00","true","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"19","xmrv_corr050","10","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr050.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\019_xmrv_corr050_older_2015_2017_m1.ini","xmrv_corr050_older_2015_2017_m1","profiles\xmrv_corr050.set","C4EDA05D5CAAB5AEFC603A919639650B07238D3118557EA1700320167301E606","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.50","1.00","true","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"20","xmrv_corr050","10","independent_m15_xag_relative_value","1","discovery_model1","xmrv_corr050.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\020_xmrv_corr050_discovery_2018_2020_m1.ini","xmrv_corr050_discovery_2018_2020_m1","profiles\xmrv_corr050.set","C4EDA05D5CAAB5AEFC603A919639650B07238D3118557EA1700320167301E606","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.50","1.00","true","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"21","xmrv_no_turn","11","independent_m15_xag_relative_value","1","discovery_model1","xmrv_no_turn.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\021_xmrv_no_turn_older_2015_2017_m1.ini","xmrv_no_turn_older_2015_2017_m1","profiles\xmrv_no_turn.set","C74626F88F75AE13F0AC6055DA9651F64916E79CC0A83C3F8B0E3F4C2D978E5C","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","false","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"22","xmrv_no_turn","11","independent_m15_xag_relative_value","1","discovery_model1","xmrv_no_turn.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\022_xmrv_no_turn_discovery_2018_2020_m1.ini","xmrv_no_turn_discovery_2018_2020_m1","profiles\xmrv_no_turn.set","C74626F88F75AE13F0AC6055DA9651F64916E79CC0A83C3F8B0E3F4C2D978E5C","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","false","0.05","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"23","xmrv_turn010","12","independent_m15_xag_relative_value","1","discovery_model1","xmrv_turn010.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\023_xmrv_turn010_older_2015_2017_m1.ini","xmrv_turn010_older_2015_2017_m1","profiles\xmrv_turn010.set","80A0D1A58A9BA10F1897A58D791966BA9875565DE1D59C6561059D6107AA24C4","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.10","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"24","xmrv_turn010","12","independent_m15_xag_relative_value","1","discovery_model1","xmrv_turn010.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\024_xmrv_turn010_discovery_2018_2020_m1.ini","xmrv_turn010_discovery_2018_2020_m1","profiles\xmrv_turn010.set","80A0D1A58A9BA10F1897A58D791966BA9875565DE1D59C6561059D6107AA24C4","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.10","0.25","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"25","xmrv_xau000","13","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau000.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\025_xmrv_xau000_older_2015_2017_m1.ini","xmrv_xau000_older_2015_2017_m1","profiles\xmrv_xau000.set","C7D31A56183FAD57A4C971D69A3DC591C0B885B387FDB1BEEB9E34D276B24A39","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.00","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"26","xmrv_xau000","13","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau000.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\026_xmrv_xau000_discovery_2018_2020_m1.ini","xmrv_xau000_discovery_2018_2020_m1","profiles\xmrv_xau000.set","C7D31A56183FAD57A4C971D69A3DC591C0B885B387FDB1BEEB9E34D276B24A39","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.00","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"27","xmrv_xau040","14","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau040.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\027_xmrv_xau040_older_2015_2017_m1.ini","xmrv_xau040_older_2015_2017_m1","profiles\xmrv_xau040.set","C6B70D7264FA7BEEF5CEDE4F1C201F574134A027D6D6A0FF903A01061B2C578D","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.40","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"28","xmrv_xau040","14","independent_m15_xag_relative_value","1","discovery_model1","xmrv_xau040.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\028_xmrv_xau040_discovery_2018_2020_m1.ini","xmrv_xau040_discovery_2018_2020_m1","profiles\xmrv_xau040.set","C6B70D7264FA7BEEF5CEDE4F1C201F574134A027D6D6A0FF903A01061B2C578D","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.40","1.50","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"29","xmrv_tp125","15","independent_m15_xag_relative_value","1","discovery_model1","xmrv_tp125.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\029_xmrv_tp125_older_2015_2017_m1.ini","xmrv_tp125_older_2015_2017_m1","profiles\xmrv_tp125.set","4985DA5CA5F89D495B3433DA3DAECBE2BAD19BB6889EAF590BF43C69EFF9A833","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.25","1.25","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"30","xmrv_tp125","15","independent_m15_xag_relative_value","1","discovery_model1","xmrv_tp125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\030_xmrv_tp125_discovery_2018_2020_m1.ini","xmrv_tp125_discovery_2018_2020_m1","profiles\xmrv_tp125.set","4985DA5CA5F89D495B3433DA3DAECBE2BAD19BB6889EAF590BF43C69EFF9A833","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.25","1.25","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"31","xmrv_tp200","16","independent_m15_xag_relative_value","1","discovery_model1","xmrv_tp200.set","older_2015_2017","2015.01.01","2017.12.31","1","10000","configs\031_xmrv_tp200_older_2015_2017_m1.ini","xmrv_tp200_older_2015_2017_m1","profiles\xmrv_tp200.set","F9DFB8BC79AB7D51D228D37C62539A79979EB1E1DA12F46394875187DA2CD407","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.25","2.00","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
"32","xmrv_tp200","16","independent_m15_xag_relative_value","1","discovery_model1","xmrv_tp200.set","discovery_2018_2020","2018.01.01","2020.12.31","1","10000","configs\032_xmrv_tp200_discovery_2018_2020_m1.ini","xmrv_tp200_discovery_2018_2020_m1","profiles\xmrv_tp200.set","F9DFB8BC79AB7D51D228D37C62539A79979EB1E1DA12F46394875187DA2CD407","F79BED792F6F2D961181C9A8B0BC9297F5EC41039A816B492CA4CAF442749657","15","16","32","0.35","1.00","true","0.05","0.25","2.00","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed."
