"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"52","usdcll_buffer00","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\035_usdcll_buffer00_discovery_2019_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\035_usdcll_buffer00_discovery_2019_2020_m1.ini","usdcll_buffer00_discovery_2019_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_buffer00_discovery_2019_2020_m1","92384FCAFBF1C18DFCB0569D1A7D2FA75197A6C328F2DC3A184157E1AE3D262F","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"54","usdcll_buffer00","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\036_usdcll_buffer00_continuous_2015_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\036_usdcll_buffer00_continuous_2015_2020_m1.ini","usdcll_buffer00_continuous_2015_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_buffer00_continuous_2015_2020_m1","92384FCAFBF1C18DFCB0569D1A7D2FA75197A6C328F2DC3A184157E1AE3D262F","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"55","usdcll_buffer10","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\037_usdcll_buffer10_older_2015_2018_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\037_usdcll_buffer10_older_2015_2018_m1.ini","usdcll_buffer10_older_2015_2018_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_buffer10_older_2015_2018_m1","9C18CBFC32474071235ECB2979A66A096861721817E3C8A03C84B46DAB2D3888","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"57","usdcll_buffer10","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\038_usdcll_buffer10_discovery_2019_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\038_usdcll_buffer10_discovery_2019_2020_m1.ini","usdcll_buffer10_discovery_2019_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_buffer10_discovery_2019_2020_m1","9C18CBFC32474071235ECB2979A66A096861721817E3C8A03C84B46DAB2D3888","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"58","usdcll_buffer10","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\039_usdcll_buffer10_continuous_2015_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\039_usdcll_buffer10_continuous_2015_2020_m1.ini","usdcll_buffer10_continuous_2015_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_buffer10_continuous_2015_2020_m1","9C18CBFC32474071235ECB2979A66A096861721817E3C8A03C84B46DAB2D3888","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"60","usdcll_tp150","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\040_usdcll_tp150_older_2015_2018_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\040_usdcll_tp150_older_2015_2018_m1.ini","usdcll_tp150_older_2015_2018_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_tp150_older_2015_2018_m1","BD874928FD9346539D3FD7BEB040EC9FC896B4D880ABE214F36BE65AD5CCD686","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"61","usdcll_tp150","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\041_usdcll_tp150_discovery_2019_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\041_usdcll_tp150_discovery_2019_2020_m1.ini","usdcll_tp150_discovery_2019_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_tp150_discovery_2019_2020_m1","BD874928FD9346539D3FD7BEB040EC9FC896B4D880ABE214F36BE65AD5CCD686","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"63","usdcll_tp150","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\042_usdcll_tp150_continuous_2015_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\042_usdcll_tp150_continuous_2015_2020_m1.ini","usdcll_tp150_continuous_2015_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_tp150_continuous_2015_2020_m1","BD874928FD9346539D3FD7BEB040EC9FC896B4D880ABE214F36BE65AD5CCD686","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"64","usdcll_tp200","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","older_2015_2018","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\043_usdcll_tp200_older_2015_2018_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\043_usdcll_tp200_older_2015_2018_m1.ini","usdcll_tp200_older_2015_2018_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_tp200_older_2015_2018_m1","8CA791E8015515D65457BAE735F4602D958885F572FE50AC6747C673E0F11915","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"66","usdcll_tp200","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\044_usdcll_tp200_discovery_2019_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\044_usdcll_tp200_discovery_2019_2020_m1.ini","usdcll_tp200_discovery_2019_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_tp200_discovery_2019_2020_m1","8CA791E8015515D65457BAE735F4602D958885F572FE50AC6747C673E0F11915","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
"67","usdcll_tp200","discovery_model1","Independent M15 USD-consensus lead-lag discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\045_usdcll_tp200_continuous_2015_2020_m1.ini","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\configs\045_usdcll_tp200_continuous_2015_2020_m1.ini","usdcll_tp200_continuous_2015_2020_m1","outputs\independent_m15_usd_consensus_lead_lag_discovery_model1_package\reports_here\usdcll_tp200_continuous_2015_2020_m1","8CA791E8015515D65457BAE735F4602D958885F572FE50AC6747C673E0F11915","Discovery only: require both disjoint eras positive, continuous PF at least 1.20, at least 80 continuous trades, DD at or below 3%, positive payoff and return/DD at least 1.0, plus adjacent one-factor support before opening 2021-2026."
