"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"11","m30sc_48_24_tp15","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\011_m30sc_48_24_tp15_discovery_2019_2020_m1.ini","True","m30sc_48_24_tp15_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_tp15_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:11:14","2026-07-16T19:11:25"
"12","m30sc_48_24_tp15","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\012_m30sc_48_24_tp15_continuous_2015_2020_m1.ini","True","m30sc_48_24_tp15_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_tp15_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:11:25","2026-07-16T19:11:39"
"13","m30sc_48_24_tp25","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\013_m30sc_48_24_tp25_older_2015_2018_m1.ini","True","m30sc_48_24_tp25_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_tp25_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:11:39","2026-07-16T19:11:51"
"14","m30sc_48_24_tp25","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\014_m30sc_48_24_tp25_discovery_2019_2020_m1.ini","True","m30sc_48_24_tp25_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_tp25_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:11:51","2026-07-16T19:12:02"
"15","m30sc_48_24_tp25","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\015_m30sc_48_24_tp25_continuous_2015_2020_m1.ini","True","m30sc_48_24_tp25_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_tp25_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:12:02","2026-07-16T19:12:16"
"16","m30sc_48_24_channel","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\016_m30sc_48_24_channel_older_2015_2018_m1.ini","True","m30sc_48_24_channel_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_channel_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:12:16","2026-07-16T19:12:27"
"17","m30sc_48_24_channel","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\017_m30sc_48_24_channel_discovery_2019_2020_m1.ini","True","m30sc_48_24_channel_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_channel_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:12:27","2026-07-16T19:12:38"
"18","m30sc_48_24_channel","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\018_m30sc_48_24_channel_continuous_2015_2020_m1.ini","True","m30sc_48_24_channel_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_channel_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:12:38","2026-07-16T19:12:52"
"19","m30sc_48_24_session","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\019_m30sc_48_24_session_older_2015_2018_m1.ini","True","m30sc_48_24_session_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_session_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:12:52","2026-07-16T19:13:04"
"20","m30sc_48_24_session","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\020_m30sc_48_24_session_discovery_2019_2020_m1.ini","True","m30sc_48_24_session_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_session_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:13:04","2026-07-16T19:13:15"
"21","m30sc_48_24_session","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\021_m30sc_48_24_session_continuous_2015_2020_m1.ini","True","m30sc_48_24_session_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_session_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:13:15","2026-07-16T19:13:28"
"22","m30sc_48_24_noema","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\022_m30sc_48_24_noema_older_2015_2018_m1.ini","True","m30sc_48_24_noema_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_noema_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:13:28","2026-07-16T19:13:40"
"23","m30sc_48_24_noema","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\023_m30sc_48_24_noema_discovery_2019_2020_m1.ini","True","m30sc_48_24_noema_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_noema_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:13:40","2026-07-16T19:13:51"
"24","m30sc_48_24_noema","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\024_m30sc_48_24_noema_continuous_2015_2020_m1.ini","True","m30sc_48_24_noema_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_noema_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:13:51","2026-07-16T19:14:05"
"25","m30sc_48_24_stop2_d8","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\025_m30sc_48_24_stop2_d8_older_2015_2018_m1.ini","True","m30sc_48_24_stop2_d8_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_stop2_d8_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:14:05","2026-07-16T19:14:17"
"26","m30sc_48_24_stop2_d8","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\026_m30sc_48_24_stop2_d8_discovery_2019_2020_m1.ini","True","m30sc_48_24_stop2_d8_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_stop2_d8_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:14:17","2026-07-16T19:14:28"
"27","m30sc_48_24_stop2_d8","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\027_m30sc_48_24_stop2_d8_continuous_2015_2020_m1.ini","True","m30sc_48_24_stop2_d8_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_stop2_d8_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:14:28","2026-07-16T19:14:42"
"28","m30sc_48_24_stop5","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\028_m30sc_48_24_stop5_older_2015_2018_m1.ini","True","m30sc_48_24_stop5_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_stop5_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:14:42","2026-07-16T19:14:53"
"29","m30sc_48_24_stop5","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\029_m30sc_48_24_stop5_discovery_2019_2020_m1.ini","True","m30sc_48_24_stop5_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_stop5_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:14:53","2026-07-16T19:15:05"
"30","m30sc_48_24_stop5","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_m30_structure_channel_discovery_model1_package\configs\030_m30sc_48_24_stop5_continuous_2015_2020_m1.ini","True","m30sc_48_24_stop5_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\m30sc_48_24_stop5_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T19:15:05","2026-07-16T19:15:18"
