"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"11","mtsm_m126_e6_r200","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\011_mtsm_m126_e6_r200_discovery_2019_2020_m1.ini","True","mtsm_m126_e6_r200_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e6_r200_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:57:58","2026-07-17T00:58:08"
"12","mtsm_m126_e6_r200","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\012_mtsm_m126_e6_r200_continuous_2015_2020_m1.ini","True","mtsm_m126_e6_r200_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e6_r200_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:58:08","2026-07-17T00:58:21"
"13","mtsm_m126_e20_r200","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\013_mtsm_m126_e20_r200_older_2015_2018_m1.ini","True","mtsm_m126_e20_r200_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e20_r200_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:58:21","2026-07-17T00:58:34"
"14","mtsm_m126_e20_r200","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\014_mtsm_m126_e20_r200_discovery_2019_2020_m1.ini","True","mtsm_m126_e20_r200_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e20_r200_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:58:34","2026-07-17T00:58:45"
"15","mtsm_m126_e20_r200","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\015_mtsm_m126_e20_r200_continuous_2015_2020_m1.ini","True","mtsm_m126_e20_r200_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e20_r200_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:58:45","2026-07-17T00:58:57"
"16","mtsm_m126_e10_r150","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\016_mtsm_m126_e10_r150_older_2015_2018_m1.ini","True","mtsm_m126_e10_r150_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e10_r150_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:58:57","2026-07-17T00:59:08"
"17","mtsm_m126_e10_r150","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\017_mtsm_m126_e10_r150_discovery_2019_2020_m1.ini","True","mtsm_m126_e10_r150_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e10_r150_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:59:08","2026-07-17T00:59:18"
"18","mtsm_m126_e10_r150","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\018_mtsm_m126_e10_r150_continuous_2015_2020_m1.ini","True","mtsm_m126_e10_r150_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e10_r150_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:59:18","2026-07-17T00:59:31"
"19","mtsm_m126_e10_r250","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\019_mtsm_m126_e10_r250_older_2015_2018_m1.ini","True","mtsm_m126_e10_r250_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e10_r250_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:59:31","2026-07-17T00:59:44"
"20","mtsm_m126_e10_r250","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\020_mtsm_m126_e10_r250_discovery_2019_2020_m1.ini","True","mtsm_m126_e10_r250_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e10_r250_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:59:44","2026-07-17T00:59:57"
"21","mtsm_m126_e10_r250","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_multiscale_momentum_discovery_model1_package\configs\021_mtsm_m126_e10_r250_continuous_2015_2020_m1.ini","True","mtsm_m126_e10_r250_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\mtsm_m126_e10_r250_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-17T00:59:57","2026-07-17T01:00:10"
