"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2019_full","2019.01.01","2019.12.31","1","configs\011_dfa_lb_off_throttle025_2019_full_m1.ini","broker_risk_dfa_lb_off_throttle025_2019_full_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2019_full_m1.htm","1000","364","0.9966","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2020_full","2020.01.01","2020.12.31","1","configs\012_dfa_lb_off_throttle025_2020_full_m1.ini","broker_risk_dfa_lb_off_throttle025_2020_full_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2020_full_m1.htm","1000","365","0.9993","0.71","1000.71","0.07","0.07","0.07","1.31","0.36","0.03","50","2","1","5.22","0.52","2.32","5.22","0.14","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2021_full","2021.01.01","2021.12.31","1","configs\013_dfa_lb_off_throttle025_2021_full_m1.ini","broker_risk_dfa_lb_off_throttle025_2021_full_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2021_full_m1.htm","1000","364","0.9966","-1.45","998.55","-0.14","-0.15","-0.15","0","-1.45","-0.04","0","1","1","2.35","0.23","1.45","2.35","-0.62","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2022_full","2022.01.01","2022.12.31","1","configs\014_dfa_lb_off_throttle025_2022_full_m1.ini","broker_risk_dfa_lb_off_throttle025_2022_full_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2022_full_m1.htm","1000","364","0.9966","-1.55","998.45","-0.16","-0.16","-0.16","0.52","-0.78","-0.05","50","2","1","7.41","0.74","3.22","7.41","-0.21","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2023_full","2023.01.01","2023.12.31","1","configs\015_dfa_lb_off_throttle025_2023_full_m1.ini","broker_risk_dfa_lb_off_throttle025_2023_full_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2023_full_m1.htm","1000","364","0.9966","-1.28","998.72","-0.13","-0.13","-0.13","0.59","-0.26","-0.23","40","5","2","8.24","0.82","2.84","8.24","-0.16","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2024_full","2024.01.01","2024.12.31","1","configs\016_dfa_lb_off_throttle025_2024_full_m1.ini","broker_risk_dfa_lb_off_throttle025_2024_full_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2024_full_m1.htm","1000","365","0.9993","1.98","1001.98","0.2","0.2","0.2","2.11","0.99","0.14","50","2","1","2.83","0.28","1.78","2.83","0.7","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2025_full","2025.01.01","2025.12.31","1","configs\017_dfa_lb_off_throttle025_2025_full_m1.ini","broker_risk_dfa_lb_off_throttle025_2025_full_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2025_full_m1.htm","1000","364","0.9966","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","dfa_lb_off_throttle025","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle025.set","2026_ytd","2026.01.01","2026.07.12","1","configs\018_dfa_lb_off_throttle025_2026_ytd_m1.ini","broker_risk_dfa_lb_off_throttle025_2026_ytd_m1","profiles\dfa_lb_off_throttle025.set","779C0D0AE0B7DADEE87E80BD0DF9C7CB98ADE6BDAF8936B119EC445851D3BA3B","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle025_2026_ytd_m1.htm","1000","192","0.5257","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","continuous_2019_2026","2019.01.01","2026.07.12","1","configs\019_dfa_lb_off_throttle050_continuous_2019_2026_m1.ini","broker_risk_dfa_lb_off_throttle050_continuous_2019_2026_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_continuous_2019_2026_m1.htm","1000","2749","7.5264","-12.06","987.94","-1.21","-0.16","-0.16","0.26","-1.1","-4.63","18.18","11","6","18.57","1.84","13.22","18.57","-0.65","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2019_full","2019.01.01","2019.12.31","1","configs\020_dfa_lb_off_throttle050_2019_full_m1.ini","broker_risk_dfa_lb_off_throttle050_2019_full_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2019_full_m1.htm","1000","364","0.9966","-1.87","998.13","-0.19","-0.19","-0.19","0","-1.87","-0.08","0","1","1","2.49","0.25","1.87","2.49","-0.75","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"21","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2020_full","2020.01.01","2020.12.31","1","configs\021_dfa_lb_off_throttle050_2020_full_m1.ini","broker_risk_dfa_lb_off_throttle050_2020_full_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2020_full_m1.htm","1000","365","0.9993","-0.56","999.44","-0.06","-0.06","-0.06","0.92","-0.19","-0.02","33.33","3","2","12.42","1.23","6.62","12.42","-0.05","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"22","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2021_full","2021.01.01","2021.12.31","1","configs\022_dfa_lb_off_throttle050_2021_full_m1.ini","broker_risk_dfa_lb_off_throttle050_2021_full_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2021_full_m1.htm","1000","364","0.9966","-3.69","996.31","-0.37","-0.37","-0.37","0","-1.85","-0.11","0","2","2","5.92","0.59","3.69","5.92","-0.62","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"23","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2022_full","2022.01.01","2022.12.31","1","configs\023_dfa_lb_off_throttle050_2022_full_m1.ini","broker_risk_dfa_lb_off_throttle050_2022_full_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2022_full_m1.htm","1000","364","0.9966","-1.9","998.1","-0.19","-0.19","-0.19","0.64","-0.63","-0.13","33.33","3","2","13.62","1.35","5.24","13.62","-0.14","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"24","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2023_full","2023.01.01","2023.12.31","1","configs\024_dfa_lb_off_throttle050_2023_full_m1.ini","broker_risk_dfa_lb_off_throttle050_2023_full_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2023_full_m1.htm","1000","364","0.9966","-7.47","992.53","-0.75","-0.75","-0.75","0.25","-0.75","-1.82","20","10","6","18.57","1.84","8.75","18.57","-0.4","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"25","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2024_full","2024.01.01","2024.12.31","1","configs\025_dfa_lb_off_throttle050_2024_full_m1.ini","broker_risk_dfa_lb_off_throttle050_2024_full_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2024_full_m1.htm","1000","365","0.9993","21.37","1021.37","2.14","2.14","2.14","4.38","3.56","2.94","50","6","2","7.08","0.69","3.56","7.08","3.02","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"26","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2025_full","2025.01.01","2025.12.31","1","configs\026_dfa_lb_off_throttle050_2025_full_m1.ini","broker_risk_dfa_lb_off_throttle050_2025_full_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2025_full_m1.htm","1000","364","0.9966","-4.08","995.92","-0.41","-0.41","-0.41","0","-4.08","-0.15","0","1","1","5.33","0.53","4.08","5.33","-0.77","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"27","dfa_lb_off_throttle050","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle050.set","2026_ytd","2026.01.01","2026.07.12","1","configs\027_dfa_lb_off_throttle050_2026_ytd_m1.ini","broker_risk_dfa_lb_off_throttle050_2026_ytd_m1","profiles\dfa_lb_off_throttle050.set","499E9B14FA7FBBF3DED298F6F92C896C5FE4FC6FC1E1211C300D29B945A0DD4E","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle050_2026_ytd_m1.htm","1000","192","0.5257","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"28","dfa_lb_off_throttle075","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle075.set","continuous_2019_2026","2019.01.01","2026.07.12","1","configs\028_dfa_lb_off_throttle075_continuous_2019_2026_m1.ini","broker_risk_dfa_lb_off_throttle075_continuous_2019_2026_m1","profiles\dfa_lb_off_throttle075.set","722844209F650B8141A58A260D0D82235660D7F5E1023068FD76F852509FB4C8","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle075_continuous_2019_2026_m1.htm","1000","2749","7.5264","1.18","1001.18","0.12","0.02","0.02","1.01","0.02","0.31","36.07","61","6","25.61","2.52","23.73","25.61","0.05","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"29","dfa_lb_off_throttle075","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle075.set","2019_full","2019.01.01","2019.12.31","1","configs\029_dfa_lb_off_throttle075_2019_full_m1.ini","broker_risk_dfa_lb_off_throttle075_2019_full_m1","profiles\dfa_lb_off_throttle075.set","722844209F650B8141A58A260D0D82235660D7F5E1023068FD76F852509FB4C8","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle075_2019_full_m1.htm","1000","364","0.9966","-5.96","994.04","-0.6","-0.6","-0.6","0.01","-1.49","-1.77","25","4","2","7.18","0.72","5.96","7.18","-0.83","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"30","dfa_lb_off_throttle075","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle075.set","2020_full","2020.01.01","2020.12.31","1","configs\030_dfa_lb_off_throttle075_2020_full_m1.ini","broker_risk_dfa_lb_off_throttle075_2020_full_m1","profiles\dfa_lb_off_throttle075.set","722844209F650B8141A58A260D0D82235660D7F5E1023068FD76F852509FB4C8","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle075_2020_full_m1.htm","1000","365","0.9993","15.74","1015.74","1.57","1.58","1.58","2.3","2.62","1.81","50","6","2","18.81","1.85","9.75","18.81","0.84","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"31","dfa_lb_off_throttle075","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle075.set","2021_full","2021.01.01","2021.12.31","1","configs\031_dfa_lb_off_throttle075_2021_full_m1.ini","broker_risk_dfa_lb_off_throttle075_2021_full_m1","profiles\dfa_lb_off_throttle075.set","722844209F650B8141A58A260D0D82235660D7F5E1023068FD76F852509FB4C8","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle075_2021_full_m1.htm","1000","364","0.9966","-5.06","994.94","-0.51","-0.51","-0.51","0.84","-0.25","-2.77","40","20","4","16.97","1.69","12.15","16.97","-0.3","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"32","dfa_lb_off_throttle075","","broker_risk_sizing_probe","","fast_model1","dfa_lb_off_throttle075.set","2022_full","2022.01.01","2022.12.31","1","configs\032_dfa_lb_off_throttle075_2022_full_m1.ini","broker_risk_dfa_lb_off_throttle075_2022_full_m1","profiles\dfa_lb_off_throttle075.set","722844209F650B8141A58A260D0D82235660D7F5E1023068FD76F852509FB4C8","Reject if any broad year loses, continuous net is non-positive, PF is below 1.20, or drawdown remains above 10%.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\broker_risk_dfa_lb_off_throttle075_2022_full_m1.htm","1000","364","0.9966","-4.8","995.2","-0.48","-0.48","-0.48","0.68","-0.53","-1.06","22.22","9","4","22.38","2.2","9.81","22.38","-0.21","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
