"QueueRank","Candidate","CandidateRank","SourceType","Phase","Window","Model","Deposit","ExpectedReportName","ProfileSha256","SourceSha256","StopRule","SourceConfig","PhaseLabel","ReportDestination","PackageConfig"
"32","dnrb_volume115","11","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_volume115_discovery_2019_2020_m1","753C98627F1719CAF928F32BDF77646EB933C697DB68B7B8B8D31BC9FB44C1FA","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\032_dnrb_volume115_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_volume115_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\032_dnrb_volume115_discovery_2019_2020_m1.ini"
"33","dnrb_volume115","11","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_volume115_continuous_2015_2020_m1","753C98627F1719CAF928F32BDF77646EB933C697DB68B7B8B8D31BC9FB44C1FA","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\033_dnrb_volume115_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_volume115_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\033_dnrb_volume115_continuous_2015_2020_m1.ini"
"34","dnrb_ema20","12","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_ema20_older_2015_2018_m1","20CBFB687AAADB79B9B21EC4759C2ADC743839F243BB8B5A797B9E20B7FC3A59","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\034_dnrb_ema20_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_ema20_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\034_dnrb_ema20_older_2015_2018_m1.ini"
"35","dnrb_ema20","12","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_ema20_discovery_2019_2020_m1","20CBFB687AAADB79B9B21EC4759C2ADC743839F243BB8B5A797B9E20B7FC3A59","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\035_dnrb_ema20_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_ema20_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\035_dnrb_ema20_discovery_2019_2020_m1.ini"
"36","dnrb_ema20","12","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_ema20_continuous_2015_2020_m1","20CBFB687AAADB79B9B21EC4759C2ADC743839F243BB8B5A797B9E20B7FC3A59","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\036_dnrb_ema20_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_ema20_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\036_dnrb_ema20_continuous_2015_2020_m1.ini"
"37","dnrb_ema100","13","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_ema100_older_2015_2018_m1","B3A688B5154EAB14C5ABFB8A1DB5B1D3E4438972363CF82445700AE994F737D5","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\037_dnrb_ema100_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_ema100_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\037_dnrb_ema100_older_2015_2018_m1.ini"
"38","dnrb_ema100","13","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_ema100_discovery_2019_2020_m1","B3A688B5154EAB14C5ABFB8A1DB5B1D3E4438972363CF82445700AE994F737D5","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\038_dnrb_ema100_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_ema100_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\038_dnrb_ema100_discovery_2019_2020_m1.ini"
"39","dnrb_ema100","13","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_ema100_continuous_2015_2020_m1","B3A688B5154EAB14C5ABFB8A1DB5B1D3E4438972363CF82445700AE994F737D5","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\039_dnrb_ema100_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_ema100_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\039_dnrb_ema100_continuous_2015_2020_m1.ini"
"40","dnrb_noema","14","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_noema_older_2015_2018_m1","60CC904FD82F97F50770E496AA47DE714EE3D432D4A67B31029E134C034CADF6","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\040_dnrb_noema_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_noema_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\040_dnrb_noema_older_2015_2018_m1.ini"
"41","dnrb_noema","14","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_noema_discovery_2019_2020_m1","60CC904FD82F97F50770E496AA47DE714EE3D432D4A67B31029E134C034CADF6","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\041_dnrb_noema_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_noema_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\041_dnrb_noema_discovery_2019_2020_m1.ini"
"42","dnrb_noema","14","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_noema_continuous_2015_2020_m1","60CC904FD82F97F50770E496AA47DE714EE3D432D4A67B31029E134C034CADF6","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\042_dnrb_noema_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_noema_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\042_dnrb_noema_continuous_2015_2020_m1.ini"
"43","dnrb_adx18","15","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_adx18_older_2015_2018_m1","9FD1E110E3BD4A9E1DE1711884E295E778F639210DFE043426A95D6413B35316","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\043_dnrb_adx18_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_adx18_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\043_dnrb_adx18_older_2015_2018_m1.ini"
"44","dnrb_adx18","15","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_adx18_discovery_2019_2020_m1","9FD1E110E3BD4A9E1DE1711884E295E778F639210DFE043426A95D6413B35316","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\044_dnrb_adx18_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_adx18_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\044_dnrb_adx18_discovery_2019_2020_m1.ini"
"45","dnrb_adx18","15","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_adx18_continuous_2015_2020_m1","9FD1E110E3BD4A9E1DE1711884E295E778F639210DFE043426A95D6413B35316","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\045_dnrb_adx18_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_adx18_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\045_dnrb_adx18_continuous_2015_2020_m1.ini"
"46","dnrb_tp200","16","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_tp200_older_2015_2018_m1","B0A4A9F961D3C9775D55B6692FAE57FB1BB3EACF9CA7665FDC06228BDE6AD505","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\046_dnrb_tp200_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_tp200_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\046_dnrb_tp200_older_2015_2018_m1.ini"
"47","dnrb_tp200","16","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_tp200_discovery_2019_2020_m1","B0A4A9F961D3C9775D55B6692FAE57FB1BB3EACF9CA7665FDC06228BDE6AD505","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\047_dnrb_tp200_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_tp200_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\047_dnrb_tp200_discovery_2019_2020_m1.ini"
"48","dnrb_tp200","16","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_tp200_continuous_2015_2020_m1","B0A4A9F961D3C9775D55B6692FAE57FB1BB3EACF9CA7665FDC06228BDE6AD505","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\048_dnrb_tp200_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_tp200_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\048_dnrb_tp200_continuous_2015_2020_m1.ini"
"49","dnrb_tp400","17","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_tp400_older_2015_2018_m1","B608A5221FD4C57F62DD913D641D1E015C3B203AD897A6976AD904BF7E122395","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\049_dnrb_tp400_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_tp400_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\049_dnrb_tp400_older_2015_2018_m1.ini"
"50","dnrb_tp400","17","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_tp400_discovery_2019_2020_m1","B608A5221FD4C57F62DD913D641D1E015C3B203AD897A6976AD904BF7E122395","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\050_dnrb_tp400_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_tp400_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\050_dnrb_tp400_discovery_2019_2020_m1.ini"
"51","dnrb_tp400","17","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_tp400_continuous_2015_2020_m1","B608A5221FD4C57F62DD913D641D1E015C3B203AD897A6976AD904BF7E122395","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\051_dnrb_tp400_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_tp400_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\051_dnrb_tp400_continuous_2015_2020_m1.ini"
"52","dnrb_no_trail","18","independent_d1_nr7_h1_breakout","discovery_model1","older_2015_2018","1","10000","dnrb_no_trail_older_2015_2018_m1","608DCC336468837B9A528D94EC89696941784CAC9CBC49FB1D94BA31CEB1A8AF","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\052_dnrb_no_trail_older_2015_2018_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_no_trail_older_2015_2018_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\052_dnrb_no_trail_older_2015_2018_m1.ini"
"53","dnrb_no_trail","18","independent_d1_nr7_h1_breakout","discovery_model1","discovery_2019_2020","1","10000","dnrb_no_trail_discovery_2019_2020_m1","608DCC336468837B9A528D94EC89696941784CAC9CBC49FB1D94BA31CEB1A8AF","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\053_dnrb_no_trail_discovery_2019_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_no_trail_discovery_2019_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\053_dnrb_no_trail_discovery_2019_2020_m1.ini"
"54","dnrb_no_trail","18","independent_d1_nr7_h1_breakout","discovery_model1","continuous_2015_2020","1","10000","dnrb_no_trail_continuous_2015_2020_m1","608DCC336468837B9A528D94EC89696941784CAC9CBC49FB1D94BA31CEB1A8AF","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","Discovery only: both disjoint eras positive; continuous PF >= 1.25; >= 80 trades; DD <= 3%; recovery >= 1.5; center or one-factor row requires adjacent support before 2021+ may open.","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\054_dnrb_no_trail_continuous_2015_2020_m1.ini","Independent D1 NR7 / H1 breakout discovery Model1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_no_trail_continuous_2015_2020_m1","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\configs\054_dnrb_no_trail_continuous_2015_2020_m1.ini"
