"QueueRank","Candidate","Phase","PhaseLabel","Window","Model","Deposit","PackageConfig","SourceConfig","ExpectedReportName","ReportDestination","ProfileSha256","StopRule"
"27","m30ce_exp160","discovery_model1","Independent M30 compression-expansion discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\027_m30ce_exp160_continuous_2015_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\027_m30ce_exp160_continuous_2015_2020_m1.ini","m30ce_exp160_continuous_2015_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_exp160_continuous_2015_2020_m1","914F9D9A4917F71C4F9D387E8CD78CAE0275CA4CC1A9FC135C4989D287666F51","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"28","m30ce_body45","discovery_model1","Independent M30 compression-expansion discovery Model1","older_2015_2018","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\028_m30ce_body45_older_2015_2018_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\028_m30ce_body45_older_2015_2018_m1.ini","m30ce_body45_older_2015_2018_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_body45_older_2015_2018_m1","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"29","m30ce_body45","discovery_model1","Independent M30 compression-expansion discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\029_m30ce_body45_discovery_2019_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\029_m30ce_body45_discovery_2019_2020_m1.ini","m30ce_body45_discovery_2019_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_body45_discovery_2019_2020_m1","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"30","m30ce_body45","discovery_model1","Independent M30 compression-expansion discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\030_m30ce_body45_continuous_2015_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\030_m30ce_body45_continuous_2015_2020_m1.ini","m30ce_body45_continuous_2015_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_body45_continuous_2015_2020_m1","8FBA9F7BF3043A2BFD66F48D20EBD0A0C0040701EA3A57136555C58C143C53AF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"31","m30ce_tp150","discovery_model1","Independent M30 compression-expansion discovery Model1","older_2015_2018","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\031_m30ce_tp150_older_2015_2018_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\031_m30ce_tp150_older_2015_2018_m1.ini","m30ce_tp150_older_2015_2018_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp150_older_2015_2018_m1","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"32","m30ce_tp150","discovery_model1","Independent M30 compression-expansion discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\032_m30ce_tp150_discovery_2019_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\032_m30ce_tp150_discovery_2019_2020_m1.ini","m30ce_tp150_discovery_2019_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp150_discovery_2019_2020_m1","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"33","m30ce_tp150","discovery_model1","Independent M30 compression-expansion discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\033_m30ce_tp150_continuous_2015_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\033_m30ce_tp150_continuous_2015_2020_m1.ini","m30ce_tp150_continuous_2015_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp150_continuous_2015_2020_m1","8187AF761DE586E452B54228DB62B92D5A4E89E4F8EE75CFE650FF355D8F1028","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"34","m30ce_tp200","discovery_model1","Independent M30 compression-expansion discovery Model1","older_2015_2018","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\034_m30ce_tp200_older_2015_2018_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\034_m30ce_tp200_older_2015_2018_m1.ini","m30ce_tp200_older_2015_2018_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp200_older_2015_2018_m1","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"35","m30ce_tp200","discovery_model1","Independent M30 compression-expansion discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\035_m30ce_tp200_discovery_2019_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\035_m30ce_tp200_discovery_2019_2020_m1.ini","m30ce_tp200_discovery_2019_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp200_discovery_2019_2020_m1","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"36","m30ce_tp200","discovery_model1","Independent M30 compression-expansion discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\036_m30ce_tp200_continuous_2015_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\036_m30ce_tp200_continuous_2015_2020_m1.ini","m30ce_tp200_continuous_2015_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_tp200_continuous_2015_2020_m1","7308F4CB75EC720ADDF3959F08719A0B95108265744EFA61B851D5D33321444C","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"37","m30ce_volume105","discovery_model1","Independent M30 compression-expansion discovery Model1","older_2015_2018","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\037_m30ce_volume105_older_2015_2018_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\037_m30ce_volume105_older_2015_2018_m1.ini","m30ce_volume105_older_2015_2018_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_volume105_older_2015_2018_m1","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"38","m30ce_volume105","discovery_model1","Independent M30 compression-expansion discovery Model1","discovery_2019_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\038_m30ce_volume105_discovery_2019_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\038_m30ce_volume105_discovery_2019_2020_m1.ini","m30ce_volume105_discovery_2019_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_volume105_discovery_2019_2020_m1","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
"39","m30ce_volume105","discovery_model1","Independent M30 compression-expansion discovery Model1","continuous_2015_2020","1","10000","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\039_m30ce_volume105_continuous_2015_2020_m1.ini","outputs\independent_m30_compression_expansion_discovery_model1_package\configs\039_m30ce_volume105_continuous_2015_2020_m1.ini","m30ce_volume105_continuous_2015_2020_m1","outputs\independent_m30_compression_expansion_discovery_model1_package\reports_here\m30ce_volume105_continuous_2015_2020_m1","A3FF08D8817B4B245921365CE6AA35F3D50261AD723A9583FC290CADFC7050AF","Discovery only: both disjoint eras must be positive; continuous PF >= 1.20, trades >= 100, DD <= 5%, and an adjacent compression/payoff shape must pass before opening 2021-2026."
