"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"13","re_may140_dgf_liq_reject1","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\013_re_may140_dgf_liq_reject1_2019_full_m4.ini","True","re_risk_re_may140_dgf_liq_reject1_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:39:51","2026-07-14T18:40:13"
"14","re_may140_dgf_liq_reject1","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\014_re_may140_dgf_liq_reject1_2021_full_m4.ini","True","re_risk_re_may140_dgf_liq_reject1_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:40:13","2026-07-14T18:40:35"
"15","re_may140_dgf_liq_reject1","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\015_re_may140_dgf_liq_reject1_2023_full_m4.ini","True","re_risk_re_may140_dgf_liq_reject1_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:40:35","2026-07-14T18:41:02"
"16","re_may140_dgf_liq_reject1","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\016_re_may140_dgf_liq_reject1_2024_full_m4.ini","True","re_risk_re_may140_dgf_liq_reject1_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:41:02","2026-07-14T18:41:29"
"17","re_may140_dgf_liq_reject1","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\017_re_may140_dgf_liq_reject1_2025_full_m4.ini","True","re_risk_re_may140_dgf_liq_reject1_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:41:29","2026-07-14T18:41:53"
"18","re_may140_dgf_liq_reject1","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\018_re_may140_dgf_liq_reject1_2026_ytd_m4.ini","True","re_risk_re_may140_dgf_liq_reject1_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_dgf_liq_reject1_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:41:53","2026-07-14T18:42:46"
"19","re_may140_late15_dgf_liq_reject1","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\019_re_may140_late15_dgf_liq_reject1_2019_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:42:46","2026-07-14T18:43:06"
"20","re_may140_late15_dgf_liq_reject1","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\020_re_may140_late15_dgf_liq_reject1_2021_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:43:06","2026-07-14T18:43:28"
"21","re_may140_late15_dgf_liq_reject1","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\021_re_may140_late15_dgf_liq_reject1_2023_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:43:28","2026-07-14T18:43:55"
"22","re_may140_late15_dgf_liq_reject1","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\022_re_may140_late15_dgf_liq_reject1_2024_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:43:55","2026-07-14T18:44:22"
"23","re_may140_late15_dgf_liq_reject1","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\023_re_may140_late15_dgf_liq_reject1_2025_full_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:44:22","2026-07-14T18:44:49"
"24","re_may140_late15_dgf_liq_reject1","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\024_re_may140_late15_dgf_liq_reject1_2026_ytd_m4.ini","True","re_risk_re_may140_late15_dgf_liq_reject1_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_dgf_liq_reject1_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:44:49","2026-07-14T18:45:43"
"25","re_may140_late15_pure","2019_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\025_re_may140_late15_pure_2019_full_m4.ini","True","re_risk_re_may140_late15_pure_2019_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2019_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:45:43","2026-07-14T18:46:03"
"26","re_may140_late15_pure","2021_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\026_re_may140_late15_pure_2021_full_m4.ini","True","re_risk_re_may140_late15_pure_2021_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2021_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:46:03","2026-07-14T18:46:25"
"27","re_may140_late15_pure","2023_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\027_re_may140_late15_pure_2023_full_m4.ini","True","re_risk_re_may140_late15_pure_2023_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2023_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:46:25","2026-07-14T18:46:52"
"28","re_may140_late15_pure","2024_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\028_re_may140_late15_pure_2024_full_m4.ini","True","re_risk_re_may140_late15_pure_2024_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2024_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:46:52","2026-07-14T18:47:19"
"29","re_may140_late15_pure","2025_full","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\029_re_may140_late15_pure_2025_full_m4.ini","True","re_risk_re_may140_late15_pure_2025_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2025_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:47:19","2026-07-14T18:47:43"
"30","re_may140_late15_pure","2026_ytd","4","REPORT_FOUND","RUN_HIDDEN","outputs\range_elite_dgf_liq_signal_model4_package\configs\030_re_may140_late15_pure_2026_ytd_m4.ini","True","re_risk_re_may140_late15_pure_2026ytd_m4","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\re_risk_re_may140_late15_pure_2026ytd_m4.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-14T18:47:43","2026-07-14T18:48:36"
