"QueueRank","Candidate","Window","Status","Attempts","IdentityRetries","SourceSha256","BinarySha256","ConfigSha256","ReportSha256","IdentitySidecarPresent","PortableExpertRecompiled","Started","Finished"
"11","rvsats_12_1","recent_2023_2026","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","7ACF60FFD6F9AC9B579E0EB26DB492B480BF5B4A79B02BCAD998DB5318AD354D","754F73EB0899F83872809E496FC7C6ACA5076C330682524A6F5A0A83703E5F7A","True","False","2026-07-19T21:33:31","2026-07-19T21:33:58"
"12","rvsats_12_1","continuous_2015_2026","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","214DA9CA6FF31D2699BAB171F7D8ED447862B8C946B77372DE9FCA97407A6F76","F61F1ED4D5286C02D453217BC9573F2D2686E237761C38DA31B28F843A86FEA4","True","False","2026-07-19T21:33:36","2026-07-19T21:34:15"
"13","rvsats_16_1","older_2015_2018","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","0716381FF29647D4204B58278498C9D4BD14804B4CE497D34367FE69EB57C959","28E15336B1F869FA9877E8CBFA7FB2B561203F528817D560C9672DD3A337E256","True","False","2026-07-19T21:34:02","2026-07-19T21:34:30"
"14","rvsats_16_1","middle_2019_2022","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","2A48CE59A38E78BBFD3B2A1029272C38FD2645937018574F9AFAF42CA0B0D46E","7B946B0F8ECE5C9FA82F3F410A6E921CF6E6B23F10B4DAE7708E7EE19E4F129E","True","False","2026-07-19T21:33:48","2026-07-19T21:34:14"
"15","rvsats_16_1","recent_2023_2026","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","2680061E6CC9AF46AB2A91F80A3B61C150960D8A7CC24895A3CF9F19B355C8A9","CE75853ED9CE5268B5BE6B237237DBC5F0815F9206CA6AADF10D740A285A4458","True","False","2026-07-19T21:33:58","2026-07-19T21:34:26"
"16","rvsats_16_1","continuous_2015_2026","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","1C85B936726A68941A48E2A708BF6995BB0AEC5EC0A77D36C4CE5738C27C3359","59A529D9067F4A448341C9214E1FCD181CF50681F3F1B158BB3522CB9CF93AE1","True","False","2026-07-19T21:34:15","2026-07-19T21:34:53"
"17","rvsats_16_9","older_2015_2018","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","075EEE164ED572CC257A276C99E48C5C0183E2D20C50EE96EC38F117EB6A2F74","2C1DB01324BF2E852BAD6BC781C619BC8B92D2A92CC9A944367FA1469B3B7C40","True","False","2026-07-19T21:34:30","2026-07-19T21:34:57"
"18","rvsats_16_9","middle_2019_2022","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","E41F375DCBEB102AD39B59FC1C03DAEA19CED22F9AB4A96B5FB394C8D2D4CE8A","0F6B4333CF7893B1C1EE4AE3E67120B8BD50DF8B778F20360930AD4453D3CE5B","True","False","2026-07-19T21:34:14","2026-07-19T21:34:42"
"19","rvsats_16_9","recent_2023_2026","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","2A41EB792573B49F5E42475466F9703924E3B9A068BDB684FDEB67A6952BA933","671C7E4524A93811B03516FAB549AC9C2E328C86B90969F913365477F91791FB","True","False","2026-07-19T21:34:26","2026-07-19T21:34:52"
"20","rvsats_16_9","continuous_2015_2026","REPORT_FOUND","1","0","096B49D31562D8A40FF6A3A4E80E40ACA7C3880285D2BB08EEE6CE2F77EA4248","C8F436B0474D166020B210731EF553E64F9BC49700C99FB25F2AA69972ECFBC2","822BEFA0543315A4ABEB8D8E92D9228E8366A6A66B38771462410A17A2A8A849","B7A7CD787FC2D3B79AA6717A9C92682D033012E917F1063F2D7A22F74F9D8582","True","False","2026-07-19T21:34:53","2026-07-19T21:35:23"
