"Rank","Priority","Phase","Profile","Set","Window","From","To","ExpectedReportName","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor"
"","","discovery_model1","","idb_minratio015.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_minratio015_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_minratio015_discovery_2019_2020_m1.htm","10000","730","1.9986","-34.94","9965.06","-0.35","-0.17","-0.17","0.03","-6.99","-2.21","20","5","4","52.24","0.52","35.84","52.24","-0.6688"
"","","discovery_model1","","idb_minratio015.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_minratio015_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_minratio015_continuous_2015_2020_m1.htm","10000","2191","5.9986","-51.21","9948.79","-0.51","-0.09","-0.09","0.65","-1.97","-5","38.46","26","4","108.71","1.08","102.62","108.71","-0.4711"
"","","discovery_model1","","idb_buffer000.set","older_2015_2018","2015.01.01","2018.12.31","idb_buffer000_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_buffer000_older_2015_2018_m1.htm","10000","1460","3.9973","-1.26","9998.74","-0.01","0","0","0.99","-0.07","-0.22","47.37","19","4","58.76","0.58","52.67","58.76","-0.0214"
"","","discovery_model1","","idb_buffer000.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_buffer000_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_buffer000_discovery_2019_2020_m1.htm","10000","730","1.9986","-34.94","9965.06","-0.35","-0.17","-0.17","0.03","-6.99","-2.21","20","5","4","52.24","0.52","35.84","52.24","-0.6688"
"","","discovery_model1","","idb_buffer000.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_buffer000_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_buffer000_continuous_2015_2020_m1.htm","10000","2191","5.9986","-36.2","9963.8","-0.36","-0.06","-0.06","0.72","-1.51","-5","41.67","24","4","93.7","0.93","87.61","93.7","-0.3863"
"","","discovery_model1","","idb_buffer010.set","older_2015_2018","2015.01.01","2018.12.31","idb_buffer010_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_buffer010_older_2015_2018_m1.htm","10000","1460","3.9973","0.13","10000.13","0","0","0","1","0.01","0.02","47.37","19","4","57.37","0.57","51.28","57.37","0.0023"
"","","discovery_model1","","idb_buffer010.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_buffer010_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_buffer010_discovery_2019_2020_m1.htm","10000","730","1.9986","-25.34","9974.66","-0.25","-0.13","-0.13","0.03","-6.34","-1.35","25","4","3","42.64","0.43","26.24","42.64","-0.5943"
"","","discovery_model1","","idb_buffer010.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_buffer010_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_buffer010_continuous_2015_2020_m1.htm","10000","2191","5.9986","-25.21","9974.79","-0.25","-0.04","-0.04","0.79","-1.1","-4.71","43.48","23","4","82.71","0.82","76.62","82.71","-0.3048"
"","","discovery_model1","","idb_body30.set","older_2015_2018","2015.01.01","2018.12.31","idb_body30_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_body30_older_2015_2018_m1.htm","10000","1460","3.9973","-25.59","9974.41","-0.26","-0.06","-0.06","0.78","-1.16","-4.94","40.91","22","5","83.09","0.83","77","83.09","-0.308"
"","","discovery_model1","","idb_body30.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_body30_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_body30_discovery_2019_2020_m1.htm","10000","730","1.9986","-16.57","9983.43","-0.17","-0.08","-0.08","0.54","-2.76","-1.01","33.33","6","2","39.66","0.4","19.08","39.66","-0.4178"
"","","discovery_model1","","idb_body30.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_body30_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_body30_continuous_2015_2020_m1.htm","10000","2191","5.9986","-42.16","9957.84","-0.42","-0.07","-0.07","0.73","-1.51","-5","39.29","28","5","105.45","1.05","95.18","105.45","-0.3998"
"","","discovery_model1","","idb_body50.set","older_2015_2018","2015.01.01","2018.12.31","idb_body50_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_body50_older_2015_2018_m1.htm","10000","1460","3.9973","-63.19","9936.81","-0.63","-0.16","-0.16","0.36","-3.72","-5","35.29","17","4","88.23","0.88","81.46","88.23","-0.7162"
"","","discovery_model1","","idb_body50.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_body50_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_body50_discovery_2019_2020_m1.htm","10000","730","1.9986","-34.94","9965.06","-0.35","-0.17","-0.17","0.03","-6.99","-2.21","20","5","4","52.24","0.52","35.84","52.24","-0.6688"
"","","discovery_model1","","idb_body50.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_body50_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_body50_continuous_2015_2020_m1.htm","10000","2191","5.9986","-98.13","9901.87","-0.98","-0.16","-0.16","0.27","-4.46","-5","31.82","22","4","123.17","1.23","116.4","123.17","-0.7967"
"","","discovery_model1","","idb_vol000.set","older_2015_2018","2015.01.01","2018.12.31","idb_vol000_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_vol000_older_2015_2018_m1.htm","10000","1460","3.9973","-18.64","9981.36","-0.19","-0.05","-0.05","0.87","-0.69","-3.01","40.74","27","5","102.59","1.02","96.5","102.59","-0.1817"
"","","discovery_model1","","idb_vol000.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_vol000_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_vol000_discovery_2019_2020_m1.htm","10000","730","1.9986","-8.93","9991.07","-0.09","-0.04","-0.04","0.8","-1.12","-0.71","37.5","8","4","53.11","0.53","35.65","53.11","-0.1681"
"","","discovery_model1","","idb_vol000.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_vol000_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_vol000_continuous_2015_2020_m1.htm","10000","2191","5.9986","-27.57","9972.43","-0.28","-0.05","-0.05","0.86","-0.79","-3.71","40","35","5","137.5","1.36","131.25","137.5","-0.2005"
"","","discovery_model1","","idb_vol115.set","older_2015_2018","2015.01.01","2018.12.31","idb_vol115_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_vol115_older_2015_2018_m1.htm","10000","1460","3.9973","8.49","10008.49","0.08","0.02","0.02","1.1","0.5","1.34","47.06","17","5","56.05","0.56","44.74","56.05","0.1515"
"","","discovery_model1","","idb_vol115.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_vol115_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_vol115_discovery_2019_2020_m1.htm","10000","730","1.9986","-26.08","9973.92","-0.26","-0.13","-0.13","0","-8.69","-1.69","0","3","3","31.39","0.31","26.08","31.39","-0.8308"
"","","discovery_model1","","idb_vol115.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_vol115_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_vol115_continuous_2015_2020_m1.htm","10000","2191","5.9986","-17.59","9982.41","-0.18","-0.03","-0.03","0.84","-0.88","-3.3","40","20","5","56.82","0.57","50.73","56.82","-0.3096"
"","","discovery_model1","","idb_noema.set","older_2015_2018","2015.01.01","2018.12.31","idb_noema_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_noema_older_2015_2018_m1.htm","10000","1460","3.9973","33.41","10033.41","0.33","0.08","0.08","1.19","0.9","3.62","48.65","37","5","58.44","0.58","44.26","58.44","0.5717"
"","","discovery_model1","","idb_noema.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_noema_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_noema_discovery_2019_2020_m1.htm","10000","730","1.9986","-60.99","9939.01","-0.61","-0.31","-0.31","0.24","-5.54","-5","18.18","11","8","70.72","0.71","70.72","70.72","-0.8624"
"","","discovery_model1","","idb_noema.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_noema_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_noema_continuous_2015_2020_m1.htm","10000","2191","5.9986","-28.69","9971.31","-0.29","-0.05","-0.05","0.89","-0.6","-2.68","41.67","48","8","83.78","0.83","82.63","83.78","-0.3424"
"","","discovery_model1","","idb_adx16.set","older_2015_2018","2015.01.01","2018.12.31","idb_adx16_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_adx16_older_2015_2018_m1.htm","10000","1460","3.9973","-9.89","9990.11","-0.1","-0.02","-0.02","0.9","-0.49","-1.76","45","20","4","67.39","0.67","61.3","67.39","-0.1468"
"","","discovery_model1","","idb_adx16.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_adx16_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_adx16_discovery_2019_2020_m1.htm","10000","730","1.9986","-34.94","9965.06","-0.35","-0.17","-0.17","0.03","-6.99","-2.21","20","5","4","52.24","0.52","35.84","52.24","-0.6688"
"","","discovery_model1","","idb_adx16.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_adx16_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_adx16_continuous_2015_2020_m1.htm","10000","2191","5.9986","-44.83","9955.17","-0.45","-0.07","-0.07","0.67","-1.79","-5","40","25","4","102.33","1.02","96.24","102.33","-0.4381"
"","","discovery_model1","","idb_tp150.set","older_2015_2018","2015.01.01","2018.12.31","idb_tp150_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_tp150_older_2015_2018_m1.htm","10000","1460","3.9973","34.83","10034.83","0.35","0.09","0.09","1.42","1.74","7.33","55","20","4","50.67","0.5","43.72","50.67","0.6874"
"","","discovery_model1","","idb_tp150.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_tp150_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_tp150_discovery_2019_2020_m1.htm","10000","730","1.9986","-22.04","9977.96","-0.22","-0.11","-0.11","0.39","-4.41","-1.75","20","5","4","41.15","0.41","35.84","41.15","-0.5356"
"","","discovery_model1","","idb_tp150.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_tp150_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_tp150_continuous_2015_2020_m1.htm","10000","2191","5.9986","12.79","10012.79","0.13","0.02","0.02","1.11","0.51","2.74","48","25","4","61.78","0.61","55.69","61.78","0.207"
"","","discovery_model1","","idb_tp250.set","older_2015_2018","2015.01.01","2018.12.31","idb_tp250_older_2015_2018_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_tp250_older_2015_2018_m1.htm","10000","1460","3.9973","-5.34","9994.66","-0.05","-0.01","-0.01","0.95","-0.27","-0.79","45","20","4","70.92","0.7","56.55","70.92","-0.0753"
"","","discovery_model1","","idb_tp250.set","discovery_2019_2020","2019.01.01","2020.12.31","idb_tp250_discovery_2019_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_tp250_discovery_2019_2020_m1.htm","10000","730","1.9986","-34.94","9965.06","-0.35","-0.17","-0.17","0.03","-6.99","-2.21","20","5","4","52.24","0.52","35.84","52.24","-0.6688"
"","","discovery_model1","","idb_tp250.set","continuous_2015_2020","2015.01.01","2020.12.31","idb_tp250_continuous_2015_2020_m1","PARSED","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_m15_inside_day_breakout_discovery_model1_package\reports_here\idb_tp250_continuous_2015_2020_m1.htm","10000","2191","5.9986","-40.28","9959.72","-0.4","-0.07","-0.07","0.71","-1.61","-5","40","25","4","105.86","1.05","91.49","105.86","-0.3805"
