"QueueRank","Candidate","Window","Status","Attempts","IdentityRetries","SourceSha256","BinarySha256","ConfigSha256","ReportSha256","IdentitySidecarPresent","PortableExpertRecompiled","Started","Finished"
"11","drns_pct030","older_2015_2018","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","52C573B42D5FDB09C6C9B8E8C552AF9EFCAD845A0EF87425E2A373A47A119E13","943A3681FFF2A0724418AB2701188045306E944E32E9CDB87555F11C9F674EF4","True","False","2026-07-19T17:49:18","2026-07-19T17:49:40"
"12","drns_pct030","pre_2019_2020","REPORT_FOUND","2","1","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","A62A4009312EEBC10ADA5DD99A8AE7CF08767B8C71BBCDEE0C51FF30A33282B0","384B1B932945F928DAA313EB5E248B4D01DA1EAE1F8B5C2790A91B0960B2A76E","True","False","2026-07-19T17:53:19","2026-07-19T17:53:36"
"13","drns_pct030","transition_2021_2023","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","26B5EA42EBB1EB498D2B558B91A8DE6A6DBF05BD7A15B480D3E7E2A158E94200","9D519D118FEF27E038EEE6E5BC4F9877BB9A3933FC8A114F6AD26CCC75A22832","True","False","2026-07-19T17:49:46","2026-07-19T17:50:07"
"14","drns_pct030","recent_2024_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","2CE474CF2AF2A8E58483AAAD19B70ABCFC9421C1917DC18246E3F9F41049D299","B48F73CAF1A1566B83A36EACA640785420C0A9AFF58DF256D0037C053FF79739","True","False","2026-07-19T17:49:45","2026-07-19T17:50:04"
"15","drns_pct030","continuous_2015_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","EC658FAC97A234B01E85328EC5BF4A28CC0DB5E296DD30AA3F5A00D6EBCE6BAD","811153536BDEF038C575618C3480DA697C4A45C3DF4DA6D3E8BB095611F541F2","True","False","2026-07-19T17:49:40","2026-07-19T17:50:03"
"16","drns_pct035","older_2015_2018","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","ACC3DE0B47BBD53F543DFB2C478663ED34C9CCB7CC53A58054E00B9B1E953AFB","9A4465CC9FF35D8430ACB1016E762D407527BB2A5A81378F656F1A5E16242B52","True","False","2026-07-19T17:49:42","2026-07-19T17:50:05"
"17","drns_pct035","pre_2019_2020","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","437A8429DBC7C66D8D3B89AF97D46B1671A3A96E3BD2E1CF91684443019FFE13","52C34682A86F9A42CC363F000B0BB8AC4DC5F12D3D14392E972D6F82B10DCA02","True","False","2026-07-19T17:50:07","2026-07-19T17:50:30"
"18","drns_pct035","transition_2021_2023","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","683282941E18380BC1B91C524B652B33292217C2D47A5FFA52292F1F5127F563","EF02B7A3A0252548B2AF1F44947865E8E62F8CF24044FFC1F266882227F57595","True","False","2026-07-19T17:50:04","2026-07-19T17:50:27"
"19","drns_pct035","recent_2024_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","5C4A0F882F1C0B638E48FB3BB6ECBE968D5744651694A309952F2D386C70BBB0","9B3EBF67781AD7AA93C9E6EE26006FCBCDDBB4E05519E74BBC3C98E0E9B35698","True","False","2026-07-19T17:50:03","2026-07-19T17:50:23"
"20","drns_pct035","continuous_2015_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","4FC45AEF5EFFCBA09A21AAFB059550B7C91D0B44EAAF1888C6F8465C683BDE45","F47BABB49A3B4054B063CF0A0858BE6BD17855B8C192C12B58EE7A31C1E90E8E","True","False","2026-07-19T17:50:05","2026-07-19T17:50:32"
"21","drns_atr_only","older_2015_2018","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","6B010FD042D3A26D0D30052A64C6E1D824D46829C0722279BC603049D1D582A8","3D935487684D68C3CDE69FCF5032EF816CBBC5535DD27CA673A4BF24A4A2862C","True","False","2026-07-19T17:50:30","2026-07-19T17:50:51"
"22","drns_atr_only","pre_2019_2020","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","6116002273C5BF8CC4FDE9AEB636965B2EA2A36A2402E2CB9B9982D69CB14D91","A5488731E90A30CC60DCB3FF01603ECF4F5F06B12BD08916D7B9EE2F9D26C882","True","False","2026-07-19T17:50:27","2026-07-19T17:50:46"
"23","drns_atr_only","transition_2021_2023","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","2B66777F2B607A17BBBA7F3BB1B387C52A538760DE19A390FCD641177506F4DD","67295B6D4E50C6697D4387D4FD82AE32F268ECFA62835B21B6EDC40BDD04599C","True","False","2026-07-19T17:50:23","2026-07-19T17:50:43"
"24","drns_atr_only","recent_2024_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","419850665CFAB7BF1AF6E0E343411619873F94E145F16D7F3C8390C551BC5DDE","6749A78AB50FE9D8A6577724F91FC607DF1D48104FEFF2DA1527B34BAAE9A9FA","True","False","2026-07-19T17:50:32","2026-07-19T17:50:52"
"25","drns_atr_only","continuous_2015_2026","REPORT_FOUND","1","0","E6AB84CA7780A47FDE04A01CB74966204220B91B2DA97B65F1095066A10D2F50","7DB6E68B540055739E9D4F6F6A74B37358DE1F9B286E22684009ADCDFDC5D7D4","626D4B1C80C4DD7EF2337123DBACE0A920705742CEF858E546A11569ED551A73","A283B1676939820681F2F863D09062787725E3F2696C87AD0AEADC080940D585","True","False","2026-07-19T17:50:51","2026-07-19T17:51:10"
