"EntryTime","ExitTime","EntryYear","EntryMonth","EntryHour","DayOfWeek","Symbol","Side","Volume","EntryPrice","ExitPrice","InitialStop","InitialTarget","InitialRiskMoney","RiskR","HoldMinutes","Profit","Winner","EntrySubtype","EntryComment","ExitComment"
"2015-11-25T16:00:00","2015-11-26T04:00:00","2015","11","16","Wednesday","XAUUSD","sell","0.03","1071.09","1072.84","1076.12","1061.02","15.09","-0.375083","720","-5.66","False","other","MTSM_SELL",""
"2015-12-07T16:00:00","2015-12-08T01:05:00","2015","12","16","Monday","XAUUSD","sell","0.03","1079.93","1071.36","1084.17","1071.44","12.72","2.01022","545","25.57","True","other","MTSM_SELL","tp 1071.44"
"2015-12-11T04:00:00","2015-12-11T16:51:38","2015","12","4","Friday","XAUUSD","sell","0.01","1067.47","1078.76","1078.75","1044.92","11.28","-1.000887","771.63","-11.29","False","other","ATB_H4_SELL","sl 1078.75"
"2015-12-17T16:00:00","2015-12-18T03:00:00","2015","12","16","Thursday","XAUUSD","sell","0.01","1060.22","1053.71","1069.57","1041.52","9.35","0.690909","660","6.46","True","other","MTSM_SELL",""
"2015-12-23T11:00:00","2015-12-24T01:05:00","2015","12","11","Wednesday","XAUUSD","sell","0.03","1071.16","1070.84","1075.63","1062.21","13.41","0.041014","845","0.55","True","other","MTSM_SELL",""
"2015-12-28T18:00:00","2015-12-29T04:00:00","2015","12","18","Monday","XAUUSD","sell","0.05","1069.66","1072.24","1072.62","1063.73","14.8","-0.887162","600","-13.13","False","other","MTSM_SELL",""
"2016-01-11T03:00:00","2016-01-11T10:53:20","2016","1","3","Monday","XAUUSD","sell","0.1","1106.53","1101.25","1109","1101.25","24.7","2.137652","473.33","52.8","True","other","RRO;Band VWAP reversion;Upper","tp 1101.25"
"2016-01-13T10:00:00","2016-01-13T16:16:37","2016","1","10","Wednesday","XAUUSD","sell","0.04","1082.21","1085.86","1085.86","1074.9","14.6","-1","376.62","-14.6","False","other","MTSM_SELL","sl 1085.86"
"2016-01-25T10:00:00","2016-01-26T08:44:20","2016","1","10","Monday","XAUUSD","buy","0.03","1104.27","1114.26","1099.28","1114.24","14.97","1.97662","1364.33","29.59","True","other","MTSM_BUY","tp 1114.24"
"2016-01-26T09:00:00","2016-01-26T14:00:00","2016","1","9","Tuesday","XAUUSD","buy","0.02","1115.05","1111.66","1108.99","1127.18","12.12","-0.559406","300","-6.78","False","other","MTSM_BUY",""
"2016-01-28T01:05:00","2016-01-28T16:13:40","2016","1","1","Thursday","XAUUSD","sell","0.1","1125.57","1116.85","1128.46","1116.87","28.9","3.017301","908.67","87.2","True","other","RRO;Band VWAP reversion;Upper","tp 1116.87"
"2016-02-01T10:00:00","2016-02-01T15:31:37","2016","2","10","Monday","XAUUSD","buy","0.05","1122.99","1120.1","1120.1","1128.76","14.45","-1","331.62","-14.45","False","other","MTSM_BUY","sl 1120.10"
"2016-02-04T12:00:00","2016-02-05T12:13:05","2016","2","12","Thursday","XAUUSD","buy","0.02","1146.13","1158.32","1140.04","1158.31","12.18","1.981117","1453.08","24.13","True","other","MTSM_BUY","tp 1158.31"
"2016-02-05T13:00:00","2016-02-05T15:45:04","2016","2","13","Friday","XAUUSD","buy","0.02","1159.24","1152.76","1152.76","1172.21","12.96","-1","165.07","-12.96","False","other","MTSM_BUY","sl 1152.76"
"2016-03-03T15:00:00","2016-03-03T17:25:29","2016","3","15","Thursday","XAUUSD","buy","0.02","1244.87","1256.68","1239.04","1256.53","11.66","2.025729","145.48","23.62","True","other","MTSM_BUY","tp 1256.53"
"2016-03-08T10:00:00","2016-03-08T17:00:00","2016","3","10","Tuesday","XAUUSD","buy","0.01","1273.87","1266.92","1264.83","1291.95","9.04","-0.768805","420","-6.95","False","other","MTSM_BUY",""
"2016-04-05T11:00:00","2016-04-05T18:00:00","2016","4","11","Tuesday","XAUUSD","buy","0.02","1229.11","1229.76","1223.5","1240.32","11.22","0.115865","420","1.3","True","other","MTSM_BUY",""
"2016-04-07T08:00:00","2016-04-08T05:00:00","2016","4","8","Thursday","XAUUSD","buy","0.02","1229.87","1235.92","1223.21","1243.2","13.32","0.88964","1260","11.85","True","other","MTSM_BUY",""
"2016-04-27T04:00:00","2016-04-27T21:01:17","2016","4","4","Wednesday","XAUUSD","buy","0.01","1245.29","1242.39","1230.64","1274.59","14.65","-0.739932","1021.28","-10.84","False","other","ATB_H4_BUY","sl 1242.42"
"2016-04-27T10:00:00","2016-04-29T04:30:29","2016","4","10","Wednesday","XAUUSD","buy","0.02","1247.81","1274.62","1242.42","1258.58","10.78","2.673469","2550.48","28.82","True","other","MTSM_BUY","tp 1274.59"
"2016-05-02T13:00:00","2016-05-02T17:16:36","2016","5","13","Monday","XAUUSD","buy","0.01","1299.87","1290.66","1290.66","1318.29","9.21","-1","256.6","-9.21","False","other","MTSM_BUY","sl 1290.66"
"2016-05-11T09:00:00","2016-05-12T06:00:00","2016","5","9","Wednesday","XAUUSD","buy","0.02","1272.87","1272.48","1265.93","1286.76","13.88","-0.110951","1260","-1.54","False","other","MTSM_BUY",""
"2016-05-16T06:00:00","2016-05-16T17:31:26","2016","5","6","Monday","XAUUSD","buy","0.02","1277.28","1277.92","1270.92","1289.99","12.72","0.100629","691.43","1.28","True","other","MTSM_BUY","sl 1277.92"
"2016-06-08T10:00:00","2016-06-08T16:01:59","2016","6","10","Wednesday","XAUUSD","buy","0.03","1250.52","1258.64","1246.5","1258.55","12.06","2.0199","361.98","24.36","True","other","MTSM_BUY","tp 1258.55"
"2016-06-13T14:00:00","2016-06-13T17:10:12","2016","6","14","Monday","XAUUSD","buy","0.02","1285.49","1279.28","1279.28","1297.91","12.42","-1","190.2","-12.42","False","other","MTSM_BUY","sl 1279.28"
"2016-06-29T06:00:00","2016-06-29T14:00:00","2016","6","6","Wednesday","XAUUSD","buy","0.01","1320.45","1317.19","1311.01","1339.32","9.44","-0.345339","480","-3.26","False","other","MTSM_BUY",""
"2016-07-01T17:00:00","2016-07-05T04:42:40","2016","7","17","Friday","XAUUSD","buy","0.01","1339.86","1340.69","1331.04","1357.51","8.82","0.064626","5022.67","0.57","True","other","MTSM_BUY","sl 1340.74"
"2016-07-27T16:00:00","2016-07-27T21:49:37","2016","7","16","Wednesday","XAUUSD","buy","0.03","1323.05","1332.84","1318.15","1332.84","14.7","1.997959","349.62","29.37","True","other","MTSM_BUY","tp 1332.84"
"2016-07-28T11:00:00","2016-07-28T17:46:27","2016","7","11","Thursday","XAUUSD","buy","0.02","1343.15","1336.8","1336.8","1355.85","12.7","-1","406.45","-12.7","False","other","MTSM_BUY","sl 1336.80"
"2016-08-02T12:00:00","2016-08-04T08:00:00","2016","8","12","Tuesday","XAUUSD","buy","0.01","1359.4","1351.77","1345.52","1387.15","13.88","-0.586455","2640","-8.14","False","other","ATB_H4_BUY",""
"2016-08-10T16:00:00","2016-08-10T16:30:40","2016","8","16","Wednesday","XAUUSD","buy","0.02","1356.58","1350.48","1350.49","1368.76","12.18","-1.001642","30.67","-12.2","False","other","MTSM_BUY","sl 1350.49"
"2016-08-16T09:00:00","2016-08-16T15:31:42","2016","8","9","Tuesday","XAUUSD","buy","0.03","1347.75","1357.79","1342.73","1357.79","15.06","2","391.7","30.12","True","other","MTSM_BUY","tp 1357.79"
"2016-08-26T13:00:00","2016-08-26T15:55:25","2016","8","13","Friday","XAUUSD","buy","0.05","1326.22","1332.06","1323.31","1332.04","14.55","2.006873","175.42","29.2","True","other","MTSM_BUY","tp 1332.04"
"2016-09-20T10:00:00","2016-09-20T12:19:28","2016","9","10","Tuesday","XAUUSD","buy","0.06","1317.36","1315.09","1315.09","1321.9","13.62","-1","139.47","-13.62","False","other","MTSM_BUY","sl 1315.09"
"2016-09-21T15:00:00","2016-09-22T09:00:00","2016","9","15","Wednesday","XAUUSD","buy","0.02","1324.14","1331.51","1317.89","1336.64","12.5","1.1184","1080","13.98","True","other","MTSM_BUY",""
"2016-09-22T16:00:00","2016-09-23T05:00:00","2016","9","16","Thursday","XAUUSD","buy","0.02","1337.43","1335.01","1331.74","1348.8","11.38","-0.447276","780","-5.09","False","other","MTSM_BUY",""
"2016-09-30T11:00:00","2016-09-30T17:11:20","2016","9","11","Friday","XAUUSD","buy","0.03","1326","1320.83","1320.85","1336.31","15.45","-1.003883","371.33","-15.51","False","other","MTSM_BUY","sl 1320.85"
"2016-10-13T06:00:00","2016-10-13T12:00:00","2016","10","6","Thursday","XAUUSD","buy","0.02","1259.49","1257.1","1252.74","1272.99","13.5","-0.354074","360","-4.78","False","other","MTSM_BUY",""
"2016-10-18T10:00:00","2016-10-18T16:00:00","2016","10","10","Tuesday","XAUUSD","buy","0.03","1262.23","1259.13","1257.4","1271.89","14.49","-0.641822","360","-9.3","False","other","MTSM_BUY",""
"2016-10-21T08:00:00","2016-10-21T12:00:00","2016","10","8","Friday","XAUUSD","sell","0.01","1262.3","1264.85","1274.96","1236.98","12.66","-0.201422","240","-2.55","False","other","ATB_H4_SELL",""
"2016-11-02T07:00:00","2016-11-02T18:13:29","2016","11","7","Wednesday","XAUUSD","buy","0.02","1292.92","1304.84","1286.96","1304.84","11.92","2","673.48","23.84","True","other","MTSM_BUY","tp 1304.84"
"2016-11-17T20:00:00","2016-11-22T01:05:00","2016","11","20","Thursday","XAUUSD","sell","0.01","1220.2","1213.83","1232.09","1196.42","11.89","0.523129","6065","6.22","True","other","ATB_H4_SELL",""
"2016-12-09T04:00:00","2016-12-12T15:22:31","2016","12","4","Friday","XAUUSD","sell","0.01","1165.85","1159.12","1179.07","1139.41","13.22","-0.986384","5002.52","-13.04","False","other","ATB_H4_SELL","sl 1159.12"
"2016-12-12T11:00:00","2016-12-14T22:53:15","2016","12","11","Monday","XAUUSD","sell","0.02","1152.6","1139.4","1159.12","1139.57","13.04","2.016871","3593.25","26.3","True","other","MTSM_SELL","tp 1139.41"
"2016-12-15T19:00:00","2016-12-16T08:00:00","2016","12","19","Thursday","XAUUSD","sell","0.01","1124.15","1131.9","1133.47","1105.5","9.32","-0.83691","780","-7.8","False","other","MTSM_SELL",""
"2016-12-20T07:00:00","2016-12-20T16:39:16","2016","12","7","Tuesday","XAUUSD","sell","0.03","1135.44","1126.4","1139.96","1126.4","13.56","2","579.27","27.12","True","other","MTSM_SELL","tp 1126.40"
"2016-12-20T16:00:00","2016-12-22T09:28:06","2016","12","16","Tuesday","XAUUSD","sell","0.01","1129.66","1132.58","1142.8","1103.38","13.14","-1.062405","2488.1","-13.96","False","other","ATB_H4_SELL","sl 1132.55"
"2016-12-22T08:00:00","2016-12-27T08:00:00","2016","12","8","Thursday","XAUUSD","sell","0.04","1129.09","1137.88","1132.55","1122.16","13.84","-0.618497","7200","-8.56","False","other","MTSM_SELL",""
"2017-01-25T06:00:00","2017-01-25T16:23:41","2017","1","6","Wednesday","XAUUSD","sell","0.03","1205.49","1196.54","1209.97","1196.54","13.44","1.997768","623.68","26.85","True","other","MTSM_SELL","tp 1196.54"
"2017-01-26T12:00:00","2017-01-27T22:00:00","2017","1","12","Thursday","XAUUSD","sell","0.02","1192.64","1191.59","1199.48","1178.96","13.68","0.14693","2040","2.01","True","other","MTSM_SELL",""
"2017-02-08T16:00:00","2017-02-08T16:32:17","2017","2","16","Wednesday","XAUUSD","sell","0.1","1238.72","1241.12","1241.06","1232.4","23.4","-1.025641","32.28","-24","False","other","RRO;Band VWAP reversion;Upper","sl 1241.06"
"2017-02-10T10:00:00","2017-02-10T11:47:04","2017","2","10","Friday","XAUUSD","sell","0.03","1221.86","1226.02","1226.02","1213.55","12.48","-1","107.07","-12.48","False","other","MTSM_SELL","sl 1226.02"
"2017-02-13T16:00:00","2017-02-14T07:00:00","2017","2","16","Monday","XAUUSD","sell","0.02","1225.34","1228.85","1231.36","1213.29","12.04","-0.590532","900","-7.11","False","other","MTSM_SELL",""
"2017-02-16T15:00:00","2017-02-16T15:36:39","2017","2","15","Thursday","XAUUSD","sell","0.1","1237.43","1239.45","1239.45","1229.36","20.2","-1","36.65","-20.2","False","other","RRO;Band VWAP reversion;Upper","sl 1239.45"
"2017-02-17T15:00:00","2017-02-20T03:30:23","2017","2","15","Friday","XAUUSD","sell","0.1","1241.8","1234.82","1244.1","1234.82","23","3.014783","3630.38","69.34","True","other","RRO;Band VWAP reversion;Upper","tp 1234.82"
"2017-03-01T15:00:00","2017-03-01T20:00:00","2017","3","15","Wednesday","XAUUSD","sell","0.02","1242.24","1247.13","1247.57","1231.59","10.66","-0.917448","300","-9.78","False","other","MTSM_SELL",""
"2017-03-03T08:00:00","2017-03-03T21:00:41","2017","3","8","Friday","XAUUSD","sell","0.04","1230.58","1230.19","1234.44","1222.85","15.44","0.101036","780.68","1.56","True","other","MTSM_SELL","sl 1230.19"
"2017-03-07T12:00:00","2017-03-07T16:33:36","2017","3","12","Tuesday","XAUUSD","sell","0.05","1223.33","1217.14","1226.42","1217.15","15.45","2.003236","273.6","30.95","True","other","MTSM_SELL","tp 1217.15"
"2017-03-08T10:00:00","2017-03-09T10:46:42","2017","3","10","Wednesday","XAUUSD","sell","0.03","1213.67","1203.83","1218.59","1203.83","14.76","1.972222","1486.7","29.11","True","other","MTSM_SELL","tp 1203.83"
"2017-03-10T07:00:00","2017-03-10T15:33:27","2017","3","7","Friday","XAUUSD","sell","0.04","1197.13","1200.41","1200.39","1190.61","13.04","-1.006135","513.45","-13.12","False","other","MTSM_SELL","sl 1200.39"
"2017-03-14T09:00:00","2017-03-14T13:28:18","2017","3","9","Tuesday","XAUUSD","sell","0.04","1201.6","1205.1","1205.1","1194.61","14","-1","268.3","-14","False","other","MTSM_SELL","sl 1205.10"
"2017-03-15T01:05:00","2017-03-15T20:00:31","2017","3","1","Wednesday","XAUUSD","sell","0.01","1199.11","1208.04","1207.97","1181.38","8.86","-1.007901","1135.52","-8.93","False","other","ATB_H4_SELL","sl 1207.97"
"2017-03-17T13:00:00","2017-03-17T13:46:25","2017","3","13","Friday","XAUUSD","sell","0.1","1228.98","1230.73","1230.71","1218.94","17.3","-1.011561","46.42","-17.5","False","other","RRO;Band VWAP reversion;Upper","sl 1230.71"
"2017-03-24T08:00:00","2017-03-24T09:27:39","2017","3","8","Friday","XAUUSD","sell","0.07","1242.37","1244.58","1244.57","1237.98","15.4","-1.004545","87.65","-15.47","False","other","MTSM_SELL","sl 1244.57"
"2017-03-28T10:00:00","2017-03-28T14:25:15","2017","3","10","Tuesday","XAUUSD","sell","0.04","1251.74","1255.01","1255.01","1245.19","13.08","-1","265.25","-13.08","False","other","MTSM_SELL","sl 1255.01"
"2017-03-30T16:00:00","2017-03-31T05:32:31","2017","3","16","Thursday","XAUUSD","sell","0.04","1247.76","1240.19","1251.53","1240.22","15.08","1.996021","812.52","30.1","True","other","MTSM_SELL","tp 1240.22"
"2017-04-03T22:00:00","2017-04-04T01:05:00","2017","4","22","Monday","XAUUSD","sell","0.1","1252.1","1254.53","1254.03","1246.26","19.3","-1.282902","185","-24.76","False","other","RRO;Band VWAP reversion;Upper","sl 1254.03"
"2017-05-02T16:00:00","2017-05-02T20:26:26","2017","5","16","Tuesday","XAUUSD","sell","0.04","1252.91","1256.18","1256.18","1246.37","13.08","-1","266.43","-13.08","False","other","MTSM_SELL","sl 1256.18"
"2017-05-04T09:00:00","2017-05-05T07:37:41","2017","5","9","Thursday","XAUUSD","sell","0.02","1235.46","1234.86","1241.5","1223.38","12.08","0.091887","1357.68","1.11","True","other","MTSM_SELL","sl 1234.86"
"2017-05-17T13:00:00","2017-05-17T16:57:40","2017","5","13","Wednesday","XAUUSD","buy","0.03","1245.96","1256.3","1240.79","1256.3","15.51","2","237.67","31.02","True","other","MTSM_BUY","tp 1256.30"
"2017-05-22T16:00:00","2017-05-24T01:05:00","2017","5","16","Monday","XAUUSD","buy","0.01","1258.73","1251.49","1246.77","1282.65","11.96","-0.62709","1985","-7.5","False","other","ATB_H4_BUY",""
"2017-05-26T12:00:00","2017-05-30T16:00:00","2017","5","12","Friday","XAUUSD","buy","0.01","1263.8","1261.68","1252.68","1286.04","11.12","-0.214029","6000","-2.38","False","other","ATB_H4_BUY",""
"2017-06-06T08:00:00","2017-06-07T21:07:28","2017","6","8","Tuesday","XAUUSD","buy","0.02","1284.81","1285.56","1277.27","1299.89","15.08","0.082891","2227.47","1.25","True","other","ATB_H4_BUY","sl 1285.56"
"2017-06-14T06:00:00","2017-06-14T11:00:00","2017","6","6","Wednesday","XAUUSD","buy","0.04","1269.49","1266.94","1265.88","1276.71","14.44","-0.706371","300","-10.2","False","other","MTSM_BUY",""
"2017-07-05T16:00:00","2017-07-05T20:00:00","2017","7","16","Wednesday","XAUUSD","sell","0.01","1218.1","1223.36","1229.21","1195.89","11.11","-0.473447","240","-5.26","False","other","ATB_H4_SELL",""
"2017-07-21T15:00:00","2017-07-21T20:24:23","2017","7","15","Friday","XAUUSD","buy","0.06","1249.11","1254.15","1246.6","1254.13","15.06","2.007968","324.38","30.24","True","other","MTSM_BUY","tp 1254.13"
"2017-08-01T20:00:00","2017-08-01T22:58:29","2017","8","20","Tuesday","XAUUSD","buy","0.01","1272.94","1268.98","1262.14","1294.55","10.8","3.407407","178.48","36.8","True","other","ATB_H4_BUY","tp 1268.99"
"2017-08-01T21:00:00","2017-08-03T02:03:20","2017","8","21","Tuesday","XAUUSD","sell","0.1","1272.66","1262.13","1274.5","1268.99","18.4","-0.615217","1743.33","-11.32","False","other","RRO;Band VWAP reversion;Upper","sl 1262.14"
"2017-08-09T11:00:00","2017-08-09T21:34:23","2017","8","11","Wednesday","XAUUSD","buy","0.03","1268.21","1276.64","1263.99","1276.64","12.66","1.99763","634.38","25.29","True","other","MTSM_BUY","tp 1276.64"
"2017-08-10T14:00:00","2017-08-11T03:27:29","2017","8","14","Thursday","XAUUSD","buy","0.04","1280.97","1287.9","1277.51","1287.9","13.84","1.966763","807.48","27.22","True","other","MTSM_BUY","tp 1287.90"
"2017-08-18T12:00:00","2017-08-21T02:13:03","2017","8","12","Friday","XAUUSD","buy","0.01","1295.5","1281.25","1281.25","1324","14.25","-1.009123","3733.05","-14.38","False","other","ATB_H4_BUY","sl 1281.25"
"2017-08-21T17:00:00","2017-08-22T05:00:00","2017","8","17","Monday","XAUUSD","buy","0.02","1291.97","1288.92","1286.33","1303.25","11.28","-0.562943","720","-6.35","False","other","MTSM_BUY",""
"2017-08-28T09:00:00","2017-08-28T17:57:26","2017","8","9","Monday","XAUUSD","buy","0.06","1295.21","1299.72","1292.95","1299.72","13.56","1.995575","537.43","27.06","True","other","MTSM_BUY","tp 1299.72"
"2017-09-04T10:00:00","2017-09-05T10:46:40","2017","9","10","Monday","XAUUSD","buy","0.02","1337.63","1331.71","1331.73","1349.43","11.8","-1.024576","1486.67","-12.09","False","other","MTSM_BUY","sl 1331.73"
"2017-09-08T06:00:00","2017-09-08T12:00:00","2017","9","6","Friday","XAUUSD","buy","0.02","1352.3","1351.35","1346.89","1363.11","10.82","-0.175601","360","-1.9","False","other","MTSM_BUY",""
"2017-09-19T17:00:00","2017-09-19T19:34:38","2017","9","17","Tuesday","XAUUSD","buy","0.03","1310.48","1306.43","1306.44","1318.57","12.12","-1.002475","154.63","-12.15","False","other","MTSM_BUY","sl 1306.44"
"2017-09-20T09:00:00","2017-09-20T16:00:00","2017","9","9","Wednesday","XAUUSD","buy","0.03","1313.9","1311.23","1309.4","1322.9","13.5","-0.593333","420","-8.01","False","other","MTSM_BUY",""
"2017-09-26T07:00:00","2017-09-26T10:17:34","2017","9","7","Tuesday","XAUUSD","buy","0.02","1313.24","1307.54","1307.55","1324.63","11.38","-1.001757","197.57","-11.4","False","other","MTSM_BUY","sl 1307.55"
"2017-10-04T09:00:00","2017-10-04T15:03:02","2017","10","9","Wednesday","XAUUSD","buy","0.06","1276.65","1281.53","1274.21","1281.53","14.64","2","363.03","29.28","True","other","MTSM_BUY","tp 1281.53"
"2017-10-12T07:00:00","2017-10-12T13:00:00","2017","10","7","Thursday","XAUUSD","buy","0.04","1295.15","1293.88","1291.31","1302.82","15.36","-0.330729","360","-5.08","False","other","MTSM_BUY",""
"2017-10-13T10:00:00","2017-10-13T11:21:27","2017","10","10","Friday","XAUUSD","buy","0.05","1297.18","1294.43","1294.43","1302.69","13.75","-1","81.45","-13.75","False","other","MTSM_BUY","sl 1294.43"
"2017-10-16T11:00:00","2017-10-16T20:18:42","2017","10","11","Monday","XAUUSD","buy","0.03","1305.51","1301.32","1301.33","1313.88","12.54","-1.002392","558.7","-12.57","False","other","MTSM_BUY","sl 1301.33"
"2017-10-26T09:00:00","2017-10-26T10:30:32","2017","10","9","Thursday","XAUUSD","buy","0.04","1281.63","1278.28","1278.28","1288.33","13.4","-1","90.53","-13.4","False","other","MTSM_BUY","sl 1278.28"
"2017-11-15T11:00:00","2017-11-15T17:35:42","2017","11","11","Wednesday","XAUUSD","buy","0.03","1284.12","1280.08","1280.08","1292.21","12.12","-1","395.7","-12.12","False","other","MTSM_BUY","sl 1280.08"
"2017-11-17T17:00:00","2017-11-17T20:09:20","2017","11","17","Friday","XAUUSD","buy","0.03","1285.63","1294.49","1281.23","1294.43","13.2","2.013636","189.33","26.58","True","other","MTSM_BUY","tp 1294.43"
"2017-11-30T11:00:00","2017-11-30T20:04:30","2017","11","11","Thursday","XAUUSD","sell","0.03","1280.15","1271.26","1284.59","1271.26","13.32","2.002252","544.5","26.67","True","other","MTSM_SELL","tp 1271.26"
"2017-12-07T08:00:00","2017-12-07T16:15:41","2017","12","8","Thursday","XAUUSD","sell","0.04","1260.46","1253.07","1264.15","1253.08","14.76","2.00271","495.68","29.56","True","other","MTSM_SELL","tp 1253.08"
"2017-12-07T08:00:00","2017-12-11T21:26:31","2017","12","8","Thursday","XAUUSD","sell","0.01","1260.46","1242.32","1269.53","1242.32","9.07","1.988975","6566.52","18.04","True","other","ATB_H4_SELL","tp 1242.32"
"2017-12-12T01:05:00","2017-12-12T22:00:00","2017","12","1","Tuesday","XAUUSD","sell","0.01","1242.1","1243.34","1252.62","1221.05","10.52","-1.087452","1255","-11.44","False","other","ATB_H4_SELL",""
"2017-12-12T17:00:00","2017-12-13T01:05:00","2017","12","17","Tuesday","XAUUSD","sell","0.04","1240.48","1244.22","1244.26","1232.93","15.12","-0.143519","485","-2.17","False","other","MTSM_SELL",""
"2017-12-15T13:00:00","2017-12-15T17:00:00","2017","12","13","Friday","XAUUSD","buy","0.03","1258.59","1255.89","1254.12","1267.54","13.41","-0.604027","240","-8.1","False","other","MTSM_BUY",""
"2017-12-20T13:00:00","2017-12-20T16:37:27","2017","12","13","Wednesday","XAUUSD","buy","0.05","1265.45","1262.62","1262.62","1271.1","14.15","-1","217.45","-14.15","False","other","MTSM_BUY","sl 1262.62"
"2017-12-29T11:00:00","2017-12-29T16:20:41","2017","12","11","Friday","XAUUSD","buy","0.06","1296.72","1301.3","1294.43","1301.3","13.74","2","320.68","27.48","True","other","MTSM_BUY","tp 1301.30"
