"QueueRank","Candidate","Window","Status","Attempts","IdentityRetries","SourceSha256","BinarySha256","ConfigSha256","ReportSha256","IdentitySidecarPresent","PortableExpertRecompiled","Started","Finished"
"11","sslc_control","year_2025","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","3C6BE083AF095412B00F45509495DE2DFC7B64D3C9460A6DECFFBFEC0CBD3C4F","27885648BF4C4B5C7DCD63D91694276E6F907440F0A69BA43EAE4C82E331CEEB","True","False","2026-07-20T01:02:18","2026-07-20T01:03:10"
"12","sslc_control","year_2026_ytd","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","3F6697F07EA99D1BA6ACB9C8FCFD28150E10742780EAAD80F5E8B03F4846B37A","6B3CCE406FA421C9B66D94E592E3497CAC83316B40B052AC46696043305E477F","True","False","2026-07-20T01:02:27","2026-07-20T01:04:08"
"13","sslc_center015","year_2015","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","B86D09FECB6EC06E4D49F50CE0084980C6687B026F09CE503CFC78389B00C4E7","904F1981B4DE2E6A0FC710DD463C2EF94B9893DC29C066923793211612AC073F","True","False","2026-07-20T01:03:10","2026-07-20T01:03:54"
"14","sslc_center015","year_2016","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","A369FA7A62FC0E3850CCF60B986820F13DF5981173CC1730E14625FF18337718","B5C12C485A72235338F83D04B77056C08E10CF5EE2C322A8C9EF567F5B53D6F1","True","False","2026-07-20T01:03:25","2026-07-20T01:04:12"
"15","sslc_center015","year_2017","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","0F0C6795642F03039D4C4EB6887DAD2C59711E641184126FE7C824FF1C4AD1E3","676DCAB2AB43F55D7422F50D19346D6AE1D59C62B80C2192A23CA6D6A751DD6C","True","False","2026-07-20T01:03:10","2026-07-20T01:03:59"
"16","sslc_center015","year_2018","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","EADD7D8E3CEB75287742579C20E8EA2E4161ABFF62113BCCD85E21FDB32758EB","31D410706F1F6F9F54120F945E3F41D5EA4935E9C0BABB582B522613B45EC32D","True","False","2026-07-20T01:04:08","2026-07-20T01:04:56"
"17","sslc_center015","year_2019","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","0417A11C71D7D83DD4E28CF1E7BADDACF21D49F6493DFDA1F2FE8669D7B1C522","5FAB938CC0D188543E85545AE5D2D7ACA40E4A22C4E4F358B0B8C08054001DB8","True","False","2026-07-20T01:03:54","2026-07-20T01:04:34"
"18","sslc_center015","year_2020","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","706853B167FBAA7DC6EBBA9358E74ED0C63BA619E9947DA18F41BA1BB39FDA18","99DE3DD3C0289129F7753F1B9D23BB06AB96C9B68A4D0795083024D3DDD3025A","True","False","2026-07-20T01:04:12","2026-07-20T01:05:00"
"19","sslc_center015","year_2021","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","879827ED8C4AC5403F3341296ED8793732B1C494BB371A571A429EF442831384","1E79B0E776E11DC34C27E84971CCBA516A8C2760742CC7ED29792B74CC79BF7F","True","False","2026-07-20T01:03:59","2026-07-20T01:04:43"
"20","sslc_center015","year_2022","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","C92182F684DE684FB38119347D62FFC64CF6F6D568E9D4B4FE20E242C8FD63E0","33CF39AE6B9C6AFE79F65CA600433327B0C7F6AD24C5314940D17AC7196C1B61","True","False","2026-07-20T01:04:56","2026-07-20T01:05:43"
"21","sslc_center015","year_2023","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","A5D689D91BC1B1BE2152F3290E7C410DF2024AA88FAB3B3A50565EDEA1E78770","E45E5A2CAAEF31B975AAF379DE896449171602A76F7554C75C034DCB7718148F","True","False","2026-07-20T01:04:34","2026-07-20T01:05:26"
"22","sslc_center015","year_2024","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","974C529EA000C1D2C3A93F2F2CA1476B79AFCA0E97EA74EFEC3A9E38A2C1905F","9132E9AA42EE764ACCEE383CB837C7BA924E0A44C400360FCD460BF36D4AA04C","True","False","2026-07-20T01:05:00","2026-07-20T01:05:51"
"23","sslc_center015","year_2025","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","FD2A0907165189164B57EC77ECD705438A9F44EE14AAB081669A1019E64F8E6C","38BD3BF30466A840CA7EB726D593074D384FFDF8E02494A82AC7D805319567A2","True","False","2026-07-20T01:04:43","2026-07-20T01:05:33"
"24","sslc_center015","year_2026_ytd","REPORT_FOUND","1","0","C28534F328F3775AC825E5A8C53B1A66BD2745662B7AAC7B4CACBB76B31D1F91","A1640E4D0E6892F4E826CA8FC5524C7F3BDB9FABE2121F508F94FD2D7AB7BE7A","1BB3A17EA45E6BBAE1E29FA18CE8A51F06CBAED494813BEB1AE428CF39B8E87D","D4131F6590DC8FC35DE8291E3F5C5C6C082EE4B340F109722AC1D45DC41B67C7","True","False","2026-07-20T01:05:43","2026-07-20T01:07:06"
