"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"16","pwbr_age12","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\016_pwbr_age12_older_2015_2018_m1.ini","True","pwbr_age12_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_age12_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:38:10","2026-07-16T21:38:21"
"17","pwbr_age12","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\017_pwbr_age12_discovery_2019_2020_m1.ini","True","pwbr_age12_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_age12_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:38:21","2026-07-16T21:38:34"
"18","pwbr_age12","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\018_pwbr_age12_continuous_2015_2020_m1.ini","True","pwbr_age12_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_age12_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:38:34","2026-07-16T21:38:47"
"19","pwbr_retest_tight","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\019_pwbr_retest_tight_older_2015_2018_m1.ini","True","pwbr_retest_tight_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_retest_tight_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:38:47","2026-07-16T21:39:00"
"20","pwbr_retest_tight","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\020_pwbr_retest_tight_discovery_2019_2020_m1.ini","True","pwbr_retest_tight_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_retest_tight_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:39:00","2026-07-16T21:39:11"
"21","pwbr_retest_tight","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\021_pwbr_retest_tight_continuous_2015_2020_m1.ini","True","pwbr_retest_tight_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_retest_tight_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:39:11","2026-07-16T21:39:23"
"22","pwbr_retest_loose","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\022_pwbr_retest_loose_older_2015_2018_m1.ini","True","pwbr_retest_loose_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_retest_loose_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:39:23","2026-07-16T21:39:35"
"23","pwbr_retest_loose","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\023_pwbr_retest_loose_discovery_2019_2020_m1.ini","True","pwbr_retest_loose_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_retest_loose_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:39:35","2026-07-16T21:39:46"
"24","pwbr_retest_loose","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\024_pwbr_retest_loose_continuous_2015_2020_m1.ini","True","pwbr_retest_loose_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_retest_loose_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:39:46","2026-07-16T21:39:58"
"25","pwbr_volume_both","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\025_pwbr_volume_both_older_2015_2018_m1.ini","True","pwbr_volume_both_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_volume_both_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:39:58","2026-07-16T21:40:10"
"26","pwbr_volume_both","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\026_pwbr_volume_both_discovery_2019_2020_m1.ini","True","pwbr_volume_both_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_volume_both_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:40:10","2026-07-16T21:40:20"
"27","pwbr_volume_both","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\027_pwbr_volume_both_continuous_2015_2020_m1.ini","True","pwbr_volume_both_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_volume_both_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:40:20","2026-07-16T21:40:32"
"28","pwbr_no_trend","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\028_pwbr_no_trend_older_2015_2018_m1.ini","True","pwbr_no_trend_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_no_trend_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:40:32","2026-07-16T21:40:45"
"29","pwbr_no_trend","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\029_pwbr_no_trend_discovery_2019_2020_m1.ini","True","pwbr_no_trend_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_no_trend_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:40:45","2026-07-16T21:40:58"
"30","pwbr_no_trend","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\030_pwbr_no_trend_continuous_2015_2020_m1.ini","True","pwbr_no_trend_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_no_trend_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:40:58","2026-07-16T21:41:10"
"31","pwbr_adx18","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\031_pwbr_adx18_older_2015_2018_m1.ini","True","pwbr_adx18_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_adx18_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:41:10","2026-07-16T21:41:23"
"32","pwbr_adx18","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\032_pwbr_adx18_discovery_2019_2020_m1.ini","True","pwbr_adx18_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_adx18_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:41:23","2026-07-16T21:41:37"
"33","pwbr_adx18","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\033_pwbr_adx18_continuous_2015_2020_m1.ini","True","pwbr_adx18_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_adx18_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:41:37","2026-07-16T21:41:51"
"34","pwbr_session_off","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\034_pwbr_session_off_older_2015_2018_m1.ini","True","pwbr_session_off_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_session_off_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:41:51","2026-07-16T21:42:04"
"35","pwbr_session_off","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\035_pwbr_session_off_discovery_2019_2020_m1.ini","True","pwbr_session_off_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_session_off_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:42:04","2026-07-16T21:42:16"
"36","pwbr_session_off","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\036_pwbr_session_off_continuous_2015_2020_m1.ini","True","pwbr_session_off_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_session_off_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:42:16","2026-07-16T21:42:28"
"37","pwbr_rr15","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\037_pwbr_rr15_older_2015_2018_m1.ini","True","pwbr_rr15_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_rr15_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:42:28","2026-07-16T21:42:40"
"38","pwbr_rr15","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\038_pwbr_rr15_discovery_2019_2020_m1.ini","True","pwbr_rr15_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_rr15_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:42:40","2026-07-16T21:42:52"
"39","pwbr_rr15","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\039_pwbr_rr15_continuous_2015_2020_m1.ini","True","pwbr_rr15_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_rr15_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:42:52","2026-07-16T21:43:05"
"40","pwbr_rr25","older_2015_2018","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\040_pwbr_rr25_older_2015_2018_m1.ini","True","pwbr_rr25_older_2015_2018_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_rr25_older_2015_2018_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:43:05","2026-07-16T21:43:16"
"41","pwbr_rr25","discovery_2019_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\041_pwbr_rr25_discovery_2019_2020_m1.ini","True","pwbr_rr25_discovery_2019_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_rr25_discovery_2019_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:43:16","2026-07-16T21:43:27"
"42","pwbr_rr25","continuous_2015_2020","1","REPORT_FOUND","RUN_HIDDEN","outputs\independent_h1_prevweek_break_retest_discovery_model1_package\configs\042_pwbr_rr25_continuous_2015_2020_m1.ini","True","pwbr_rr25_continuous_2015_2020_m1","outputs\returned_mt5_reports\first_pass_inbox","80","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\outputs\returned_mt5_reports\first_pass_inbox\pwbr_rr25_continuous_2015_2020_m1.htm","Copied 1 report file(s) into the first-pass inbox.","2026-07-16T21:43:27","2026-07-16T21:43:41"
