"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","xmll_xag125","6","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_xag125.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\011_xmll_xag125_older_2015_2017_m1.ini","xmll_xag125_older_2015_2017_m1","profiles\xmll_xag125.set","83105C3C15E703D80C9878E943C879B13CE98AB6F8150EBD821D95DA306AA79D","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_xag125_older_2015_2017_m1.htm","10000","1095","2.9979","47.05","10047.05","0.47","0.16","0.16","1.18","0.8","3.89","44.07","59","5","55.8","0.56","47.48","55.8","0.84","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","xmll_xag125","6","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_xag125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\012_xmll_xag125_discovery_2018_2020_m1.ini","xmll_xag125_discovery_2018_2020_m1","profiles\xmll_xag125.set","83105C3C15E703D80C9878E943C879B13CE98AB6F8150EBD821D95DA306AA79D","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_xag125_discovery_2018_2020_m1.htm","10000","1095","2.9979","-32.76","9967.24","-0.33","-0.11","-0.11","0.9","-0.44","-2.41","48","75","7","123.65","1.23","109.95","123.65","-0.26","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","xmll_gap020","7","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_gap020.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\013_xmll_gap020_older_2015_2017_m1.ini","xmll_gap020_older_2015_2017_m1","profiles\xmll_gap020.set","6709F6F591D4DE924E9580FACD5069BABC999AE117687943F93B470CB6C93F36","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_gap020_older_2015_2017_m1.htm","10000","1095","2.9979","-119.52","9880.48","-1.2","-0.4","-0.4","0.75","-1.34","-5","35.96","89","7","143.61","1.44","137.91","143.61","-0.83","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","xmll_gap020","7","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_gap020.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\014_xmll_gap020_discovery_2018_2020_m1.ini","xmll_gap020_discovery_2018_2020_m1","profiles\xmll_gap020.set","6709F6F591D4DE924E9580FACD5069BABC999AE117687943F93B470CB6C93F36","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_gap020_discovery_2018_2020_m1.htm","10000","1095","2.9979","-66.91","9933.09","-0.67","-0.22","-0.22","0.86","-0.64","-3.55","47.62","105","8","110.45","1.1","100.75","110.45","-0.61","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","xmll_gap050","8","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_gap050.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\015_xmll_gap050_older_2015_2017_m1.ini","xmll_gap050_older_2015_2017_m1","profiles\xmll_gap050.set","D68812771B200043973BF88FA20CD0C8BED4CCC4C4CC8CC3F5F07499EEC8B36E","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_gap050_older_2015_2017_m1.htm","10000","1095","2.9979","-96.26","9903.74","-0.96","-0.32","-0.32","0.78","-1.15","-5","36.9","84","7","124.77","1.25","114.65","124.77","-0.77","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","xmll_gap050","8","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_gap050.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\016_xmll_gap050_discovery_2018_2020_m1.ini","xmll_gap050_discovery_2018_2020_m1","profiles\xmll_gap050.set","D68812771B200043973BF88FA20CD0C8BED4CCC4C4CC8CC3F5F07499EEC8B36E","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_gap050_discovery_2018_2020_m1.htm","10000","1095","2.9979","-44.15","9955.85","-0.44","-0.15","-0.15","0.89","-0.46","-2.56","48.45","97","8","108.9","1.08","93.1","108.9","-0.41","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","xmll_xaumax050","9","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_xaumax050.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\017_xmll_xaumax050_older_2015_2017_m1.ini","xmll_xaumax050_older_2015_2017_m1","profiles\xmll_xaumax050.set","A8CE86FE00EEB0B4846C253429C52D7B5DAAB799F285403F1F4D382CA3004E45","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_xaumax050_older_2015_2017_m1.htm","10000","1095","2.9979","-100.7","9899.3","-1.01","-0.34","-0.34","0.7","-1.62","-5","37.1","62","6","117.8","1.18","108.69","117.8","-0.85","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","xmll_xaumax050","9","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_xaumax050.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\018_xmll_xaumax050_discovery_2018_2020_m1.ini","xmll_xaumax050_discovery_2018_2020_m1","profiles\xmll_xaumax050.set","A8CE86FE00EEB0B4846C253429C52D7B5DAAB799F285403F1F4D382CA3004E45","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_xaumax050_discovery_2018_2020_m1.htm","10000","1095","2.9979","-30.78","9969.22","-0.31","-0.1","-0.1","0.88","-0.52","-2.9","45.76","59","4","97.5","0.97","84.17","97.5","-0.32","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","xmll_xaumax100","10","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_xaumax100.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\019_xmll_xaumax100_older_2015_2017_m1.ini","xmll_xaumax100_older_2015_2017_m1","profiles\xmll_xaumax100.set","B7718A9654EB2637E83B77AB0786B333B104BC8351BCCE9DB6D8989414964C80","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_xaumax100_older_2015_2017_m1.htm","10000","1095","2.9979","-80.41","9919.59","-0.8","-0.27","-0.27","0.87","-0.66","-3.4","40.5","121","7","176.78","1.77","167.78","176.78","-0.45","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","xmll_xaumax100","10","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_xaumax100.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\020_xmll_xaumax100_discovery_2018_2020_m1.ini","xmll_xaumax100_discovery_2018_2020_m1","profiles\xmll_xaumax100.set","B7718A9654EB2637E83B77AB0786B333B104BC8351BCCE9DB6D8989414964C80","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_xaumax100_discovery_2018_2020_m1.htm","10000","1095","2.9979","-79.03","9920.97","-0.79","-0.26","-0.26","0.87","-0.59","-3.19","47.01","134","8","156.16","1.56","151.54","156.16","-0.51","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"21","xmll_tol000","11","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_tol000.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\021_xmll_tol000_older_2015_2017_m1.ini","xmll_tol000_older_2015_2017_m1","profiles\xmll_tol000.set","48665D760AFAE2902D74E09F061F71910A1A2E47352997465E3A0F57012C8B8F","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_tol000_older_2015_2017_m1.htm","10000","1095","2.9979","-90.54","9909.46","-0.91","-0.3","-0.3","0.79","-1.09","-5","37.35","83","6","130.73","1.31","125.03","130.73","-0.69","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"22","xmll_tol000","11","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_tol000.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\022_xmll_tol000_discovery_2018_2020_m1.ini","xmll_tol000_discovery_2018_2020_m1","profiles\xmll_tol000.set","48665D760AFAE2902D74E09F061F71910A1A2E47352997465E3A0F57012C8B8F","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_tol000_discovery_2018_2020_m1.htm","10000","1095","2.9979","-66.97","9933.03","-0.67","-0.22","-0.22","0.84","-0.68","-3.73","47.96","98","7","106.28","1.06","99.35","106.28","-0.63","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"23","xmll_tol020","12","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_tol020.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\023_xmll_tol020_older_2015_2017_m1.ini","xmll_tol020_older_2015_2017_m1","profiles\xmll_tol020.set","202AD3EF914B7298CE3FE95FF977EE9589FE921775373B147FC518C1D90309AA","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_tol020_older_2015_2017_m1.htm","10000","1095","2.9979","-90","9910","-0.9","-0.3","-0.3","0.83","-0.87","-4.62","38.83","103","7","126.64","1.27","121.69","126.64","-0.71","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"24","xmll_tol020","12","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_tol020.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\024_xmll_tol020_discovery_2018_2020_m1.ini","xmll_tol020_discovery_2018_2020_m1","profiles\xmll_tol020.set","202AD3EF914B7298CE3FE95FF977EE9589FE921775373B147FC518C1D90309AA","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_tol020_discovery_2018_2020_m1.htm","10000","1095","2.9979","-81.63","9918.37","-0.82","-0.27","-0.27","0.85","-0.69","-3.76","47.06","119","9","137.03","1.37","126.83","137.03","-0.6","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"25","xmll_no_slope","13","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_no_slope.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\025_xmll_no_slope_older_2015_2017_m1.ini","xmll_no_slope_older_2015_2017_m1","profiles\xmll_no_slope.set","7F99386F63249B6241FAB30A5DF32D89ED83DAB024A01E93B85141C137E20501","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_no_slope_older_2015_2017_m1.htm","10000","1095","2.9979","-159.87","9840.13","-1.6","-0.53","-0.54","0.71","-1.57","-5","35.29","102","7","166.52","1.67","160.82","166.52","-0.96","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"26","xmll_no_slope","13","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_no_slope.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\026_xmll_no_slope_discovery_2018_2020_m1.ini","xmll_no_slope_discovery_2018_2020_m1","profiles\xmll_no_slope.set","7F99386F63249B6241FAB30A5DF32D89ED83DAB024A01E93B85141C137E20501","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_no_slope_discovery_2018_2020_m1.htm","10000","1095","2.9979","11.64","10011.64","0.12","0.04","0.04","1.02","0.1","0.52","50","122","5","94.92","0.95","89.6","94.92","0.12","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"27","xmll_no_range","14","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_no_range.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\027_xmll_no_range_older_2015_2017_m1.ini","xmll_no_range_older_2015_2017_m1","profiles\xmll_no_range.set","F103BCCF0172A0F26B0ADD31E6BFDD96D1701B222263DC9C6C79493C8AE837A6","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_no_range_older_2015_2017_m1.htm","10000","1095","2.9979","-40.28","9959.72","-0.4","-0.13","-0.13","0.94","-0.29","-1.57","40.88","137","8","109.54","1.1","107.94","109.54","-0.37","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"28","xmll_no_range","14","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_no_range.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\028_xmll_no_range_discovery_2018_2020_m1.ini","xmll_no_range_discovery_2018_2020_m1","profiles\xmll_no_range.set","F103BCCF0172A0F26B0ADD31E6BFDD96D1701B222263DC9C6C79493C8AE837A6","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_no_range_discovery_2018_2020_m1.htm","10000","1095","2.9979","-68.15","9931.85","-0.68","-0.23","-0.23","0.89","-0.47","-2.68","45.83","144","5","92.58","0.92","81.97","92.58","-0.74","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"29","xmll_tp125","15","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_tp125.set","older_2015_2017","2015.01.01","2017.12.31","1","configs\029_xmll_tp125_older_2015_2017_m1.ini","xmll_tp125_older_2015_2017_m1","profiles\xmll_tp125.set","060AD11551E02DA6E2C2A077782D06AFF11791ADCD03E8AA367F24C61140A808","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_tp125_older_2015_2017_m1.htm","10000","1095","2.9979","-124.88","9875.12","-1.25","-0.42","-0.42","0.73","-1.4","-5","37.08","89","7","156.21","1.56","150.51","156.21","-0.8","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"30","xmll_tp125","15","independent_m15_xag_lead_lag_pullback","1","discovery_model1","xmll_tp125.set","discovery_2018_2020","2018.01.01","2020.12.31","1","configs\030_xmll_tp125_discovery_2018_2020_m1.ini","xmll_tp125_discovery_2018_2020_m1","profiles\xmll_tp125.set","060AD11551E02DA6E2C2A077782D06AFF11791ADCD03E8AA367F24C61140A808","Pre-registered Model1 gate: both 2015-2017 and 2018-2020 must be profitable with PF >= 1.10, DD <= 5%, and >= 30 trades each. Only supported neighborhoods may receive a continuous 2015-2020 test; recent years remain closed.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\xmll_tp125_discovery_2018_2020_m1.htm","10000","1095","2.9979","-60.49","9939.51","-0.6","-0.2","-0.2","0.87","-0.58","-3.6","47.62","105","8","121.18","1.21","110.98","121.18","-0.5","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
