"QueueRank","Candidate","Window","Model","Status","Action","Config","ConfigExists","ExpectedReportName","FirstPassInbox","MaxCpuPercent","Reports","Evidence","Started","Finished"
"11","peak_r20_fmlr_sweep_bos","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\011_peak_r20_fmlr_sweep_bos_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_fmlr_sweep_bos_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:24:48","2026-07-14T11:25:02"
"12","peak_r20_fmlr_fvg_ob","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\012_peak_r20_fmlr_fvg_ob_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_fmlr_fvg_ob_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:25:02","2026-07-14T11:25:17"
"13","peak_r20_soft_weak_gate","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\013_peak_r20_soft_weak_gate_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_soft_weak_gate_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:25:17","2026-07-14T11:25:33"
"14","peak_r20_no_day_window_lowrisk","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\014_peak_r20_no_day_window_lowrisk_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_day_window_lowrisk_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:25:33","2026-07-14T11:25:48"
"15","peak_r20_no_peaktrail","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\015_peak_r20_no_peaktrail_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:25:48","2026-07-14T11:26:02"
"16","peak_r20_no_peaktrail_r15","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\016_peak_r20_no_peaktrail_r15_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r15_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:26:02","2026-07-14T11:26:17"
"17","peak_r20_no_peaktrail_r10","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\017_peak_r20_no_peaktrail_r10_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r10_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:26:17","2026-07-14T11:26:32"
"18","peak_r20_no_peaktrail_r10_norm","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\018_peak_r20_no_peaktrail_r10_norm_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r10_norm_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:26:32","2026-07-14T11:26:48"
"19","peak_r20_no_peaktrail_loss_scale","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\019_peak_r20_no_peaktrail_loss_scale_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_loss_scale_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:26:48","2026-07-14T11:27:02"
"20","peak_r20_no_peaktrail_cap6","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\020_peak_r20_no_peaktrail_cap6_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_cap6_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:27:02","2026-07-14T11:27:18"
"21","peak_r20_no_peaktrail_r08_floor05","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\021_peak_r20_no_peaktrail_r08_floor05_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r08_floor05_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:27:18","2026-07-14T11:27:33"
"22","peak_r20_no_peaktrail_r10_floor05","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\022_peak_r20_no_peaktrail_r10_floor05_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r10_floor05_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:27:33","2026-07-14T11:27:48"
"23","peak_r20_no_peaktrail_r12_floor05","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\023_peak_r20_no_peaktrail_r12_floor05_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r12_floor05_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:27:48","2026-07-14T11:28:02"
"24","peak_r20_no_peaktrail_r14_floor05","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\024_peak_r20_no_peaktrail_r14_floor05_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r14_floor05_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:28:02","2026-07-14T11:28:17"
"25","peak_r20_no_peaktrail_r16_floor05","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\025_peak_r20_no_peaktrail_r16_floor05_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_no_peaktrail_r16_floor05_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:28:17","2026-07-14T11:28:32"
"26","peak_r20_all_nodec_r05_norm","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\026_peak_r20_all_nodec_r05_norm_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r05_norm_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:28:32","2026-07-14T11:28:47"
"27","peak_r20_all_nodec_r08_norm","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\027_peak_r20_all_nodec_r08_norm_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r08_norm_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:28:47","2026-07-14T11:29:02"
"28","peak_r20_all_nodec_r10_norm","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\028_peak_r20_all_nodec_r10_norm_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r10_norm_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:29:02","2026-07-14T11:29:17"
"29","peak_r20_all_nodec_r12_norm","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\029_peak_r20_all_nodec_r12_norm_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r12_norm_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:29:17","2026-07-14T11:29:32"
"30","peak_r20_all_nodec_r08_conf2","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\030_peak_r20_all_nodec_r08_conf2_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r08_conf2_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:29:32","2026-07-14T11:29:47"
"31","peak_r20_all_nodec_r10_conf2","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\031_peak_r20_all_nodec_r10_conf2_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r10_conf2_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:29:47","2026-07-14T11:30:02"
"32","peak_r20_all_nodec_r08_weighted","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\032_peak_r20_all_nodec_r08_weighted_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r08_weighted_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:30:02","2026-07-14T11:30:17"
"33","peak_r20_all_nodec_r08_diagq","continuous_2024_2026","1","NO_REPORT","RUN_HIDDEN","outputs\lowatr_r20_opportunity_sweep_package\configs\033_peak_r20_all_nodec_r08_diagq_continuous_2024_2026_m1.ini","True","lowatr_r20_opp_peak_r20_all_nodec_r08_diagq_continuous_2024_2026_m1","outputs\returned_mt5_reports\first_pass_inbox","95","","Terminal exited but no report file was found.","2026-07-14T11:30:17","2026-07-14T11:30:32"
