"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","pds_reclaim05","4","independent_m15_prevday_sweep","1","discovery_model1","pds_reclaim05.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\011_pds_reclaim05_discovery_2019_2020_m1.ini","pds_reclaim05_discovery_2019_2020_m1","profiles\pds_reclaim05.set","4900425C01C302078B1457F856F62DF9527C26B8FE35379B24E8B2C05EF7241C","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_reclaim05_discovery_2019_2020_m1.htm","10000","730","1.9986","38.15","10038.15","0.38","0.19","0.19","1.22","1.36","4.44","28.57","28","5","140.16","1.39","90.8","140.16","0.27","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","pds_reclaim05","4","independent_m15_prevday_sweep","1","discovery_model1","pds_reclaim05.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\012_pds_reclaim05_continuous_2015_2020_m1.ini","pds_reclaim05_continuous_2015_2020_m1","profiles\pds_reclaim05.set","4900425C01C302078B1457F856F62DF9527C26B8FE35379B24E8B2C05EF7241C","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_reclaim05_continuous_2015_2020_m1.htm","10000","2191","5.9986","-89.15","9910.85","-0.89","-0.15","-0.15","0.77","-1.37","-5","33.85","65","6","185.45","1.85","135.58","185.45","-0.48","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","pds_volume105","5","independent_m15_prevday_sweep","1","discovery_model1","pds_volume105.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\013_pds_volume105_older_2015_2018_m1.ini","pds_volume105_older_2015_2018_m1","profiles\pds_volume105.set","2E68F22B3EF0494A6BEFE91CB3D6C00A585BC4455088BED8C4EB22C5E8DCD62E","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_volume105_older_2015_2018_m1.htm","10000","1460","3.9973","-37.94","9962.06","-0.38","-0.09","-0.1","0.67","-1.65","-5","43.48","23","4","86.05","0.86","68.01","86.05","-0.44","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","pds_volume105","5","independent_m15_prevday_sweep","1","discovery_model1","pds_volume105.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\014_pds_volume105_discovery_2019_2020_m1.ini","pds_volume105_discovery_2019_2020_m1","profiles\pds_volume105.set","2E68F22B3EF0494A6BEFE91CB3D6C00A585BC4455088BED8C4EB22C5E8DCD62E","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_volume105_discovery_2019_2020_m1.htm","10000","730","1.9986","75","10075","0.75","0.38","0.37","1.58","3.26","8.5","34.78","23","4","112.4","1.11","63.04","112.4","0.67","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","pds_volume105","5","independent_m15_prevday_sweep","1","discovery_model1","pds_volume105.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\015_pds_volume105_continuous_2015_2020_m1.ini","pds_volume105_continuous_2015_2020_m1","profiles\pds_volume105.set","2E68F22B3EF0494A6BEFE91CB3D6C00A585BC4455088BED8C4EB22C5E8DCD62E","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_volume105_continuous_2015_2020_m1.htm","10000","2191","5.9986","37.06","10037.06","0.37","0.06","0.06","1.15","0.81","3.02","39.13","46","4","112.4","1.11","68.01","112.4","0.33","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","pds_trend","6","independent_m15_prevday_sweep","1","discovery_model1","pds_trend.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\016_pds_trend_older_2015_2018_m1.ini","pds_trend_older_2015_2018_m1","profiles\pds_trend.set","096991F2C2A9CCB32058A0364BF67B61084353B8424C9D2286630216D5FBAE45","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_trend_older_2015_2018_m1.htm","10000","1460","3.9973","-36.92","9963.08","-0.37","-0.09","-0.09","0.02","-7.38","-1.42","20","5","4","81.38","0.81","37.76","81.38","-0.45","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","pds_trend","6","independent_m15_prevday_sweep","1","discovery_model1","pds_trend.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\017_pds_trend_discovery_2019_2020_m1.ini","pds_trend_discovery_2019_2020_m1","profiles\pds_trend.set","096991F2C2A9CCB32058A0364BF67B61084353B8424C9D2286630216D5FBAE45","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_trend_discovery_2019_2020_m1.htm","10000","730","1.9986","-13.89","9986.11","-0.14","-0.07","-0.07","0.51","-2.78","-1.25","20","5","4","38.14","0.38","28.13","38.14","-0.36","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","pds_trend","6","independent_m15_prevday_sweep","1","discovery_model1","pds_trend.set","continuous_2015_2020","2015.01.01","2020.12.31","1","configs\018_pds_trend_continuous_2015_2020_m1.ini","pds_trend_continuous_2015_2020_m1","profiles\pds_trend.set","096991F2C2A9CCB32058A0364BF67B61084353B8424C9D2286630216D5FBAE45","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_trend_continuous_2015_2020_m1.htm","10000","2191","5.9986","-50.81","9949.19","-0.51","-0.08","-0.08","0.23","-5.08","-4.45","20","10","8","117.07","1.17","65.89","117.07","-0.43","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","pds_adx24","7","independent_m15_prevday_sweep","1","discovery_model1","pds_adx24.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\019_pds_adx24_older_2015_2018_m1.ini","pds_adx24_older_2015_2018_m1","profiles\pds_adx24.set","499B7A603F798328F766B178F4043F8CCB5D52684C599F11DE937D57F8393D34","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_adx24_older_2015_2018_m1.htm","10000","1460","3.9973","-51.35","9948.65","-0.51","-0.13","-0.13","0.44","-2.85","-5","44.44","18","5","102.2","1.02","68.48","102.2","-0.5","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","pds_adx24","7","independent_m15_prevday_sweep","1","discovery_model1","pds_adx24.set","discovery_2019_2020","2019.01.01","2020.12.31","1","configs\020_pds_adx24_discovery_2019_2020_m1.ini","pds_adx24_discovery_2019_2020_m1","profiles\pds_adx24.set","499B7A603F798328F766B178F4043F8CCB5D52684C599F11DE937D57F8393D34","Discovery only through 2020: require both disjoint eras positive, continuous PF at least 1.20, at least 60 continuous trades, DD at or below 5%, and support from neighboring sweep/rejection/payoff shapes before opening 2021-2026.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\pds_adx24_discovery_2019_2020_m1.htm","10000","730","1.9986","-37.65","9962.35","-0.38","-0.19","-0.19","0.34","-3.77","-5","30","10","4","37.65","0.38","37.65","37.65","-1","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
