"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","three_lane_ddb050","3","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb050.set","middle_2019_2022","2019.01.01","2022.12.31","1","configs\011_three_lane_ddb050_middle_2019_2022_m1.ini","three_lane_ddb050_middle_2019_2022_m1","profiles\three_lane_ddb050.set","9116C223CF55644F23FB533845DC92DE700AA890F8916BB73DDE1CCDAA0EE67B","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb050_middle_2019_2022_m1.htm","10000","1460","3.9973","277.01","10277.01","2.77","0.69","0.69","3.39","9.89","7.12","57.14","28","3","80.35","0.78","44.06","80.35","3.45","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"12","three_lane_ddb050","3","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb050.set","recent_2023_2026","2023.01.01","2026.07.12","1","configs\012_three_lane_ddb050_recent_2023_2026_m1.ini","three_lane_ddb050_recent_2023_2026_m1","profiles\three_lane_ddb050.set","9116C223CF55644F23FB533845DC92DE700AA890F8916BB73DDE1CCDAA0EE67B","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb050_recent_2023_2026_m1.htm","10000","1288","3.5264","114.48","10114.48","1.14","0.32","0.32","1.78","5.45","8.72","47.62","21","2","69.49","0.68","64.64","69.49","1.65","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"13","three_lane_ddb055","4","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb055.set","continuous_2015_2026","2015.01.01","2026.07.12","1","configs\013_three_lane_ddb055_continuous_2015_2026_m1.ini","three_lane_ddb055_continuous_2015_2026_m1","profiles\three_lane_ddb055.set","4396D21F7B2AA81B58FB64A4ECDF0EF123BFF2468EFC7D21F05AA0605C9AA005","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb055_continuous_2015_2026_m1.htm","10000","4210","11.5264","439.42","10439.42","4.39","0.38","0.37","2.13","7.58","3.03","53.45","58","4","96.32","0.93","64.64","96.32","4.56","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"14","three_lane_ddb055","4","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb055.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\014_three_lane_ddb055_older_2015_2018_m1.ini","three_lane_ddb055_older_2015_2018_m1","profiles\three_lane_ddb055.set","4396D21F7B2AA81B58FB64A4ECDF0EF123BFF2468EFC7D21F05AA0605C9AA005","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb055_older_2015_2018_m1.htm","10000","1460","3.9973","163.8","10163.8","1.64","0.41","0.41","4.85","23.4","0.2","71.43","7","1","74.59","0.73","23.81","74.59","2.2","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"15","three_lane_ddb055","4","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb055.set","middle_2019_2022","2019.01.01","2022.12.31","1","configs\015_three_lane_ddb055_middle_2019_2022_m1.ini","three_lane_ddb055_middle_2019_2022_m1","profiles\three_lane_ddb055.set","4396D21F7B2AA81B58FB64A4ECDF0EF123BFF2468EFC7D21F05AA0605C9AA005","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb055_middle_2019_2022_m1.htm","10000","1460","3.9973","235.58","10235.58","2.36","0.59","0.58","2.64","8.41","5.9","53.57","28","3","92.04","0.9","47.55","92.04","2.56","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"16","three_lane_ddb055","4","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb055.set","recent_2023_2026","2023.01.01","2026.07.12","1","configs\016_three_lane_ddb055_recent_2023_2026_m1.ini","three_lane_ddb055_recent_2023_2026_m1","profiles\three_lane_ddb055.set","4396D21F7B2AA81B58FB64A4ECDF0EF123BFF2468EFC7D21F05AA0605C9AA005","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb055_recent_2023_2026_m1.htm","10000","1288","3.5264","114.48","10114.48","1.14","0.32","0.32","1.78","5.45","8.72","47.62","21","2","69.49","0.68","64.64","69.49","1.65","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"17","three_lane_ddb060","5","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb060.set","continuous_2015_2026","2015.01.01","2026.07.12","1","configs\017_three_lane_ddb060_continuous_2015_2026_m1.ini","three_lane_ddb060_continuous_2015_2026_m1","profiles\three_lane_ddb060.set","93E49CFE4136F2FA2EA523EAC1A72CF70161E49616577365B5326EE8AAEF6805","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb060_continuous_2015_2026_m1.htm","10000","4210","11.5264","416.94","10416.94","4.17","0.36","0.36","1.91","6.72","2.44","53.23","62","5","112.11","1.1","65.4","112.11","3.72","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"18","three_lane_ddb060","5","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb060.set","older_2015_2018","2015.01.01","2018.12.31","1","configs\018_three_lane_ddb060_older_2015_2018_m1.ini","three_lane_ddb060_older_2015_2018_m1","profiles\three_lane_ddb060.set","93E49CFE4136F2FA2EA523EAC1A72CF70161E49616577365B5326EE8AAEF6805","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb060_older_2015_2018_m1.htm","10000","1460","3.9973","156.46","10156.46","1.56","0.39","0.39","3.45","17.38","0.26","66.67","9","1","81.93","0.81","31.15","81.93","1.91","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"19","three_lane_ddb060","5","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb060.set","middle_2019_2022","2019.01.01","2022.12.31","1","configs\019_three_lane_ddb060_middle_2019_2022_m1.ini","three_lane_ddb060_middle_2019_2022_m1","profiles\three_lane_ddb060.set","93E49CFE4136F2FA2EA523EAC1A72CF70161E49616577365B5326EE8AAEF6805","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb060_middle_2019_2022_m1.htm","10000","1460","3.9973","207.05","10207.05","2.07","0.52","0.51","2.21","7.14","4.95","51.72","29","3","92.04","0.9","47.55","92.04","2.25","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
"20","three_lane_ddb060","5","three_lane_broad_screen","1","model1_broad_gate","three_lane_ddb060.set","recent_2023_2026","2023.01.01","2026.07.12","1","configs\020_three_lane_ddb060_recent_2023_2026_m1.ini","three_lane_ddb060_recent_2023_2026_m1","profiles\three_lane_ddb060.set","93E49CFE4136F2FA2EA523EAC1A72CF70161E49616577365B5326EE8AAEF6805","Reject if any broad era is non-positive, continuous PF is below 1.20, drawdown exceeds 3%, or neighboring risk values show a narrow unstable optimum.","PARSED","outputs\returned_mt5_reports\first_pass_inbox\three_lane_ddb060_recent_2023_2026_m1.htm","10000","1288","3.5264","114.48","10114.48","1.14","0.32","0.32","1.78","5.45","8.72","47.62","21","2","69.49","0.68","64.64","69.49","1.65","REPORT_FOUND","Copied 1 report file(s) into the first-pass inbox.","",""
