"QueueRank","Candidate","CandidateRank","SourceType","SourceRank","Phase","Set","Window","From","To","Model","Config","ExpectedReportName","ProfileSnapshot","ProfileSha256","StopRule","Status","ReportPath","InitialDeposit","CalendarDays","Years","NetProfit","Balance","TotalReturnPercent","AnnualizedReturnPercent","CagrPercent","ProfitFactor","ExpectedPayoff","SharpeRatio","WinRatePercent","TotalTrades","MaxConsecutiveLosses","MaxDrawdownMoney","MaxDrawdownPercent","BalanceDrawdownMaximal","EquityDrawdownMaximal","RecoveryFactor","RunnerStatus","RunnerEvidence","LogTimestamp","TesterStatsTimestamp"
"11","r10_a7_dfg_risk_25_45_50","11","peak_r20_dfg_spread_risk_yearly","11","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_45_50_2021_full.set","2021_full","2021.01.01","2021.12.31","1","configs\011_r10_a7_dfg_risk_25_45_50_2021_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_45_50_2021_full_m1","profiles\r10_a7_dfg_risk_25_45_50_2021_full.set","24C053451B1CBC90F55A06182AF95CF06EC04CB677560858264FD119BE46BE59","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","76.54","1076.54","7.65","7.68","7.68","4.2709","25.5133","0.6803","66.67","3","1","49.42","4.59","49.42","49.42","1.4868","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:19:20","2026-07-14T14:19:20"
"12","r10_a7_dfg_risk_25_45_50","12","peak_r20_dfg_spread_risk_yearly","12","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_45_50_2022_full.set","2022_full","2022.01.01","2022.12.31","1","configs\012_r10_a7_dfg_risk_25_45_50_2022_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_45_50_2022_full_m1","profiles\r10_a7_dfg_risk_25_45_50_2022_full.set","D179FDF4BCC0B1E09423D22726A2E4EC5C0C49F6CF2DA22E4B72263465880940","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","37.64","1037.64","3.76","3.78","3.78","1.5009","4.705","1.0851","33.33","8","3","62.51","6.02","62.51","62.51","0.5774","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:19:33","2026-07-14T14:19:33"
"13","r10_a7_dfg_risk_25_45_50","13","peak_r20_dfg_spread_risk_yearly","13","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_45_50_2023_full.set","2023_full","2023.01.01","2023.12.31","1","configs\013_r10_a7_dfg_risk_25_45_50_2023_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_45_50_2023_full_m1","profiles\r10_a7_dfg_risk_25_45_50_2023_full.set","82B170BBC4EDFFEDD8609A499EA4BB859079AE1EA00AD2A4084CC108CB8DBD20","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","63.91","1063.91","6.39","6.41","6.41","0","31.955","0.4704","100","2","0","38.83","3.65","38.83","38.83","1.5859","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:19:46","2026-07-14T14:19:46"
"14","r10_a7_dfg_risk_25_45_50","14","peak_r20_dfg_spread_risk_yearly","14","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_45_50_2024_full.set","2024_full","2024.01.01","2024.12.31","1","configs\014_r10_a7_dfg_risk_25_45_50_2024_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_45_50_2024_full_m1","profiles\r10_a7_dfg_risk_25_45_50_2024_full.set","C81BCB7C0A82D055266DDD1B057E980E2843A0C8907C3918E79BF6D4C6A838B1","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","15.04","1015.04","1.5","1.51","1.51","1.3241","3.76","0.305","25","4","3","62.77","6.18","62.77","62.77","0.2432","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:19:59","2026-07-14T14:19:59"
"15","r10_a7_dfg_risk_25_45_50","15","peak_r20_dfg_spread_risk_yearly","15","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_45_50_2025_full.set","2025_full","2025.01.01","2025.12.31","1","configs\015_r10_a7_dfg_risk_25_45_50_2025_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_45_50_2025_full_m1","profiles\r10_a7_dfg_risk_25_45_50_2025_full.set","B214EDE300210A0DBC4FC5222C27B9E71124A78BBFA3D9C92E371F6B8100CB19","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","53.52","1053.52","5.35","5.37","5.37","11.0981","13.38","1.0073","75","4","1","43.35","4.11","43.35","43.35","1.1838","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:20:12","2026-07-14T14:20:12"
"16","r10_a7_dfg_risk_25_45_50","16","peak_r20_dfg_spread_risk_yearly","16","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_45_50_2026_ytd.set","2026_ytd","2026.01.01","2026.07.12","1","configs\016_r10_a7_dfg_risk_25_45_50_2026_ytd_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_45_50_2026_ytd_m1","profiles\r10_a7_dfg_risk_25_45_50_2026_ytd.set","60CB01CAEB1B6A3BE03BA28DA0DBB80D7F048E9A78B6782D788CAED9AF87C275","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","192","0.5257","54.92","1054.92","5.49","10.45","10.71","0","54.92","0.133","100","1","0","31.28","2.97","31.28","31.28","1.7739","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:20:25","2026-07-14T14:20:25"
"17","r10_a7_dfg_risk_25_35_35","17","peak_r20_dfg_spread_risk_yearly","17","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\017_r10_a7_dfg_risk_25_35_35_2019_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2019_full_m1","profiles\r10_a7_dfg_risk_25_35_35_2019_full.set","4AFA46BFD1FCB4007DB915640B3D064F8DABD66980DB5F74FDF168B599A6A630","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","33.1","1033.1","3.31","3.32","3.32","3.982","16.55","0.5836","50","2","1","29.47","2.85","29.47","29.47","1.1525","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:20:38","2026-07-14T14:20:38"
"18","r10_a7_dfg_risk_25_35_35","18","peak_r20_dfg_spread_risk_yearly","18","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2020_full.set","2020_full","2020.01.01","2020.12.31","1","configs\018_r10_a7_dfg_risk_25_35_35_2020_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2020_full_m1","profiles\r10_a7_dfg_risk_25_35_35_2020_full.set","A26745931C512D7EAE6E77F79C3987141ED0EA41144D3F03E767819580B32296","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","-3.83","996.17","-0.38","-0.38","-0.38","0.9111","-0.9575","-0.0953","25","4","3","61.81","6.18","61.81","61.81","-0.0584","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:20:51","2026-07-14T14:20:51"
"19","r10_a7_dfg_risk_25_35_35","19","peak_r20_dfg_spread_risk_yearly","19","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2021_full.set","2021_full","2021.01.01","2021.12.31","1","configs\019_r10_a7_dfg_risk_25_35_35_2021_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2021_full_m1","profiles\r10_a7_dfg_risk_25_35_35_2021_full.set","84935C764BF7960055DC6822B3692765C9E56B7B368ECF5AE84BB07A168D403A","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","76.54","1076.54","7.65","7.68","7.68","4.2709","25.5133","0.6803","66.67","3","1","49.42","4.59","49.42","49.42","1.4868","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:21:04","2026-07-14T14:21:04"
"20","r10_a7_dfg_risk_25_35_35","20","peak_r20_dfg_spread_risk_yearly","20","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2022_full.set","2022_full","2022.01.01","2022.12.31","1","configs\020_r10_a7_dfg_risk_25_35_35_2022_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2022_full_m1","profiles\r10_a7_dfg_risk_25_35_35_2022_full.set","DE10176A324A9DEEC6585D8E4369377F030EC00DBF4C62CF6E0E2AE87CD7C144","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","37.64","1037.64","3.76","3.78","3.78","1.5009","4.705","1.0851","33.33","8","3","62.51","6.02","62.51","62.51","0.5774","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:21:17","2026-07-14T14:21:17"
"21","r10_a7_dfg_risk_25_35_35","21","peak_r20_dfg_spread_risk_yearly","21","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2023_full.set","2023_full","2023.01.01","2023.12.31","1","configs\021_r10_a7_dfg_risk_25_35_35_2023_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2023_full_m1","profiles\r10_a7_dfg_risk_25_35_35_2023_full.set","EA0A3F704B0554F08D2EF0D3C7B061048F118BB36235188A1243BC6ABCD1ADE2","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","63.91","1063.91","6.39","6.41","6.41","0","31.955","0.4704","100","2","0","38.83","3.65","38.83","38.83","1.5859","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:21:30","2026-07-14T14:21:30"
"22","r10_a7_dfg_risk_25_35_35","22","peak_r20_dfg_spread_risk_yearly","22","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2024_full.set","2024_full","2024.01.01","2024.12.31","1","configs\022_r10_a7_dfg_risk_25_35_35_2024_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2024_full_m1","profiles\r10_a7_dfg_risk_25_35_35_2024_full.set","6F428C9FD6678154F38262E58EB22C918DA1CB8F352712D1AE207F6C8312B666","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","-22.94","977.06","-2.29","-2.3","-2.3","0.4178","-5.735","-0.7401","25","4","2","34.66","3.47","34.66","34.66","-0.6619","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:21:43","2026-07-14T14:21:43"
"23","r10_a7_dfg_risk_25_35_35","23","peak_r20_dfg_spread_risk_yearly","23","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2025_full.set","2025_full","2025.01.01","2025.12.31","1","configs\023_r10_a7_dfg_risk_25_35_35_2025_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2025_full_m1","profiles\r10_a7_dfg_risk_25_35_35_2025_full.set","6D19A4324479FD1FE650145E2015BC2F98563651DAE11917BA0422EFEC55044B","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","53.52","1053.52","5.35","5.37","5.37","11.0981","13.38","1.0073","75","4","1","43.35","4.11","43.35","43.35","1.1838","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:21:56","2026-07-14T14:21:56"
"24","r10_a7_dfg_risk_25_35_35","24","peak_r20_dfg_spread_risk_yearly","24","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_35_35_2026_ytd.set","2026_ytd","2026.01.01","2026.07.12","1","configs\024_r10_a7_dfg_risk_25_35_35_2026_ytd_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_35_35_2026_ytd_m1","profiles\r10_a7_dfg_risk_25_35_35_2026_ytd.set","43496ECB63358FB4C9B4E856CA0048ADEF65CEA423C83E8B0D37B2D2F5C3857F","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","192","0.5257","54.92","1054.92","5.49","10.45","10.71","0","54.92","0.133","100","1","0","31.28","2.97","31.28","31.28","1.7739","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:22:08","2026-07-14T14:22:08"
"25","r10_a7_dfg_risk_25_31_25","25","peak_r20_dfg_spread_risk_yearly","25","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_31_25_2019_full.set","2019_full","2019.01.01","2019.12.31","1","configs\025_r10_a7_dfg_risk_25_31_25_2019_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_31_25_2019_full_m1","profiles\r10_a7_dfg_risk_25_31_25_2019_full.set","EF5048CC6E2481910E96DCBD93A987D4DB48DA643E612E21AAF12C53455AF56E","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","364","0.9966","33.1","1033.1","3.31","3.32","3.32","3.982","16.55","0.5836","50","2","1","29.47","2.85","29.47","29.47","1.1525","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:22:22","2026-07-14T14:22:22"
"26","r10_a7_dfg_risk_25_31_25","26","peak_r20_dfg_spread_risk_yearly","26","phase6_dfg_spread_risk_yearly_model1","r10_a7_dfg_risk_25_31_25_2020_full.set","2020_full","2020.01.01","2020.12.31","1","configs\026_r10_a7_dfg_risk_25_31_25_2020_full_m1.ini","peak_r20_dfg_spread_risk_r10_a7_dfg_risk_25_31_25_2020_full_m1","profiles\r10_a7_dfg_risk_25_31_25_2020_full.set","3F65E9E73A5ABF8479C69FA56341A4B79C83F63BCF8EA7B119CC7202B90BE279","Reject unless diagnostic fallback spread risk scaling improves stability without creating red yearly windows.","PARSED_FROM_LOG","C:\Users\Ant\AppData\Roaming\MetaQuotes\Terminal\D0E8209F77C8CF37AD8BF550E51FF075\Tester\logs\20260714.log","1000","365","0.9993","-3.83","996.17","-0.38","-0.38","-0.38","0.9111","-0.9575","-0.0953","25","4","3","61.81","6.18","61.81","61.81","-0.0584","NO_REPORT","Terminal exited but no report file was found.","2026-07-14T14:22:35","2026-07-14T14:22:35"
