"Worker","QueueRank","Candidate","Window","Status","ReportPath","Evidence","PackageConfigSha256","PackageSourceSha256","PortableBinarySha256","PortableExpertRecompiled","ReportSha256","ReportIdentityPath","ReportIdentityReused","Started","Finished"
"1","11","dnrb_maxatr070","discovery_2019_2020","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr070_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","E15E84968BCB2B07405269ECE347866BEEC1EE32C95EBCA97796335AA3253D78","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","430C7B0F7F02F130FF867ADD1DAFFF069B9AAEE7162F72EAABFCE4E522EEC302","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr070_discovery_2019_2020_m1.identity.json","False","2026-07-20T11:44:03","2026-07-20T11:44:25"
"4","12","dnrb_maxatr070","continuous_2015_2020","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr070_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","B1B4457E123FF840AA7677D7B1EE61AB4F72DB4FF89D893B00388A046D3F4877","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","475B7A666B873A7E0B589C2294E0ECDB6C7A8382209DA2635792B859AF2D3223","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr070_continuous_2015_2020_m1.identity.json","False","2026-07-20T11:34:45","2026-07-20T11:35:39"
"1","13","dnrb_maxatr100","older_2015_2018","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","EAD9AC537896BF677F9527B3F648EB182EE838AC81AD6E46934CABFF3BE3B5BC","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","9719F5CC3E1556EB62D493704DD3B40F4798DFC9B616FD09D35F42053CE109FD","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_older_2015_2018_m1.identity.json","False","2026-07-20T11:35:39","2026-07-20T11:36:25"
"2","14","dnrb_maxatr100","discovery_2019_2020","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","97E41844364068AB80DC54B25B01BC3C47E7CE692AE4F71A3D04D37FD18F2FD5","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","23F61161C7CA3454062BBD824F087AF5B773F8B880E9767871DA63105EB5EF50","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_discovery_2019_2020_m1.identity.json","False","2026-07-20T11:35:08","2026-07-20T11:35:48"
"3","15","dnrb_maxatr100","continuous_2015_2020","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","3BC24F83BA2D0F72EBC27EBDB207881B6C589E1E8BBD30ECF0496E4C89C5DC89","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","62AF60CCA1EE2ABA7AFB1ED5836320E39E3A201F0F8E973CC499DD5B071B6DFD","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_maxatr100_continuous_2015_2020_m1.identity.json","False","2026-07-20T11:35:37","2026-07-20T11:36:16"
"4","16","dnrb_buffer000","older_2015_2018","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","56D385A275EE352F920B8ADB23C60474B5859A30BB078222FFB0277FB7EB5FB9","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","EB2108F1E2C8AA58684BE12DCB1F375812F00FF14F9B0C78264623C91D0A1BAF","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_older_2015_2018_m1.identity.json","False","2026-07-20T11:35:39","2026-07-20T11:36:21"
"1","17","dnrb_buffer000","discovery_2019_2020","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","75686224B2E24B7EC1C6768900296C78DC2BCF6AB3287A02FD2043A286C9B367","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","433272757081190C21D6543FB5E77E19973F1C938B8AE1837BFBCE5462A55309","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_discovery_2019_2020_m1.identity.json","False","2026-07-20T11:36:25","2026-07-20T11:37:18"
"2","18","dnrb_buffer000","continuous_2015_2020","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_continuous_2015_2020_m1.htm","Portable worker exported and copied the full MT5 report.","38F44A6528FEDA6CDA543E60C8E5DF4ABE5C2D668A069B7EA46D6AB75730F83C","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","F2A6A6D071BC7F394E1ECF42EA9A77D0978C209C4C0225E8386A9CE33E34989E","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer000_continuous_2015_2020_m1.identity.json","False","2026-07-20T11:35:48","2026-07-20T11:36:32"
"3","19","dnrb_buffer010","older_2015_2018","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer010_older_2015_2018_m1.htm","Portable worker exported and copied the full MT5 report.","2AB93FB8D422400640261E992498A6317837C09A8D966A94C80D2841B5FB288C","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","9D4E986DFFA813B9155E795F7F8DE0CE7EB5B30B3C4A4425421E32787409BCCE","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer010_older_2015_2018_m1.identity.json","False","2026-07-20T11:36:16","2026-07-20T11:36:57"
"4","20","dnrb_buffer010","discovery_2019_2020","REPORT_FOUND","outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer010_discovery_2019_2020_m1.htm","Portable worker exported and copied the full MT5 report.","3DF71F3BF181D07C92AAD1E98A584330D7B4794AC43945ED9A33EEDFBDA73B1E","BBFC4214F63658B7D2D22109AC0C536D32A23693C471179DB0E07EA70C974880","CC80BEE04EAC8B2669A1BBF44C79C57500C2BC6CF5EA8A9196ECA11778AA7D72","False","7B6391CAA4CEDD05001B003475348E1BB4FAB10D31B845BB3D7E452F90D46838","C:\Users\Ant\Documents\Codex\2026-07-03\absolutely-here-s-a-summary-you\work\gdr_rdmc\outputs\independent_d1_nr7_h1_breakout_discovery_model1_package\reports_here\dnrb_buffer010_discovery_2019_2020_m1.identity.json","False","2026-07-20T11:36:21","2026-07-20T11:37:12"
