2015.12.23 11:00:00	entry	XAUUSD	50	sell	0.03	1071.16	1075.63	0.00	daily momentum plus fresh H1 breakout;d1_pct=9.049283;breakout_atr=0.259995;body_ratio=0.814815;close_location=0.880952;range_atr=1.854305;channel_width_atr=4.415011;atr_pct=0.190308;tick_volume_ratio=1.800760;stop_atr=2.194677	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.12.24 01:05:00	exit	XAUUSD	51	close	0.03	1070.84	0.00	0.55		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.12.28 18:00:00	entry	XAUUSD	52	sell	0.05	1069.66	1072.62	0.00	daily momentum plus fresh H1 breakout;d1_pct=7.910277;breakout_atr=0.237226;body_ratio=0.425676;close_location=0.844595;range_atr=1.800487;channel_width_atr=4.136253;atr_pct=0.153692;tick_volume_ratio=2.106403;stop_atr=1.803163	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2015.12.29 04:00:00	exit	XAUUSD	53	close	0.05	1072.24	0.00	-13.13		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.01.13 10:00:00	entry	XAUUSD	56	sell	0.04	1082.21	1085.86	0.00	daily momentum plus fresh H1 breakout;d1_pct=4.868018;breakout_atr=0.204082;body_ratio=0.712531;close_location=0.714988;range_atr=1.297832;channel_width_atr=3.989158;atr_pct=0.289769;tick_volume_ratio=1.105004;stop_atr=1.165051	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.01.13 16:16:37	exit	XAUUSD	57	close	0.04	1085.86	0.00	-14.60	sl 1085.86	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.01.25 10:00:00	entry	XAUUSD	58	buy	0.03	1104.27	1099.28	0.00	daily momentum plus fresh H1 breakout;d1_pct=0.232828;breakout_atr=0.458790;body_ratio=0.685366;close_location=0.778049;range_atr=1.664637;channel_width_atr=3.576939;atr_pct=0.223116;tick_volume_ratio=1.033682;stop_atr=2.024482	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.01.26 08:44:20	exit	XAUUSD	59	close	0.03	1114.26	0.00	29.59	tp 1114.24	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.02.01 10:00:00	entry	XAUUSD	62	buy	0.05	1122.99	1120.10	0.00	daily momentum plus fresh H1 breakout;d1_pct=2.793281;breakout_atr=0.150468;body_ratio=0.506608;close_location=0.594714;range_atr=0.923139;channel_width_atr=4.733632;atr_pct=0.219018;tick_volume_ratio=0.844629;stop_atr=1.173607	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.02.01 15:31:37	exit	XAUUSD	63	close	0.05	1120.10	0.00	-14.45	sl 1120.10	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.02.04 12:00:00	entry	XAUUSD	64	buy	0.02	1146.13	1140.04	0.00	daily momentum plus fresh H1 breakout;d1_pct=4.402424;breakout_atr=0.104909;body_ratio=0.400810;close_location=0.412955;range_atr=0.664425;channel_width_atr=5.433759;atr_pct=0.324434;tick_volume_ratio=1.232585;stop_atr=1.638668	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.02.05 12:13:05	exit	XAUUSD	65	close	0.02	1158.32	0.00	24.13	tp 1158.31	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.03.03 15:00:00	entry	XAUUSD	66	buy	0.02	1244.87	1239.04	0.00	daily momentum plus fresh H1 breakout;d1_pct=10.492458;breakout_atr=0.099273;body_ratio=0.132296;close_location=0.735409;range_atr=0.911186;channel_width_atr=3.346924;atr_pct=0.226632;tick_volume_ratio=1.041455;stop_atr=2.067736	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.03.03 17:25:29	exit	XAUUSD	67	close	0.02	1256.68	0.00	23.62	tp 1256.53	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.03.08 10:00:00	entry	XAUUSD	68	buy	0.01	1273.87	1264.83	0.00	daily momentum plus fresh H1 breakout;d1_pct=14.437170;breakout_atr=0.113333;body_ratio=0.791103;close_location=0.806576;range_atr=1.148889;channel_width_atr=3.046667;atr_pct=0.353326;tick_volume_ratio=1.079080;stop_atr=2.008889	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.03.08 17:00:00	exit	XAUUSD	69	close	0.01	1266.92	0.00	-6.95		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.04.05 11:00:00	entry	XAUUSD	70	buy	0.02	1229.11	1223.50	0.00	daily momentum plus fresh H1 breakout;d1_pct=5.979232;breakout_atr=0.445076;body_ratio=0.636893;close_location=0.881553;range_atr=1.625631;channel_width_atr=4.056187;atr_pct=0.257808;tick_volume_ratio=1.808891;stop_atr=1.769823	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.04.05 18:00:00	exit	XAUUSD	71	close	0.02	1229.76	0.00	1.30		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.04.07 08:00:00	entry	XAUUSD	72	buy	0.02	1229.87	1223.21	0.00	daily momentum plus fresh H1 breakout;d1_pct=7.283134;breakout_atr=0.443628;body_ratio=0.863636;close_location=0.911255;range_atr=1.305454;channel_width_atr=3.212772;atr_pct=0.287822;tick_volume_ratio=0.701100;stop_atr=1.882990	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.04.08 05:00:00	exit	XAUUSD	73	close	0.02	1235.92	0.00	11.85		tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.04.27 10:00:00	entry	XAUUSD	75	buy	0.02	1247.81	1242.42	0.00	daily momentum plus fresh H1 breakout;d1_pct=7.606185;breakout_atr=0.247646;body_ratio=0.840194;close_location=0.980630;range_atr=1.440530;channel_width_atr=5.406348;atr_pct=0.229823;tick_volume_ratio=1.143473;stop_atr=1.878863	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.04.27 21:01:17	exit	XAUUSD	76	close	0.02	1242.39	0.00	-10.84	sl 1242.42	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.05.02 13:00:00	entry	XAUUSD	78	buy	0.01	1299.87	1290.66	0.00	daily momentum plus fresh H1 breakout;d1_pct=14.135479;breakout_atr=0.743438;body_ratio=0.904059;close_location=0.915129;range_atr=1.361296;channel_width_atr=5.769182;atr_pct=0.306368;tick_volume_ratio=1.058434;stop_atr=2.312734	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
2016.05.02 17:16:36	exit	XAUUSD	79	close	0.01	1290.66	0.00	-9.21	sl 1290.66	tlp_mom_e20	14F40409A6865F081774AEE18FEEC3E0F22ED1833F8ECAB54DD4BD852A3AD14B	three_lane_momentum_feature_telemetry_model4_full
